,y_hat
3082,False
2880,False
3209,False
3478,False
3096,False
3776,False
2595,False
3303,False
3662,False
2642,False
2864,False
2368,False
3777,False
3195,False
3024,False
2890,False
3006,False
2006,False
3099,False
3595,False
3009,False
3132,False
3094,False
3197,False
2704,False
3188,False
2505,False
2735,False
3236,False
2152,False
3679,False
3445,False
2452,False
3064,False
3766,False
3566,False
3173,False
3800,False
3902,False
3873,False
2781,False
3994,False
2151,False
3178,False
3402,False
2021,False
2401,False
3577,False
2610,False
3355,False
2130,False
3604,False
2370,False
3979,False
2585,False
3414,False
2897,False
3061,False
2910,False
2435,False
2529,False
3228,False
2908,False
3375,False
2647,False
3976,False
3789,False
3460,False
3043,False
2359,False
2772,False
2987,False
2644,False
2640,False
3825,False
3812,False
3081,False
2115,False
2655,False
3537,False
2657,False
2769,False
2659,False
2269,False
3675,False
3465,False
2362,False
2994,False
3897,False
2325,False
2235,False
2270,False
2530,False
3527,False
2658,False
2866,False
3154,False
2582,False
2386,False
2079,False
2909,False
3306,False
3395,False
2938,False
3676,False
3545,False
2520,False
2462,False
3996,False
3012,False
3529,False
2232,False
2132,False
3725,False
2760,False
3578,False
3804,False
2782,False
3204,False
3842,False
3118,False
2699,False
2900,False
2324,False
2365,False
2874,False
3704,False
2082,False
3482,False
3594,False
3258,False
3877,False
2312,False
3588,False
3762,False
3391,False
3609,False
2636,False
2606,False
3502,False
2355,False
2014,False
2751,False
2036,False
2300,False
3014,False
3850,False
3296,False
2564,False
2052,False
2776,False
2926,False
3986,False
2827,False
3764,False
2591,False
2154,False
2220,False
2763,False
2214,False
3388,False
2824,False
2466,False
2037,False
3541,False
2492,False
3957,False
3735,False
2004,False
2470,False
3035,False
3058,False
3900,False
3870,False
3817,False
3030,False
3536,False
2333,False
3771,False
3727,False
3345,False
3383,False
2003,False
3554,False
3726,False
2317,False
2273,False
3095,False
3699,False
2078,False
3016,False
2309,False
3358,False
2779,False
3904,False
2633,False
2093,False
2231,False
3629,False
2246,False
