,years_experience,degree,nr_commits,nr_languages,nr_stars
3076,0.0,0.0,0.0,3.0,11.0
2508,0.0,1.0,-1.0,-1.0,10.0
2253,0.0,0.0,0.0,0.0,15.0
3182,0.0,1.0,-1.0,2.0,7.0
2825,0.0,0.0,0.0,0.0,4.0
2996,1.0,0.0,-1.0,1.0,6.0
2735,0.0,0.0,0.0,0.0,7.0
2838,0.0,0.0,0.0,0.0,7.0
3459,1.0,0.0,0.0,-1.0,7.0
2252,1.0,0.0,2.0,1.0,5.0
2262,0.0,0.0,5.0,0.0,7.0
2904,1.0,0.0,0.0,6.0,9.0
3104,0.0,0.0,0.0,0.0,8.0
2921,0.0,0.0,2.0,0.0,7.0
3509,0.0,0.0,0.0,0.0,5.0
2295,1.0,0.0,1.0,-3.0,8.0
3599,0.0,0.0,0.0,0.0,2.0
3743,0.0,0.0,3.0,0.0,8.0
3282,0.0,1.0,0.0,-1.0,9.0
2494,0.0,0.0,0.0,0.0,5.0
2061,0.0,0.0,3.0,0.0,8.0
2804,0.0,0.0,0.0,0.0,8.0
3330,0.0,0.0,0.0,0.0,9.0
3206,0.0,0.0,-2.0,0.0,9.0
3171,0.0,0.0,-2.0,2.0,13.0
2155,0.0,0.0,0.0,3.0,8.0
3240,0.0,0.0,0.0,0.0,9.0
3453,0.0,0.0,0.0,0.0,7.0
3889,0.0,0.0,0.0,3.0,7.0
3067,0.0,0.0,0.0,0.0,5.0
3851,1.0,0.0,2.0,3.0,7.0
2410,0.0,0.0,0.0,0.0,6.0
3638,0.0,0.0,2.0,1.0,2.0
3939,0.0,0.0,-1.0,-1.0,9.0
3264,0.0,0.0,1.0,0.0,9.0
2317,0.0,0.0,-3.0,1.0,10.0
2515,0.0,0.0,4.0,5.0,0.0
2599,0.0,0.0,-1.0,0.0,9.0
3329,0.0,0.0,0.0,0.0,7.0
2578,0.0,0.0,0.0,1.0,5.0
3179,0.0,0.0,0.0,-1.0,11.0
3415,0.0,0.0,2.0,0.0,7.0
2900,1.0,0.0,8.0,0.0,7.0
3072,1.0,0.0,-1.0,2.0,10.0
2285,0.0,0.0,0.0,5.0,2.0
3238,1.0,0.0,0.0,3.0,8.0
3467,1.0,0.0,1.0,2.0,8.0
2590,0.0,0.0,0.0,0.0,6.0
2011,0.0,0.0,0.0,0.0,7.0
2083,0.0,0.0,-4.0,-6.0,5.0
2739,0.0,0.0,0.0,0.0,9.0
3621,0.0,0.0,0.0,4.0,10.0
2931,0.0,1.0,1.0,-1.0,13.0
3129,1.0,0.0,0.0,1.0,9.0
2593,0.0,0.0,0.0,-3.0,8.0
2064,0.0,0.0,1.0,0.0,5.0
2443,1.0,0.0,0.0,3.0,7.0
2631,0.0,0.0,0.0,0.0,1.0
3837,0.0,0.0,2.0,0.0,9.0
2691,0.0,0.0,0.0,3.0,6.0
3642,0.0,0.0,-1.0,0.0,3.0
2747,0.0,0.0,0.0,0.0,2.0
2524,0.0,0.0,-6.0,0.0,5.0
3680,0.0,1.0,-4.0,1.0,10.0
2922,0.0,0.0,-1.0,2.0,11.0
2238,0.0,0.0,4.0,0.0,3.0
3106,0.0,0.0,-1.0,4.0,11.0
2270,0.0,0.0,0.0,0.0,6.0
2157,0.0,0.0,0.0,1.0,9.0
3492,1.0,0.0,0.0,-1.0,8.0
2120,0.0,0.0,0.0,0.0,9.0
2019,0.0,0.0,1.0,0.0,2.0
2053,0.0,1.0,0.0,1.0,11.0
3310,1.0,0.0,6.0,3.0,4.0
2908,0.0,0.0,0.0,0.0,6.0
3544,0.0,0.0,3.0,0.0,1.0
3989,0.0,0.0,-1.0,1.0,6.0
2111,0.0,0.0,0.0,0.0,9.0
3868,0.0,1.0,0.0,-8.0,10.0
3019,0.0,0.0,0.0,2.0,7.0
3629,0.0,0.0,2.0,0.0,8.0
3154,0.0,0.0,0.0,0.0,7.0
3272,0.0,1.0,0.0,-3.0,10.0
3370,0.0,0.0,0.0,5.0,7.0
3090,1.0,0.0,-2.0,3.0,10.0
2074,1.0,0.0,0.0,1.0,5.0
2929,1.0,0.0,-2.0,-1.0,9.0
2837,0.0,0.0,0.0,0.0,11.0
2794,0.0,0.0,0.0,0.0,3.0
3613,0.0,0.0,-4.0,0.0,14.0
3005,0.0,0.0,0.0,1.0,7.0
2362,0.0,0.0,0.0,5.0,4.0
3003,0.0,0.0,0.0,0.0,7.0
3442,0.0,0.0,0.0,-4.0,10.0
3948,0.0,0.0,0.0,1.0,10.0
3962,0.0,0.0,2.0,0.0,9.0
3749,0.0,0.0,0.0,0.0,8.0
3098,1.0,0.0,-3.0,1.0,9.0
2557,0.0,0.0,0.0,0.0,10.0
2496,0.0,2.0,0.0,0.0,5.0
2109,1.0,0.0,0.0,-5.0,2.0
2306,0.0,0.0,0.0,-4.0,13.0
3529,1.0,0.0,4.0,1.0,1.0
3618,0.0,0.0,0.0,1.0,8.0
2310,1.0,0.0,3.0,-1.0,3.0
3041,0.0,1.0,-1.0,-1.0,12.0
3134,1.0,0.0,0.0,6.0,6.0
3864,0.0,0.0,0.0,6.0,7.0
2100,0.0,0.0,0.0,0.0,9.0
2915,1.0,0.0,0.0,5.0,8.0
2874,0.0,0.0,0.0,0.0,8.0
2993,0.0,0.0,1.0,0.0,4.0
3588,0.0,0.0,-1.0,-8.0,13.0
2423,1.0,0.0,0.0,3.0,6.0
3126,0.0,0.0,0.0,-1.0,0.0
2336,0.0,0.0,0.0,0.0,9.0
2480,0.0,0.0,0.0,0.0,9.0
3056,0.0,0.0,0.0,0.0,5.0
2435,0.0,0.0,0.0,2.0,9.0
2122,0.0,0.0,-4.0,1.0,6.0
3447,0.0,0.0,0.0,0.0,7.0
3462,0.0,1.0,-1.0,1.0,11.0
3083,0.0,0.0,0.0,0.0,5.0
2434,0.0,0.0,0.0,0.0,12.0
3875,0.0,0.0,0.0,0.0,8.0
2176,0.0,0.0,1.0,0.0,9.0
3890,1.0,0.0,3.0,1.0,6.0
2218,1.0,0.0,-3.0,-1.0,9.0
3313,0.0,0.0,0.0,0.0,9.0
3830,1.0,0.0,3.0,2.0,2.0
3954,0.0,0.0,1.0,0.0,2.0
2187,0.0,0.0,0.0,1.0,8.0
2947,0.0,0.0,0.0,0.0,7.0
2107,1.0,0.0,0.0,2.0,5.0
3354,0.0,0.0,0.0,1.0,9.0
2626,0.0,0.0,0.0,0.0,9.0
3862,0.0,0.0,0.0,-1.0,7.0
2543,0.0,0.0,1.0,0.0,7.0
3335,1.0,0.0,1.0,2.0,2.0
3959,0.0,0.0,0.0,0.0,4.0
3896,0.0,0.0,0.0,2.0,5.0
2376,1.0,0.0,0.0,3.0,6.0
2696,1.0,0.0,-1.0,-4.0,10.0
2114,1.0,0.0,4.0,2.0,8.0
3586,0.0,0.0,0.0,0.0,3.0
2386,0.0,0.0,0.0,0.0,9.0
3792,1.0,0.0,1.0,-8.0,7.0
2293,0.0,0.0,-4.0,0.0,10.0
3523,0.0,0.0,0.0,0.0,6.0
3484,0.0,0.0,0.0,0.0,6.0
2899,0.0,0.0,0.0,0.0,6.0
3812,0.0,0.0,6.0,2.0,6.0
3573,0.0,0.0,0.0,0.0,8.0
2765,0.0,0.0,-5.0,2.0,9.0
2454,0.0,0.0,0.0,0.0,8.0
3779,0.0,0.0,0.0,5.0,7.0
2267,0.0,0.0,0.0,3.0,9.0
3940,0.0,0.0,-3.0,-9.0,10.0
3364,0.0,0.0,1.0,1.0,10.0
3873,0.0,0.0,0.0,0.0,9.0
3701,0.0,0.0,0.0,1.0,8.0
3167,1.0,0.0,0.0,3.0,8.0
2087,0.0,0.0,1.0,-5.0,9.0
3593,0.0,0.0,0.0,0.0,9.0
