ix,goal_cost,intv_cost
3076,1.0,1.1300000000000001
2508,1.0,6.0100999999999996
2253,1.0,1.5
3182,1.0,5.7200999999999995
2825,1.0,0.4
2996,1.0,5.610099999999999
2735,1.0,0.7000000000000001
2838,1.0,0.7000000000000001
3459,1.0,5.71
2252,1.0,5.5102
2262,1.0,0.7005
2904,1.0,5.96
3104,1.0,0.8
2921,1.0,0.7002
3509,1.0,0.5
2295,1.0,5.8301
3599,1.0,0.2
3743,1.0,0.8003
3282,0.89,5.91
2494,1.0,0.5
2061,1.0,0.8003
2804,1.0,0.8
3330,1.0,0.9
3206,1.0,0.9002
3171,1.0,1.3202
2155,1.0,0.8300000000000001
3240,1.0,0.9
3453,1.0,0.7000000000000001
3889,1.0,0.7300000000000001
3067,1.0,0.5
3851,1.0,5.730200000000001
2410,1.0,0.6000000000000001
3638,1.0,0.21020000000000003
3939,1.0,0.9101
3264,1.0,0.9001
2317,1.0,1.0103
2515,1.0,0.0504
2599,1.0,0.9001
3329,1.0,0.7000000000000001
2578,1.0,0.51
3179,1.0,1.11
3415,1.0,0.7002
2900,0.762,5.7008
3072,1.0,6.020099999999999
2285,1.0,0.25
3238,1.0,5.83
3467,1.0,5.820099999999999
2590,1.0,0.6000000000000001
2011,1.0,0.7000000000000001
2083,1.0,0.5604
2739,1.0,0.9
3621,1.0,1.04
2931,1.0,6.3101
3129,1.0,5.91
2593,1.0,0.8300000000000001
2064,1.0,0.5001
2443,1.0,5.73
2631,1.0,0.1
3837,1.0,0.9002
2691,1.0,0.6300000000000001
3642,1.0,0.30010000000000003
2747,1.0,0.2
2524,1.0,0.5006
3680,1.0,6.0104
2922,1.0,1.1201
2238,1.0,0.30040000000000006
3106,1.0,1.1401000000000001
2270,1.0,0.6000000000000001
2157,1.0,0.91
3492,1.0,5.81
2120,1.0,0.9
2019,1.0,0.2001
2053,0.874,6.109999999999999
3310,1.0,5.430600000000001
2908,1.0,0.6000000000000001
3544,1.0,0.1003
3989,1.0,0.6101000000000001
2111,1.0,0.9
3868,0.906,6.08
3019,1.0,0.7200000000000001
3629,1.0,0.8002
3154,1.0,0.7000000000000001
3272,0.884,6.03
3370,1.0,0.7500000000000001
3090,1.0,6.030200000000001
2074,1.0,5.51
2929,1.0,5.910200000000001
2837,1.0,1.1
2794,1.0,0.30000000000000004
3613,1.0,1.4004
3005,1.0,0.7100000000000001
2362,1.0,0.45
3003,1.0,0.7000000000000001
3442,1.0,1.04
3948,1.0,1.01
3962,1.0,0.9002
3749,1.0,0.8
3098,1.0,5.9103
2557,1.0,1.0
2496,0.832,10.5
2109,1.0,5.25
2306,1.0,1.34
3529,1.0,5.110399999999999
3618,1.0,0.81
2310,1.0,5.3103
3041,1.0,6.2101
3134,1.0,5.659999999999999
3864,1.0,0.76
2100,1.0,0.9
2915,1.0,5.85
2874,1.0,0.8
2993,1.0,0.4001
3588,1.0,1.3801
2423,1.0,5.63
3126,1.0,0.01
2336,1.0,0.9
2480,1.0,0.9
3056,1.0,0.5
2435,1.0,0.92
2122,1.0,0.6104
3447,1.0,0.7000000000000001
3462,1.0,6.1101
3083,1.0,0.5
2434,1.0,1.2000000000000002
3875,1.0,0.8
2176,1.0,0.9001
3890,1.0,5.6103
2218,1.0,5.9103
3313,1.0,0.9
3830,1.0,5.2203
3954,1.0,0.2001
2187,1.0,0.81
2947,1.0,0.7000000000000001
2107,1.0,5.52
3354,1.0,0.91
2626,1.0,0.9
3862,1.0,0.7100000000000001
2543,1.0,0.7001000000000001
3335,1.0,5.2200999999999995
3959,1.0,0.4
3896,1.0,0.52
2376,1.0,5.63
2696,1.0,6.0401
2114,1.0,5.820399999999999
3586,1.0,0.30000000000000004
2386,1.0,0.9
3792,1.0,5.7801
2293,1.0,1.0004
3523,1.0,0.6000000000000001
3484,1.0,0.6000000000000001
2899,1.0,0.6000000000000001
3812,1.0,0.6206000000000002
3573,1.0,0.8
2765,1.0,0.9205
2454,1.0,0.8
3779,1.0,0.7500000000000001
2267,1.0,0.93
3940,1.0,1.0903
3364,1.0,1.0101
3873,1.0,0.9
3701,1.0,0.81
3167,1.0,5.83
2087,1.0,0.9501000000000001
3593,1.0,0.9
2694,1.0,1.5002
2185,1.0,1.0
3726,1.0,5.609999999999999
2268,1.0,0.91
3131,1.0,0.8200000000000001
2940,1.0,0.30000000000000004
2571,1.0,0.0002
3991,1.0,5.51
3014,1.0,5.620699999999999
2517,1.0,0.51
2063,1.0,5.9301
2717,0.856,5.51
3161,1.0,0.9
2269,1.0,0.8
2023,1.0,0.81
2677,1.0,0.9001
3665,1.0,0.5
3511,1.0,6.02
3077,1.0,0.5101
3337,1.0,0.6600000000000001
3436,1.0,1.3105
3952,1.0,0.4
2732,1.0,0.9001
3213,1.0,0.7000000000000001
2304,1.0,1.1300000000000001
2152,1.0,0.9001
3788,1.0,5.7101
2123,1.0,0.30010000000000003
2994,1.0,0.6000000000000001
2089,1.0,5.4301
2315,1.0,0.6300000000000001
2314,1.0,6.0207999999999995
2214,1.0,0.5
2980,1.0,0.5
3762,1.0,5.7105
2380,1.0,0.5
