,senior-level_skill
3335,0.0
3896,0.0
2531,0.0
3640,0.0
2827,0.0
3298,0.0
2153,0.0
2876,0.0
2012,0.0
2267,0.0
2053,0.0
3629,0.0
2165,0.0
3175,0.0
3064,0.0
3462,0.0
3514,0.0
2676,0.0
2451,0.0
2389,0.0
2159,0.0
2599,0.0
2172,0.0
3491,0.0
3114,0.0
2522,0.0
2880,0.0
3984,0.0
2457,0.0
2568,0.0
2083,0.0
3102,0.0
2245,0.0
2434,0.0
2107,0.0
2688,0.0
3544,0.0
3859,0.0
3583,0.0
2307,0.0
3615,0.0
2273,0.0
2271,0.0
2189,0.0
2694,0.0
3159,0.0
3415,0.0
3321,0.0
3536,0.0
3851,0.0
3968,0.0
3090,0.0
3066,0.0
3632,0.0
2078,0.0
3542,0.0
3005,0.0
3269,0.0
3889,0.0
2711,0.0
2455,0.0
3558,0.0
3964,0.0
3799,0.0
3506,0.0
2908,0.0
2423,0.0
3611,1.0
3825,0.0
3954,0.0
2873,0.0
3258,0.0
3126,1.0
3837,0.0
3182,0.0
3573,0.0
3527,0.0
3226,0.0
2099,0.0
3551,0.0
3599,0.0
2006,0.0
2109,0.0
3555,1.0
3420,0.0
2443,0.0
3855,0.0
3939,0.0
2528,0.0
2323,0.0
2900,0.0
2328,0.0
3659,0.0
3909,0.0
3748,0.0
3366,0.0
2976,0.0
3827,0.0
2485,0.0
2224,0.0
2803,0.0
2872,0.0
3638,0.0
2061,0.0
2881,0.0
2138,0.0
2756,0.0
2958,0.0
3312,0.0
3522,0.0
2741,0.0
2270,0.0
2824,0.0
3146,0.0
3139,0.0
2691,0.0
2262,0.0
2657,0.0
3886,0.0
3306,0.0
2666,0.0
2602,0.0
2922,0.0
2282,0.0
3862,0.0
3921,0.0
3704,0.0
2677,0.0
3841,0.0
2800,0.0
2393,0.0
3279,0.0
3098,0.0
2435,0.0
3423,0.0
2164,0.0
2406,0.0
2182,0.0
3643,0.0
2123,0.0
3588,0.0
3765,0.0
3293,0.0
2341,0.0
2175,0.0
2289,0.0
3243,0.0
3946,0.0
2919,0.0
2120,0.0
2792,0.0
2024,0.0
3084,0.0
2580,0.0
2675,0.0
3225,0.0
2214,0.0
2988,0.0
3782,0.0
3472,0.0
3854,0.0
2314,0.0
2293,0.0
3329,0.0
2139,0.0
3467,0.0
3743,0.0
2590,0.0
2517,0.0
2923,0.0
2463,1.0
2850,0.0
3634,0.0
3981,0.0
2645,0.0
3858,0.0
3511,0.0
2696,0.0
3272,0.0
2904,0.0
2023,0.0
3509,0.0
2076,0.0
3810,0.0
3933,0.0
3009,0.0
2996,0.0
2431,0.0
3318,0.0
2948,0.0
3173,0.0
3492,0.0
2555,0.0
3183,0.0
2157,0.0
2511,0.0
3706,0.0
2771,0.0
2987,0.0
3056,0.0
