,years_experience,degree,nr_commits,nr_languages,nr_stars
3335,1.0,0.0,7.0,1.5,8.0
3896,2.0,0.0,8.0,1.5,5.0
2531,2.0,0.0,5.0,4.5,1.0
3640,2.0,0.0,3.0,3.5,8.0
2827,1.0,0.0,6.0,3.5,13.0
3298,1.0,0.0,4.0,4.5,2.0
2153,1.0,2.0,7.0,6.5,3.0
2876,1.0,1.0,5.0,3.5,1.0
2012,3.0,0.0,6.0,2.5,7.0
2267,2.0,0.0,8.0,0.5,1.0
2053,0.0,0.0,4.0,3.5,2.0
3629,3.0,0.0,2.0,2.5,2.0
2165,1.0,0.0,5.0,4.5,2.0
3175,3.0,0.0,9.0,7.5,3.0
3064,0.0,2.0,5.0,25.5,2.0
3462,0.0,0.0,4.0,1.5,2.0
3514,1.0,1.0,6.0,6.5,2.0
2676,3.0,0.0,9.0,1.5,6.0
2451,2.0,0.0,5.0,0.5,3.0
2389,2.0,0.0,3.0,6.5,2.0
2159,1.0,0.0,6.0,7.5,7.0
2599,3.0,0.0,5.0,1.5,1.0
2172,2.0,1.0,8.0,1.5,3.0
3491,2.0,0.0,5.0,2.5,1.0
3114,0.0,1.0,9.0,1.5,5.0
2522,1.0,1.0,3.0,0.5,17.0
2880,0.0,1.0,2.0,3.5,1.0
3984,1.0,0.0,3.0,9.5,5.0
2457,0.0,2.0,7.0,1.5,9.0
2568,2.0,0.0,3.0,3.5,3.0
2083,1.0,1.0,8.0,10.5,8.0
3102,2.0,0.0,7.0,3.5,5.0
2245,1.0,0.0,5.0,0.5,3.0
2434,1.0,1.0,2.0,4.5,1.0
2107,1.0,0.0,4.0,4.5,5.0
2688,1.0,1.0,9.0,3.5,5.0
3544,3.0,0.0,4.0,14.5,9.0
3859,1.0,1.0,2.0,16.5,3.0
3583,2.0,0.0,3.0,0.5,4.0
2307,1.0,0.0,5.0,2.5,2.0
3615,2.0,1.0,4.0,11.5,3.0
2273,3.0,0.0,4.0,1.5,1.0
2271,1.0,0.0,3.0,9.5,0.0
2189,0.0,0.0,4.0,3.5,2.0
2694,1.0,1.0,8.0,7.5,1.0
3159,1.0,0.0,11.0,0.5,7.0
3415,2.0,0.0,7.0,1.5,3.0
3321,0.0,3.0,4.0,7.5,6.0
3536,1.0,2.0,4.0,3.5,1.0
3851,1.0,0.0,6.0,0.5,3.0
3968,1.0,0.0,3.0,12.5,1.0
3090,1.0,0.0,6.0,0.5,2.0
3066,0.0,0.0,5.0,5.5,3.0
3632,3.0,0.0,6.0,0.5,7.0
2078,1.0,0.0,2.0,4.5,11.0
3542,0.0,2.0,7.0,0.5,2.0
3005,2.0,0.0,6.0,5.5,3.0
3269,0.0,1.0,4.0,4.5,2.0
3889,2.0,0.0,2.0,3.5,3.0
2711,1.0,1.0,7.0,3.5,7.0
2455,2.0,1.0,4.0,7.5,1.0
3558,4.0,0.0,4.0,7.5,5.0
3964,0.0,0.0,6.0,1.5,4.0
3799,0.0,0.0,3.0,1.5,3.0
3506,2.0,1.0,4.0,0.5,6.0
2908,0.0,2.0,6.0,9.5,4.0
2423,1.0,0.0,4.0,3.5,4.0
3611,2.0,0.0,7.0,4.999954700469971,17.0
3825,2.0,0.0,3.0,1.5,2.0
3954,0.0,2.0,3.0,3.5,8.0
2873,2.0,0.0,7.0,2.5,7.0
3258,0.0,2.0,3.0,8.5,4.0
3126,1.0,1.0,8.0,5.999954700469971,18.0
3837,0.0,2.0,2.0,8.5,1.0
3182,0.0,0.0,5.0,0.5,6.0
3573,3.0,0.0,2.0,5.5,2.0
3527,2.0,0.0,10.0,0.5,5.0
3226,2.0,1.0,5.0,1.5,2.0
2099,1.0,0.0,4.0,1.5,6.0
3551,1.0,0.0,14.0,9.5,5.0
3599,0.0,1.0,2.0,4.5,10.0
2006,1.0,2.0,4.0,1.5,3.0
2109,1.0,0.0,5.0,13.5,8.0
3555,1.0,1.0,4.0,17.999954223632812,14.0
3420,3.0,0.0,5.0,13.5,5.0
2443,1.0,0.0,7.0,3.5,3.0
3855,2.0,0.0,6.0,3.5,3.0
3939,1.0,1.0,5.0,5.5,4.0
2528,1.0,2.0,3.0,8.5,5.0
2323,0.0,0.0,6.0,2.5,5.0
2900,1.0,0.0,4.0,5.5,3.0
2328,2.0,0.0,7.0,9.5,0.0
3659,1.0,0.0,9.0,6.5,6.0
3909,1.0,2.0,5.0,1.5,1.0
3748,3.0,0.0,4.0,1.5,7.0
3366,2.0,0.0,7.0,6.5,7.0
2976,3.0,0.0,5.0,4.5,1.0
3827,2.0,0.0,4.0,8.5,8.0
2485,1.0,1.0,7.0,1.5,1.0
2224,3.0,0.0,5.0,5.5,6.0
2803,1.0,0.0,3.0,6.5,7.0
2872,0.0,1.0,7.0,3.5,4.0
3638,2.0,1.0,2.0,0.5,8.0
2061,2.0,0.0,4.0,4.5,2.0
2881,2.0,0.0,7.0,3.5,3.0
2138,1.0,0.0,4.0,2.5,2.0
2756,2.0,0.0,5.0,6.5,1.0
2958,3.0,0.0,11.0,0.5,3.0
3312,2.0,1.0,4.0,4.5,5.0
3522,0.0,2.0,4.0,4.5,5.0
2741,1.0,0.0,4.0,2.5,3.0
2270,0.0,2.0,5.0,2.5,4.0
2824,2.0,0.0,5.0,2.5,5.0
3146,0.0,0.0,7.0,5.5,3.0
3139,1.0,0.0,4.0,2.5,0.0
2691,2.0,0.0,1.0,3.5,4.0
2262,2.0,0.0,4.0,1.5,3.0
2657,1.0,0.0,3.0,1.5,10.0
3886,2.0,0.0,6.0,2.5,5.0
3306,3.0,0.0,5.0,3.5,8.0
2666,2.0,0.0,7.0,5.5,2.0
2602,1.0,0.0,5.0,3.5,3.0
2922,0.0,1.0,5.0,0.5,2.0
2282,3.0,0.0,5.0,7.5,8.0
3862,1.0,1.0,4.0,5.5,6.0
3921,1.0,2.0,1.0,1.5,3.0
3704,0.0,0.0,2.0,7.5,4.0
2677,3.0,0.0,5.0,2.5,1.0
3841,3.0,0.0,8.0,1.5,9.0
2800,1.0,2.0,4.0,3.5,3.0
2393,0.0,1.0,5.0,1.5,2.0
3279,2.0,0.0,3.0,10.5,0.0
3098,1.0,0.0,7.0,2.5,3.0
2435,2.0,0.0,8.0,1.5,1.0
3423,2.0,1.0,2.0,1.5,3.0
2164,1.0,0.0,7.0,2.5,2.0
2406,1.0,0.0,3.0,1.5,2.0
2182,2.0,1.0,3.0,0.5,2.0
3643,1.0,0.0,4.0,1.5,14.0
2123,3.0,0.0,3.0,2.5,7.0
3588,1.0,1.0,5.0,12.5,0.0
3765,0.0,1.0,2.0,6.5,6.0
3293,2.0,1.0,4.0,2.5,8.0
2341,2.0,0.0,2.0,11.5,9.0
2175,2.0,0.0,4.0,1.5,10.0
2289,3.0,0.0,6.0,1.5,5.0
3243,2.0,1.0,5.0,2.5,7.0
3946,2.0,0.0,6.0,4.5,9.0
2919,1.0,1.0,4.0,1.5,2.0
2120,3.0,0.0,7.0,4.5,1.0
2792,3.0,0.0,3.0,4.5,2.0
2024,1.0,0.0,6.0,1.5,0.0
3084,3.0,1.0,8.0,5.5,4.0
2580,1.0,3.0,7.0,2.5,5.0
2675,2.0,0.0,8.0,2.5,3.0
3225,3.0,0.0,6.0,4.5,2.0
2214,1.0,2.0,3.0,7.5,5.0
2988,2.0,1.0,7.0,5.5,5.0
3782,3.0,0.0,3.0,1.5,8.0
3472,3.0,1.0,3.0,2.5,2.0
3854,0.0,2.0,2.0,3.5,1.0
2314,0.0,0.0,15.0,6.5,3.0
2293,0.0,1.0,8.0,2.5,3.0
3329,2.0,0.0,12.0,3.5,3.0
2139,0.0,0.0,2.0,5.5,3.0
3467,1.0,0.0,9.0,1.5,2.0
3743,2.0,0.0,4.0,4.5,2.0
2590,2.0,0.0,3.0,6.5,4.0
2517,2.0,1.0,7.0,0.5,5.0
2923,0.0,1.0,8.0,3.5,1.0
2463,3.0,0.0,4.0,20.999954223632812,10.0
2850,1.0,0.0,6.0,1.5,7.0
3634,1.0,0.0,7.0,2.5,2.0
3981,3.0,0.0,4.0,0.5,3.0
2645,0.0,2.0,8.0,1.5,1.0
3858,2.0,0.0,4.0,5.5,1.0
3511,1.0,0.0,5.0,4.5,0.0
2696,1.0,0.0,5.0,7.5,2.0
3272,0.0,0.0,5.0,7.5,3.0
2904,1.0,0.0,7.0,0.5,1.0
2023,2.0,0.0,6.0,5.5,2.0
3509,1.0,2.0,4.0,3.5,5.0
2076,2.0,0.0,3.0,4.5,6.0
3810,2.0,0.0,4.0,3.5,2.0
3933,0.0,0.0,4.0,4.5,1.0
3009,2.0,0.0,11.0,7.5,8.0
2996,1.0,0.0,5.0,2.5,6.0
2431,0.0,2.0,3.0,1.5,5.0
3318,2.0,1.0,9.0,8.5,0.0
2948,0.0,2.0,5.0,2.5,3.0
3173,3.0,0.0,5.0,5.5,0.0
3492,1.0,0.0,5.0,7.5,2.0
2555,0.0,2.0,5.0,1.5,1.0
3183,1.0,2.0,2.0,0.5,7.0
2157,2.0,0.0,8.0,2.5,1.0
2511,0.0,0.0,5.0,3.5,8.0
3706,2.0,0.0,7.0,7.5,0.0
2771,2.0,0.0,4.0,0.5,0.0
2987,3.0,0.0,5.0,1.5,2.0
3056,2.0,0.0,5.0,7.5,5.0
