,h_post,h_post_individualized
3335,0.52,
3896,0.5,
2531,0.6,
3640,0.52,
2827,0.6,
3298,0.5,
2153,0.92,
2876,0.5,
2012,0.5,
2267,0.5,
2053,0.52,
3629,0.52,
2165,0.52,
3175,0.72,
3064,0.74,
3462,0.5,
3514,0.56,
2676,0.78,
2451,0.52,
2389,0.52,
2159,0.52,
2599,0.6,
2172,0.84,
3491,0.6,
3114,0.5,
2522,0.56,
2880,0.5,
3984,0.5,
2457,0.74,
2568,0.52,
2083,0.5,
3102,0.52,
2245,0.6,
2434,0.5,
2107,0.6,
2688,0.5,
3544,0.56,
3859,0.5,
3583,0.52,
2307,0.6,
3615,0.66,
2273,0.6,
2271,0.52,
2189,0.52,
2694,0.5,
3159,0.56,
3415,0.52,
3321,0.74,
3536,0.86,
3851,0.52,
3968,0.52,
3090,0.58,
3066,0.52,
3632,0.62,
2078,0.5,
3542,0.7,
3005,0.58,
3269,0.54,
3889,0.52,
2711,0.5,
2455,0.68,
3558,0.74,
3964,0.5,
3799,0.5,
3506,0.74,
2908,0.74,
2423,0.52,
3611,0.52,
3825,0.52,
3954,0.62,
2873,0.52,
3258,0.6,
3126,0.58,
3837,0.6,
3182,0.5,
3573,0.56,
3527,0.56,
3226,0.82,
2099,0.52,
3551,0.5,
3599,0.5,
2006,0.62,
2109,0.5,
3555,0.6,
3420,0.5,
2443,0.62,
3855,0.52,
3939,0.5,
2528,0.78,
2323,0.5,
2900,0.6,
2328,0.56,
3659,0.68,
3909,0.7,
3748,0.6,
3366,0.62,
2976,0.64,
3827,0.56,
2485,0.5,
2224,0.66,
2803,0.52,
2872,0.5,
3638,0.74,
2061,0.5,
2881,0.52,
2138,0.54,
2756,0.6,
2958,0.82,
3312,0.76,
3522,0.6,
2741,0.6,
2270,0.7,
2824,0.52,
3146,0.5,
3139,0.6,
2691,0.52,
2262,0.6,
2657,0.52,
3886,0.52,
3306,0.64,
2666,0.62,
2602,0.6,
2922,0.5,
2282,0.64,
3862,0.5,
3921,0.54,
3704,0.5,
2677,0.52,
3841,0.76,
2800,0.86,
2393,0.5,
3279,0.52,
3098,0.52,
2435,0.52,
3423,0.74,
2164,0.52,
2406,0.52,
2182,0.74,
3643,0.54,
2123,0.52,
3588,0.54,
3765,0.5,
3293,0.74,
2341,0.5,
2175,0.5,
2289,0.62,
3243,0.82,
3946,0.58,
2919,0.5,
2120,0.66,
2792,0.58,
2024,0.52,
3084,0.92,
2580,0.86,
2675,0.52,
3225,0.5,
2214,0.78,
2988,0.82,
3782,0.58,
3472,0.72,
3854,0.62,
2314,0.5,
2293,0.5,
3329,0.56,
2139,0.5,
3467,0.54,
3743,0.6,
2590,0.52,
2517,0.86,
2923,0.5,
2463,0.54,
2850,0.58,
3634,0.52,
3981,0.6,
2645,0.74,
3858,0.6,
3511,0.6,
2696,0.56,
3272,0.52,
2904,0.62,
2023,0.58,
3509,0.86,
2076,0.52,
3810,0.52,
3933,0.5,
3009,0.7,
2996,0.6,
2431,0.68,
3318,0.92,
2948,0.7,
3173,0.6,
3492,0.56,
2555,0.78,
3183,0.62,
2157,0.5,
2511,0.5,
3706,0.6,
2771,0.52,
2987,0.6,
3056,0.56,
