,y_hat
3615,False
3155,False
2147,False
3100,False
3235,False
2562,False
3926,False
2327,False
3188,False
3750,False
2175,False
2331,False
3123,False
2565,False
3549,False
2627,False
3471,False
2063,False
2872,False
2659,False
2714,False
3232,False
3278,False
2604,False
3366,False
3535,False
2480,False
2851,False
3011,False
3866,False
2767,False
2139,False
3012,False
2732,False
2913,False
2260,False
2219,False
3085,False
2672,False
3394,False
3065,False
3454,False
2890,False
3059,False
2782,False
2833,False
2776,False
2636,False
2491,False
3401,False
3728,False
2492,False
2559,False
2846,False
2073,False
2203,False
2043,False
3591,False
3503,False
3228,False
3033,False
2230,False
2431,False
2463,False
3624,False
3438,False
2110,False
3345,False
2078,False
2207,False
3014,False
2177,False
2881,False
3092,False
3428,False
2532,False
2236,False
3686,False
2521,False
2640,False
3158,False
2862,False
3901,False
2273,False
2292,False
3492,False
3460,False
3806,False
3525,False
3620,False
3473,False
3566,False
3666,False
3481,False
2975,False
3119,False
2488,False
2646,False
3809,False
3987,False
3395,False
3928,False
3915,False
2936,False
3071,False
2566,False
3715,False
3754,False
3023,False
2049,False
2202,False
2254,False
2190,False
2400,False
2287,False
2923,False
3965,False
2024,False
2314,False
3016,False
3367,False
3800,False
3891,False
2241,False
3116,False
2523,False
3807,False
3218,False
2778,False
2496,False
3248,False
3564,False
3442,False
2336,False
2079,False
2443,False
2359,False
3332,False
2595,False
3821,False
2974,False
3468,False
2680,False
3093,False
2940,False
3076,False
3628,False
2234,False
3416,False
2105,False
2837,False
2699,False
2367,False
3562,False
2436,False
2145,False
3418,False
2997,False
3063,False
2815,False
3719,False
3721,False
2575,False
3186,False
2943,False
2093,False
3352,False
2656,False
3447,False
3524,False
3449,False
2266,False
2955,False
2503,False
3912,False
3435,False
3480,False
2571,False
3828,False
3805,False
3797,False
3369,False
2084,False
2935,False
2183,False
2450,False
3899,False
3838,False
3632,False
2172,False
3180,False
3900,False
2000,False
2358,False
3377,False
2323,False
2984,False
3166,False
3856,False
3576,False
