,y
3615,0.0
3155,0.0
2147,0.0
3100,0.0
3235,0.0
2562,0.0
3926,0.0
2327,0.0
3188,1.0
3750,0.0
2175,0.0
2331,0.0
3123,1.0
2565,0.0
3549,1.0
2627,0.0
3471,0.0
2063,0.0
2872,1.0
2659,1.0
2714,0.0
3232,0.0
3278,0.0
2604,0.0
3366,1.0
3535,0.0
2480,0.0
2851,0.0
3011,0.0
3866,0.0
2767,0.0
2139,0.0
3012,1.0
2732,0.0
2913,0.0
2260,0.0
2219,0.0
3085,0.0
2672,1.0
3394,0.0
3065,0.0
3454,0.0
2890,0.0
3059,0.0
2782,0.0
2833,0.0
2776,0.0
2636,0.0
2491,0.0
3401,1.0
3728,0.0
2492,0.0
2559,0.0
2846,0.0
2073,0.0
2203,0.0
2043,0.0
3591,1.0
3503,1.0
3228,1.0
3033,0.0
2230,0.0
2431,0.0
2463,1.0
3624,0.0
3438,0.0
2110,1.0
3345,0.0
2078,0.0
2207,0.0
3014,0.0
2177,0.0
2881,0.0
3092,1.0
3428,0.0
2532,0.0
2236,0.0
3686,0.0
2521,0.0
2640,0.0
3158,0.0
2862,1.0
3901,0.0
2273,0.0
2292,0.0
3492,0.0
3460,0.0
3806,0.0
3525,1.0
3620,0.0
3473,1.0
3566,1.0
3666,0.0
3481,1.0
2975,0.0
3119,0.0
2488,0.0
2646,1.0
3809,0.0
3987,0.0
3395,1.0
3928,0.0
3915,0.0
2936,0.0
3071,0.0
2566,0.0
3715,0.0
3754,0.0
3023,0.0
2049,1.0
2202,0.0
2254,0.0
2190,0.0
2400,0.0
2287,0.0
2923,0.0
3965,0.0
2024,0.0
2314,0.0
3016,1.0
3367,1.0
3800,0.0
3891,0.0
2241,0.0
3116,1.0
2523,0.0
3807,0.0
3218,0.0
2778,0.0
2496,1.0
3248,0.0
3564,0.0
3442,1.0
2336,1.0
2079,0.0
2443,0.0
2359,1.0
3332,0.0
2595,0.0
3821,0.0
2974,0.0
3468,1.0
2680,0.0
3093,0.0
2940,0.0
3076,0.0
3628,0.0
2234,0.0
3416,0.0
2105,0.0
2837,0.0
2699,0.0
2367,0.0
3562,0.0
2436,0.0
2145,1.0
3418,0.0
2997,0.0
3063,1.0
2815,0.0
3719,0.0
3721,0.0
2575,0.0
3186,0.0
2943,0.0
2093,0.0
3352,1.0
2656,0.0
3447,0.0
3524,0.0
3449,1.0
2266,1.0
2955,1.0
2503,0.0
3912,0.0
3435,0.0
3480,0.0
2571,0.0
3828,0.0
3805,0.0
3797,0.0
3369,0.0
2084,0.0
2935,1.0
2183,0.0
2450,0.0
3899,0.0
3838,0.0
3632,0.0
2172,1.0
3180,0.0
3900,0.0
2000,0.0
2358,0.0
3377,0.0
2323,1.0
2984,0.0
3166,0.0
3856,0.0
3576,0.0
