,h_post,h_post_individualized
2509,1.0,1.0
3206,0.0,0.0
2940,1.0,1.0
2332,1.0,1.0
2164,0.98,1.0
3498,1.0,1.0
3926,0.0,0.0
3232,1.0,1.0
3340,1.0,1.0
2423,1.0,1.0
3213,1.0,1.0
2718,0.18000000000000002,0.0
3038,1.0,1.0
2137,1.0,1.0
2642,0.0,0.0
3803,0.0,0.0
2262,1.0,1.0
2519,1.0,1.0
2135,0.0,0.0
2074,1.0,1.0
3706,1.0,1.0
2381,1.0,1.0
2573,1.0,1.0
2781,1.0,1.0
2911,1.0,1.0
3180,1.0,1.0
2240,1.0,1.0
3262,1.0,1.0
2402,1.0,1.0
3173,1.0,1.0
3568,1.0,1.0
2540,1.0,1.0
2812,1.0,1.0
3496,1.0,1.0
2248,1.0,1.0
3355,1.0,1.0
3080,1.0,1.0
2847,0.98,1.0
2675,1.0,1.0
2729,0.92,1.0
2670,1.0,1.0
2097,1.0,1.0
3174,1.0,1.0
2565,1.0,1.0
3679,1.0,1.0
2191,1.0,1.0
3900,0.88,1.0
2571,0.44,0.0
3981,1.0,1.0
3220,1.0,1.0
2856,1.0,1.0
2151,1.0,1.0
2734,1.0,1.0
3392,1.0,1.0
2578,1.0,1.0
3997,0.98,1.0
2153,1.0,1.0
2695,1.0,1.0
3010,1.0,1.0
2439,1.0,1.0
3561,1.0,1.0
3748,1.0,1.0
2029,1.0,1.0
2815,1.0,1.0
3795,0.19999999999999998,0.0
3885,1.0,1.0
2886,1.0,1.0
3866,1.0,1.0
3108,1.0,1.0
2652,1.0,1.0
3176,1.0,1.0
2910,1.0,1.0
3743,1.0,1.0
2452,1.0,1.0
3566,1.0,1.0
2409,1.0,1.0
2319,1.0,1.0
2665,1.0,1.0
3698,0.98,1.0
2241,1.0,1.0
2235,0.94,1.0
2909,1.0,1.0
2778,1.0,1.0
2258,1.0,1.0
2602,1.0,1.0
2727,1.0,1.0
2055,1.0,1.0
2225,1.0,1.0
2202,1.0,1.0
3721,0.0,0.0
3920,1.0,1.0
2334,1.0,1.0
3635,0.26,0.0
3731,1.0,1.0
3366,1.0,1.0
3583,0.96,1.0
2265,1.0,1.0
3633,1.0,1.0
3347,0.98,1.0
3918,1.0,1.0
3040,1.0,1.0
2490,1.0,1.0
3711,1.0,1.0
3657,1.0,1.0
3522,1.0,1.0
3054,0.9,1.0
3643,1.0,1.0
3242,1.0,1.0
2352,1.0,1.0
3703,1.0,1.0
3069,1.0,1.0
2842,1.0,1.0
2068,1.0,1.0
2465,1.0,1.0
3114,1.0,1.0
2421,1.0,1.0
2341,1.0,1.0
2446,0.0,0.0
3825,1.0,1.0
2185,1.0,1.0
2595,1.0,1.0
2836,1.0,1.0
2088,1.0,1.0
3551,1.0,1.0
3910,1.0,1.0
3049,1.0,1.0
3306,1.0,1.0
3050,1.0,1.0
3871,1.0,1.0
2467,1.0,1.0
3359,1.0,1.0
2682,1.0,1.0
2462,1.0,1.0
2056,0.96,1.0
2985,1.0,1.0
3214,1.0,1.0
2428,1.0,1.0
3096,1.0,1.0
3476,1.0,1.0
3585,0.96,1.0
2429,1.0,1.0
3851,1.0,1.0
3044,1.0,1.0
2650,1.0,1.0
2935,0.19999999999999998,0.0
2371,0.0,0.0
2001,1.0,1.0
2449,0.98,1.0
2139,1.0,1.0
3592,1.0,1.0
3326,1.0,1.0
2376,1.0,1.0
3817,1.0,1.0
3656,1.0,1.0
2753,1.0,1.0
3673,0.98,1.0
2635,1.0,1.0
2560,1.0,1.0
3984,1.0,1.0
2471,1.0,1.0
2831,1.0,1.0
2744,1.0,1.0
2162,1.0,1.0
3497,1.0,1.0
2553,1.0,1.0
3822,1.0,1.0
2871,0.94,1.0
3893,1.0,1.0
3271,1.0,1.0
2584,1.0,1.0
3422,1.0,1.0
2084,1.0,1.0
2954,0.92,1.0
2160,0.92,1.0
2273,1.0,1.0
2488,0.98,1.0
2200,1.0,1.0
3530,1.0,1.0
2052,1.0,1.0
3652,1.0,1.0
2255,1.0,1.0
2899,1.0,1.0
2430,1.0,1.0
3647,1.0,1.0
3574,0.22,0.0
2668,1.0,1.0
2795,1.0,1.0
2924,1.0,1.0
3369,1.0,1.0
3322,1.0,1.0
3966,1.0,1.0
2208,0.98,1.0
2932,1.0,1.0
2879,1.0,1.0
2930,1.0,1.0
2817,1.0,1.0
2045,1.0,1.0
3812,1.0,1.0
3207,1.0,1.0
3909,0.96,1.0
