,y_hat
2367,False
3328,False
2865,False
3039,False
2699,False
2077,False
3074,False
2388,False
2888,False
2777,False
3436,False
3465,False
3817,False
2994,False
2239,False
3455,False
3381,False
2571,False
2320,False
2719,False
2636,False
3885,False
2486,False
2797,False
3692,False
2793,False
3724,False
3642,False
3233,False
2635,False
2798,False
3732,False
3485,False
3808,False
2726,False
3603,False
3920,False
3652,False
2971,False
2982,False
3191,False
2354,False
3882,False
2361,False
2018,False
3776,False
2893,False
3674,False
3025,False
2397,False
3869,False
3147,False
3972,False
3595,False
3333,False
2790,False
2465,False
2897,False
2619,False
3052,False
3343,False
2264,False
3355,False
2065,False
3678,False
3706,False
3279,False
3540,False
3489,False
3232,False
2093,False
2314,False
2663,False
2326,False
2211,False
2376,False
2290,False
3783,False
2694,False
2003,False
3046,False
3886,False
2735,False
2762,False
3379,False
3698,False
2748,False
2879,False
3447,False
2185,False
2027,False
2484,False
3380,False
3515,False
2385,False
2473,False
3744,False
3360,False
2973,False
3140,False
3763,False
3669,False
3061,False
2891,False
3508,False
2683,False
2718,False
3861,False
3666,False
3172,False
3636,False
2715,False
3899,False
3645,False
2410,False
2679,False
3182,False
3627,False
3914,False
2072,False
3099,False
2371,False
2074,False
2020,False
2162,False
3029,False
2710,False
3558,False
3101,False
3788,False
3831,False
3720,False
2400,False
2096,False
2759,False
3044,False
2164,False
2869,False
2297,False
2943,False
3495,False
2262,False
2435,False
3683,False
3502,False
2732,False
2808,False
2952,False
3690,False
2813,False
3638,False
2023,False
3793,False
3016,False
3105,False
3284,False
3375,False
2598,False
3179,False
3840,False
3999,False
3011,False
2455,False
3426,False
2508,False
2467,False
2157,False
3494,False
2221,False
3273,False
2950,False
2914,False
2962,False
2369,False
2364,False
3841,False
2595,False
3340,False
3823,False
2787,False
3184,False
2727,False
3664,False
2070,False
3302,False
3004,False
3488,False
3324,False
2745,False
2953,False
2780,False
3243,False
2682,False
2342,False
3897,False
2974,False
2522,False
3295,False
3435,False
3738,False
