,x1,x2,x3,x4
2367,-0.41485804,-1.65304,-0.5120911,-2.617347
3328,-0.40912142,-2.2919605,-0.44949374,-3.0325065
2865,-0.5610453,-1.3336626,-0.70959747,-2.5016074
3039,-0.32592118,-1.3328946,-0.22020805,-1.9031937
2699,-1.3621137,-2.4556646,-1.3576484,-5.000165
2077,-0.6910518,-2.1279602,-0.6657667,-3.3199964
3074,-2.0551937,-3.4883788,-2.1340659,-7.6631846
2388,-0.20978111,-2.3345056,-0.17930862,-2.641815
2888,-0.13561106,-0.25433093,-0.20798635,-0.5215794
2777,-0.20796031,-0.34106672,-0.25481778,-0.8705815
3436,-1.2979251,-3.0717235,-1.3041087,-5.612864
3465,-1.4909879,-1.8328785,-1.4331986,-4.6422496
3817,-0.115693584,-1.6740661,-0.17099167,-1.8938379
2994,-0.6845535,-1.2981906,-0.8440595,-2.9381652
2239,-0.2845258,0.28920275,-0.36352298,-0.4469428
3455,-1.5477355,-1.8810163,-1.5604116,-4.8985915
3381,-0.7781714,-1.1940289,-0.93450266,-2.8341825
2571,-1.1449112,-2.9096136,-1.100166,-5.099026
2320,-1.3344346,-3.3600914,-1.3521109,-6.0978184
2719,-1.4624971,-3.323804,-1.3604182,-6.175969
2636,-1.6664954,-4.4277763,-1.6529573,-7.7651863
3885,-0.021255223,-0.78248674,0.00068128854,-0.7736837
2486,-1.6953374,-3.6261508,-1.5659276,-6.9926085
2797,-0.13087603,-0.59754044,-0.027032144,-0.82453614
3692,-1.0805678,-2.524548,-1.1268748,-4.8029666
2793,-1.2861484,-2.3663077,-1.3631145,-5.13684
3724,-0.19251965,-1.625881,-0.10606979,-1.7434983
3642,-0.52044195,0.8232124,-0.56530774,-0.27428368
3233,-0.39464676,-1.7433665,-0.34878203,-2.5665293
2635,-0.86873907,-1.4156629,-0.9014359,-3.0522473
2798,-1.5968488,-3.792076,-1.7138958,-7.1771092
3732,0.15045868,-1.3052459,0.19689053,-0.85752475
3485,-0.30838123,-0.55890757,-0.28878504,-1.2519673
3808,-1.2759876,-2.2166986,-1.2752358,-4.850387
2726,-0.725559,-1.9663849,-0.7219193,-3.3651545
3603,0.030645192,-0.69579244,-0.039496556,-0.58735526
3920,-0.03350586,-0.7476852,0.004075978,-0.8193174
3652,-1.7508188,-3.3785393,-1.7901363,-6.9372025
2971,-1.1155554,-0.5900252,-1.1089708,-2.7755508
2982,-2.9967482,-5.1990995,-2.8903706,-11.004353
3191,-1.3881128,-1.6685687,-1.4646984,-4.5892444
2354,-1.7373425,-2.9490025,-1.6689181,-6.458631
3882,-0.47571042,-3.157848,-0.55637634,-4.1990204
2361,-0.5235451,-0.6413655,-0.53300244,-1.6365771
2018,-0.83276516,-1.4250407,-0.80183536,-2.898093
3776,-0.06949137,-1.9812045,-0.060755722,-2.0807576
2893,-1.5136106,-2.8647156,-1.450076,-5.8337336
3674,-1.3769687,-1.2309222,-1.4665247,-3.9859903
3025,-0.7935398,-0.8424043,-0.8041162,-2.43214
2397,-0.40649766,-1.4877689,-0.41426918,-2.3248112
3869,-0.9024403,-1.7929202,-0.89889646,-3.4399793
3147,-0.9794949,-3.4545884,-1.0723437,-5.3555017
3972,-0.2588538,-1.3096642,-0.29945052,-1.9904604
3595,0.20350842,-0.3132925,0.14375766,0.09480448
3333,-0.6344018,-1.4416726,-0.62658834,-2.7256856
2790,0.12911119,-0.23466712,0.055877402,-0.05591261
2465,-0.1086557,0.13146529,-0.19763288,-0.1405927
2897,-0.34505346,-0.80925083,-0.3364042,-1.4771192
2619,-0.15313035,-3.0065248,-0.20494808,-3.3723817
3052,-0.9810536,-1.7955179,-0.8350498,-3.621824
3343,-1.8279079,-4.212149,-1.7387459,-7.8476048
2264,-0.19236808,-0.4427282,-0.073997125,-0.60497105
3355,-0.10303589,-0.736115,-0.12090629,-0.8330188
2065,-1.4926155,-2.4329197,-1.4306974,-5.361333
3678,-1.2119305,-2.5449412,-1.0887649,-4.9799204
3706,-1.3474191,-4.1562295,-1.3933517,-6.798803
3279,0.13545468,-0.82888246,0.15490627,-0.5721437
3540,-0.96489924,-2.0011399,-0.95007056,-3.9445882
3489,-0.7689592,-2.0703373,-0.9116641,-3.7614787
3232,-1.2808486,-1.1273364,-1.3210778,-3.6741257
2093,-0.13238159,-0.37648046,-0.014254011,-0.46461472
2314,-0.90356106,-2.23947,-0.8617237,-4.20936
2663,-0.35883278,-0.91681945,-0.39955872,-1.6465808
2326,-0.6142038,-2.1141276,-0.6329887,-3.4387767
2211,-1.3538302,-1.2655619,-1.3947628,-3.875954
2376,-0.43910697,-0.9147123,-0.5415664,-1.7182041
2290,-0.6283496,-2.5862222,-0.7064671,-3.9496167
3783,-0.35471237,0.08530748,-0.40670693,-0.6678238
2694,-1.2192093,-3.0145516,-1.137222,-5.4610524
2003,-1.2813299,-3.0519104,-1.4858793,-5.7423058
3046,-0.34817106,0.31628686,-0.28652215,-0.15454085
3886,-1.312646,-3.1117053,-1.3757972,-5.8521
2735,-1.142677,-1.9891455,-1.2356987,-4.324346
2762,-0.4526405,0.08552867,-0.42033023,-0.96328515
