,x1,x2,x3,x4
3061,-0.2637553,0.080681294,0.20718375,-0.025526125
3573,-0.083981395,0.15032215,0.033280097,-0.09049768
3877,-0.063294254,0.077954076,-0.1544518,0.17997399
3893,-0.6291944,0.93060666,-0.61793107,-0.09650326
2185,-0.366299,0.67257726,-0.21893637,0.06475447
2477,-0.33622468,0.7673462,-0.39207202,0.091116235
3354,-0.011284831,-0.07643218,0.06699127,0.10378975
3572,0.11238894,-0.38797888,0.23505667,0.23495458
3485,-0.30838123,0.041092437,0.31121495,-0.051967334
2801,-1.5153062,0.82169044,-1.3126118,0.96910495
2484,0.46532202,-0.039499402,0.5397195,-0.4678175
3286,-0.53585607,0.4320435,-0.19093898,-0.020188713
2201,-0.25483397,0.315617,-0.22227423,0.044785548
3758,0.22183378,0.03984025,0.16259474,0.42958608
2311,0.174662,-0.3033807,0.20222974,0.31416786
2847,-0.10349661,0.32382068,-0.15529339,0.01634968
2018,0.06723484,0.37495926,0.09816462,-0.398093
2876,0.115055375,0.5750703,-0.04222814,0.60709786
2415,-0.71792173,0.73994243,-0.45401138,-0.040418625
3603,0.030645192,-0.29579246,0.36050344,0.21264471
3031,-0.31022826,0.40274978,-0.15259913,-0.09257039
2502,0.48238847,-0.32901716,0.51434094,0.63545585
3543,-0.1350218,0.33758074,-0.13747065,0.07768365
3865,0.25585544,-0.14443341,0.15878603,0.20789202
3692,-0.68056786,0.57545197,-0.5268748,0.1970334
2682,-0.87018853,1.1618297,-0.57019496,-0.31484288
2364,-1.4392865,0.6030197,-0.3122792,0.23763561
3942,-0.07404645,-0.052050494,-0.013128076,0.19408044
2797,0.06912397,-0.19754045,0.17296785,0.17546386
3334,0.21245764,0.526034,0.18507768,-0.67145383
2773,-1.9975748,-0.07447109,0.6915913,0.24145928
3261,0.033865966,0.16216104,-0.12888351,0.06926003
2094,-0.9212491,0.9066839,-0.45067078,-0.13933563
2856,-0.86873204,0.11809464,0.12514165,0.15660854
2240,-0.81700575,2.6851287,-0.5424957,-1.976412
3501,-1.175604,2.2625825,0.16052887,-2.0285523
2117,0.4736993,1.3194466,0.44709387,-1.8580186
3713,0.23275676,-0.16865182,0.10117684,0.095710546
3255,-0.43904725,0.2174021,0.27786174,-0.079384014
2354,-1.1373425,1.1509975,-1.068918,0.24136896
2020,-0.11459274,-0.7157315,-0.047850028,0.9116455
2745,0.16264549,0.22018546,0.15480468,0.38580522
3999,-0.11958636,0.02813799,0.15299836,0.089496225
3279,0.13545468,-0.5288824,0.45490628,0.22785632
3846,-1.3928645,0.521575,0.03913193,-0.006301594
2382,-0.5799227,0.73228544,-0.37757272,-0.13245246
2702,-0.28329724,0.56319326,-0.33175737,-0.10369298
2675,0.32837293,0.049218714,0.27980673,0.8363827
2972,0.2503283,1.738628,0.21452007,-1.9445612
2885,-0.69878894,0.5478038,-0.7353507,0.43705493
2642,-0.020327175,-0.095868535,-0.011119357,0.18172365
3605,0.11190234,0.0898318,0.24802434,0.35107833
3514,-0.09309268,0.1290205,-0.19600347,0.17969474
2264,0.007631925,-0.042728186,0.12600288,0.19502896
3535,0.4171641,1.0477551,0.5135925,-1.6681085
2807,0.3242951,0.9161723,-0.617424,0.6630017
2927,0.5615474,0.21492401,-0.4525044,0.30902067
3859,0.12363456,0.9282063,0.093513355,-0.98556054
3831,-0.031570755,-0.43211344,-0.0647497,0.5909672
3529,-0.7131639,0.9221574,-0.48297903,-0.17663994
2825,0.6048235,0.41115588,0.48916033,-0.9604251
2674,0.0065369615,-0.23629439,0.29612052,0.036677398
2171,-0.8591005,0.84439164,-0.93415624,0.38449174
2481,-0.06981834,0.16253957,0.046140004,0.024415918
2123,-1.5095981,1.326991,-0.7650251,-0.048920535
2230,0.07622948,-0.15313771,0.12783876,0.10964704
3033,0.024158197,0.024672609,0.05852741,0.04606362
2280,-1.8680403,-3.0454843,-1.343929,5.208345
