,x1,x2,x3,x4
3061,0.4,0.0,0.9,0.0
3573,1.0,2.7,-0.0,0.0
3877,0.6,1.4,-0.0,2.9
3893,0.2,3.3,-0.0,4.0
2185,0.4,0.0,0.0,-0.0
2477,0.5,-0.0,0.0,-0.0
3354,0.2,0.8,0.0,-0.0
3572,-0.0,0.4,0.0,0.7
3485,0.0,-0.0,0.6,0.0
2801,0.1,3.9,0.2,7.2
2484,0.7,0.0,0.0,1.3
3286,0.2,1.8,0.4,2.6
2201,0.1,1.4,-0.0,1.8
3758,0.7,0.0,0.0,0.0
2311,0.0,0.1,0.0,0.0
2847,0.5,2.1,-0.0,-0.0
2018,0.9,-0.0,0.0,2.5
2876,0.4,-0.0,0.0,0.0
2415,0.4,3.1,0.7,4.5
3603,0.0,-0.0,0.4,-0.0
3031,0.1,0.0,-0.0,0.0
2502,0.6,0.0,0.0,-0.0
3543,-0.0,-0.0,0.2,-0.0
3865,0.1,0.0,0.0,0.0
3692,0.4,3.1,0.6,5.0
2682,0.7,5.2,0.9,6.8
2364,0.3,3.5,1.4,6.5
3942,0.3,1.6,-0.0,2.6
2797,0.2,0.0,-0.0,1.0
3334,0.8,0.0,-0.0,1.6
2773,0.2,4.4,2.8,8.9
3261,0.6,1.3,0.0,0.0
2094,0.8,2.6,1.3,5.0
2856,0.1,1.7,1.1,3.7
2240,0.9,4.7,1.0,3.3
3501,0.3,5.9,1.6,4.7
2117,0.9,3.5,-0.0,1.2
3713,0.3,2.0,0.0,0.0
3255,0.1,0.0,0.9,0.0
2354,0.6,4.1,0.0,6.7
2020,0.1,0.0,-0.0,2.2
2745,0.5,-0.0,0.0,-0.0
3999,0.2,-0.0,0.6,-0.0
3279,-0.0,-0.0,0.3,0.8
3846,-0.0,4.5,1.3,6.8
2382,0.9,3.2,1.2,-0.0
2702,-0.0,2.2,-0.0,-0.0
2675,0.3,-0.0,-0.0,-0.0
2972,1.0,0.0,0.0,-0.1
