,years_experience,degree,nr_commits,nr_languages,nr_stars
2659,3.0,0.0,851.0,5.0,2.0
2983,2.0,0.0,849.0,0.0,4.0
2734,2.0,1.0,850.0,1.0,4.0
3721,2.0,0.0,852.0,1.0,1.0
2982,3.0,0.0,851.0,0.0,2.0
2924,1.0,0.0,846.0,3.0,6.0
3517,3.0,0.0,1864.0,0.0,4.0
2650,1.0,1.0,849.0,2.0,1.0
3307,1.0,1.0,848.0,3.0,2.0
2305,0.0,2.0,851.0,5.0,2.0
3716,0.0,1.0,850.0,0.0,3.0
2274,1.0,0.0,842.0,0.0,2.0
2228,2.0,2.0,851.0,3.0,4.0
3129,2.0,0.0,1860.0,4.0,1.0
2208,2.0,0.0,850.0,7.0,1.0
2262,3.0,0.0,1866.0,1.0,3.0
2873,0.0,2.0,845.0,7.0,7.0
3118,3.0,0.0,1853.0,3.0,4.0
3491,1.0,0.0,850.0,1.0,4.0
3516,1.0,2.0,851.0,7.0,1.0
2708,2.0,0.0,853.0,8.0,3.0
2514,2.0,0.0,857.0,7.0,0.0
2880,1.0,1.0,847.0,1.0,2.0
2869,2.0,0.0,1856.0,3.0,4.0
3400,2.0,2.0,846.0,2.0,4.0
3891,3.0,0.0,1856.0,0.0,7.0
3452,2.0,1.0,848.0,6.0,1.0
3553,0.0,0.0,845.0,4.0,3.0
2904,1.0,2.0,848.0,3.0,4.0
3577,1.0,0.0,843.0,5.0,5.0
2374,1.0,0.0,849.0,10.0,4.0
2378,3.0,1.0,1857.0,1.0,6.0
2168,0.0,2.0,853.0,10.0,6.0
3857,0.0,0.0,846.0,10.0,0.0
2954,1.0,0.0,847.0,4.0,3.0
3339,1.0,0.0,851.0,13.0,14.0
2213,2.0,1.0,844.0,2.0,3.0
3453,2.0,0.0,851.0,3.0,5.0
3468,3.0,0.0,852.0,3.0,5.0
2073,2.0,0.0,843.0,1.0,3.0
3401,1.0,0.0,844.0,2.0,4.0
3967,1.0,1.0,848.0,5.0,2.0
2264,3.0,0.0,1857.0,1.0,2.0
2910,3.0,0.0,1855.0,3.0,1.0
3892,0.0,1.0,845.0,4.0,3.0
2640,4.0,0.0,1861.0,6.0,3.0
2067,0.0,2.0,844.0,2.0,4.0
2442,1.0,0.0,846.0,0.0,2.0
3512,0.0,2.0,849.0,0.0,1.0
3881,1.0,0.0,848.0,3.0,0.0
3385,2.0,0.0,1855.0,1.0,5.0
2406,2.0,0.0,851.0,4.0,3.0
3880,0.0,0.0,851.0,2.0,1.0
2733,1.0,0.0,851.0,2.0,3.0
2716,1.0,0.0,844.0,2.0,3.0
2158,1.0,0.0,845.0,2.0,6.0
2906,1.0,1.0,846.0,1.0,5.0
3079,3.0,0.0,1863.0,1.0,3.0
3534,2.0,0.0,850.0,5.0,2.0
3618,3.0,0.0,1860.0,8.0,5.0
3868,2.0,0.0,1856.0,2.0,5.0
3028,1.0,0.0,842.0,6.0,9.0
2436,0.0,2.0,847.0,9.0,3.0
3796,1.0,1.0,852.0,12.0,2.0
2353,0.0,0.0,842.0,6.0,3.0
3026,3.0,0.0,852.0,5.0,0.0
2092,2.0,0.0,1857.0,0.0,2.0
3702,3.0,0.0,1855.0,6.0,2.0
3253,3.0,0.0,1856.0,4.0,0.0
2975,0.0,2.0,844.0,3.0,2.0
3116,1.0,1.0,847.0,2.0,10.0
2551,3.0,1.0,849.0,11.0,6.0
3308,3.0,0.0,855.0,2.0,3.0
2376,0.0,0.0,848.0,7.0,5.0
3929,0.0,0.0,850.0,2.0,1.0
2794,1.0,2.0,845.0,5.0,10.0
3393,2.0,0.0,843.0,12.0,2.0
2698,2.0,0.0,849.0,5.0,4.0
3214,1.0,0.0,845.0,2.0,4.0
3181,1.0,0.0,855.0,2.0,1.0
2706,0.0,1.0,846.0,6.0,4.0
3930,3.0,0.0,1863.0,7.0,1.0
3514,4.0,0.0,1865.0,8.0,3.0
2031,0.0,0.0,851.0,13.0,4.0
3724,3.0,0.0,854.0,0.0,0.0
2574,0.0,0.0,844.0,5.0,4.0
3323,2.0,0.0,844.0,8.0,5.0
3659,2.0,0.0,847.0,1.0,3.0
3679,3.0,0.0,851.0,3.0,1.0
