,y_hat
2496,False
3694,False
3791,False
3644,False
3940,False
2850,False
2777,False
3650,False
3154,False
3893,False
2420,False
2044,False
2908,False
2223,False
2743,False
3449,False
2424,False
3190,False
3025,False
3447,False
3638,False
2337,False
3161,False
2618,False
2870,False
2505,False
3287,False
2641,False
2713,False
2302,False
3538,False
2233,False
2449,False
2636,False
3402,False
3507,False
3843,False
3857,False
2048,False
2774,False
2590,False
2888,False
3392,False
3308,False
2658,False
2954,False
2769,False
3709,False
3561,False
3403,False
2659,False
3737,False
2092,False
2758,False
3547,False
2179,False
3584,False
3132,False
3896,False
3762,False
2981,False
2443,False
2103,False
3658,False
3184,False
3460,False
2824,False
3352,False
2841,False
2813,False
3393,False
2885,False
2718,False
2143,False
3373,False
3534,False
3799,False
2026,False
3963,False
3677,False
2788,False
2726,False
3603,False
2734,False
3298,False
3581,False
3458,False
2163,False
3494,False
3541,False
3218,False
3467,False
2247,False
2124,False
3090,False
2033,False
2613,False
2916,False
3073,False
2666,False
3944,False
3607,False
2704,False
2969,False
2153,False
2910,False
3921,False
2591,False
3347,False
3985,False
2159,False
3283,False
3372,False
3230,False
3514,False
2754,False
2836,False
2609,False
3911,False
2989,False
3691,False
3389,False
3022,False
3198,False
3067,False
2376,False
3777,False
2780,False
3877,False
3821,False
3074,False
2881,False
3245,False
2036,False
3165,False
2587,False
3105,False
2080,False
2017,False
3635,False
2315,False
3729,False
3568,False
2172,False
3482,False
2243,False
2115,False
2840,False
2318,False
2906,False
2647,False
3972,False
3288,False
2060,False
2982,False
2249,False
2875,False
3501,False
3228,False
3871,False
3614,False
2483,False
3616,False
3938,False
2790,False
3783,False
2607,False
3007,False
3472,False
3498,False
2177,False
3324,False
3636,False
3833,False
3608,False
3015,False
3735,False
2804,False
3319,False
3148,False
2067,False
3683,False
3314,False
2661,False
2259,False
3565,False
3717,False
2334,False
2938,False
2939,False
3621,False
2488,False
3212,False
2276,False
2880,False
2752,False
3318,False
2014,False
2878,False
3666,False
