,x1,x2,x3
3139,-0.46854347,-1.3212517,-0.30354896
3521,-0.5835326,-1.8462696,-1.5924629
3153,0.34984678,0.044730455,0.3302136
2936,0.10920172,-1.1767747,0.29254746
2274,-1.4673904,-1.7431996,-2.3641667
3780,0.40087977,-1.1126238,0.41512692
3767,-0.41214028,-0.44451064,-2.2726104
3323,-0.8993321,0.35307652,-0.5768244
2182,0.44515407,0.16375741,0.42104673
3543,-2.05669,-2.7704787,-6.311529
3801,-0.3033152,-1.5720458,-1.5352867
3930,-0.6949417,-0.33706653,-1.6276691
2797,-0.40156648,-1.4058279,-1.1916399
3617,-0.15603283,-1.0679433,-1.9397752
3079,-2.3762672,-2.9803913,-5.374619
3865,-0.31580713,-1.2667251,-2.9703636
3537,-0.9615144,-2.7025013,-4.4410267
3017,-1.448102,-0.12018323,-1.2591163
2106,-0.29654953,-0.25643167,-0.43107176
2673,-0.030953264,0.4932398,-1.1019511
2712,-0.6208066,-1.4175346,-0.61160475
3903,-0.13093962,-0.76296175,-0.5941818
3970,-0.38864964,0.4324658,0.5792923
3402,-0.4032854,1.0382845,0.4887827
2283,-1.2065138,-1.8752115,-3.2285614
3644,0.14643197,-2.5426438,-3.59027
2939,-0.5570682,-0.03649062,0.20905942
2827,-0.2688604,1.337425,0.3878231
3926,-1.205176,-0.3067199,-2.6305575
3734,-1.6161186,-1.7780929,-2.3000298
2533,-1.4136409,-2.6402988,-4.41873
2746,-0.51084316,1.0441945,-0.8381959
2550,-0.1880557,0.043999538,-0.004168287
3076,-0.20686726,0.22402532,-0.14268737
3056,-1.4589818,-2.657641,-4.8123255
3359,-0.8753175,0.12507802,-1.3878117
3668,0.096307784,-0.66987896,-0.2514522
2421,-2.3772087,-3.5262277,-7.019875
2418,1.1068338,-1.171106,0.41133386
3144,0.567582,-0.41090643,-0.31253967
2053,-0.6212363,0.0999524,-0.28092232
2744,-0.175709,-1.0567167,-0.073289156
2532,0.56827086,-0.4948004,-1.5073887
3797,-0.52322155,-0.41044798,-2.275185
3011,-0.4123735,0.5236479,-0.47853014
2035,-0.3258591,-2.3356621,-1.8612595
3929,-0.5085825,-0.6703425,0.51512814
3808,-0.8411764,-0.9983312,-2.5746942
2264,-0.39953226,-0.9663416,-1.2558538
2093,-1.1194323,0.315109,-2.3707843
3309,0.05853456,0.40623915,0.35930032
2119,-0.26025164,-0.5359702,0.33289537
3773,-1.1898808,-1.2963903,-2.4299686
3928,-0.7955728,-1.3858881,-3.1790671
2151,-2.6643965,-2.167828,-4.5768123
3095,-0.7923127,-2.8065035,-4.7869225
3669,-0.36173338,-3.201241,-5.7897124
2414,0.49166903,-0.43037197,-0.62385076
2207,-0.91234183,0.26846993,-1.4819574
2442,-0.14046891,-1.5649554,-0.6270813
3276,-0.010674339,-0.64525306,0.44067758
2218,-1.9670849,-1.1815269,-2.9997556
2722,-1.0825145,-0.66787314,-1.4742633
2605,-0.58896697,-2.699098,-5.2871156
2841,-0.07748469,-0.97670215,-1.3272294
2528,0.04965038,-0.6035175,-2.8120205
3955,-0.7764523,-0.1386174,-0.11924809
3911,0.020588573,-0.43298233,0.0886395
2814,-0.5696208,-0.8966101,-0.16463995
2241,-0.4163755,-1.397186,-3.519964
2456,-0.44848478,-0.99711895,-1.6414574
2459,-0.578712,-0.47064856,-0.2297132
2595,-0.3852994,-0.78287536,-0.9562737
2245,-0.4295465,0.20820782,-0.15438908
3136,0.18524049,0.19594218,-0.40458405
3892,0.032584563,-1.0100614,-1.6184129
2399,-0.3328123,-0.03510216,0.14181557
3018,-0.009109974,-2.3482685,-0.97768915
3343,-0.60158014,-1.1996754,-2.071131
3599,0.030382115,-0.72385556,0.07105054
2834,-1.5302083,-1.6283543,-4.682811
2789,0.269673,-0.99276185,-1.6488824
3155,-0.5537568,-1.3920819,-0.9451488
2405,-0.838579,-1.7580943,-2.2825656
3726,1.2421206,0.7895967,0.47899878
3971,0.20559429,-2.1417768,-0.14651585
3538,-0.2887464,0.08433384,-0.8928602
2657,-0.19628194,-1.3538383,-1.6740977
2968,-1.8985499,-1.6562803,-4.5060606
3597,-1.5913013,-1.4554974,-3.9015741
2260,-1.0041199,-0.1347301,0.57150936
