,y
3139,1.0
3521,0.0
3153,0.0
2936,0.0
2274,1.0
3780,0.0
3767,0.0
3323,0.0
2182,1.0
3543,0.0
3801,0.0
3930,1.0
2797,0.0
3617,0.0
3079,0.0
3865,0.0
3537,0.0
3017,0.0
2106,0.0
2673,1.0
2712,1.0
3903,0.0
3970,1.0
3402,0.0
2283,0.0
3644,0.0
2939,0.0
2827,1.0
3926,0.0
3734,0.0
2533,0.0
2746,0.0
2550,0.0
3076,0.0
3056,0.0
3359,0.0
3668,0.0
2421,0.0
2418,1.0
3144,0.0
2053,0.0
2744,0.0
2532,0.0
3797,0.0
3011,0.0
2035,0.0
3929,1.0
3808,0.0
2264,0.0
2093,0.0
3309,0.0
2119,1.0
3773,0.0
3928,0.0
2151,0.0
3095,0.0
3669,0.0
2414,0.0
2207,0.0
2442,1.0
3276,1.0
2218,0.0
2722,0.0
2605,0.0
2841,1.0
2528,0.0
3955,0.0
3911,0.0
2814,1.0
2241,0.0
2456,1.0
2459,1.0
2595,0.0
2245,1.0
3136,1.0
3892,0.0
2399,0.0
3018,0.0
3343,0.0
3599,1.0
2834,0.0
2789,0.0
3155,0.0
2405,1.0
3726,0.0
3971,0.0
3538,0.0
2657,0.0
2968,0.0
3597,0.0
2260,0.0
2687,1.0
3271,0.0
3074,0.0
2033,0.0
2320,0.0
3270,0.0
2514,0.0
3752,0.0
2481,1.0
2826,0.0
2295,0.0
2886,1.0
2957,1.0
3512,0.0
2454,1.0
3298,0.0
3721,1.0
3411,0.0
2598,0.0
2027,0.0
3243,0.0
3691,0.0
3468,0.0
3656,0.0
2343,0.0
3616,0.0
2729,0.0
2689,0.0
3536,0.0
3612,0.0
2066,0.0
2104,0.0
2438,0.0
2569,0.0
2952,0.0
3635,0.0
2025,1.0
2302,0.0
3554,0.0
2503,0.0
3286,0.0
3596,0.0
3975,0.0
2384,1.0
3163,0.0
3214,0.0
2290,0.0
3649,1.0
2431,1.0
2222,0.0
2885,0.0
3246,0.0
3134,0.0
2821,0.0
3859,0.0
2309,1.0
3570,0.0
3853,0.0
2807,0.0
2713,0.0
3487,0.0
3231,0.0
2226,0.0
2129,0.0
3932,1.0
3282,0.0
2655,0.0
2950,0.0
3598,0.0
2510,0.0
3774,0.0
3452,1.0
3786,0.0
2901,0.0
3002,0.0
3893,0.0
3602,1.0
2781,0.0
2018,0.0
3999,0.0
2858,0.0
2183,1.0
3090,0.0
3908,0.0
2085,0.0
2153,0.0
3159,0.0
2833,0.0
2618,0.0
2586,1.0
2109,0.0
3137,0.0
2974,0.0
3809,0.0
2898,0.0
2983,0.0
3191,1.0
2307,1.0
3844,1.0
3939,0.0
2592,0.0
2609,0.0
2458,0.0
3655,0.0
3491,1.0
2350,0.0
2751,0.0
3622,0.0
3886,0.0
