,senior-level_skill
3500,0.0
2941,0.0
2279,0.0
2352,0.0
3031,0.0
3850,0.0
3911,0.0
3011,0.0
2769,0.0
2369,0.0
2945,0.0
2398,0.0
3595,0.0
3938,0.0
3458,0.0
3056,0.0
2798,0.0
2544,0.0
2318,0.0
3407,0.0
3740,0.0
2172,0.0
3285,0.0
3240,0.0
3418,0.0
3089,0.0
2175,0.0
3530,0.0
3416,0.0
2241,0.0
3800,0.0
3644,0.0
2465,0.0
2721,0.0
3437,0.0
2073,0.0
3239,0.0
2767,0.0
2960,0.0
3935,0.0
2086,0.0
3726,0.0
3008,0.0
3231,0.0
2040,0.0
3539,0.0
3915,0.0
2924,0.0
2806,0.0
3535,0.0
2066,0.0
3029,0.0
2615,0.0
3427,0.0
3641,0.0
3677,0.0
3204,0.0
2280,0.0
2531,0.0
3651,0.0
3344,0.0
3981,0.0
2186,0.0
3060,0.0
2582,0.0
3363,0.0
2396,0.0
2087,0.0
2917,0.0
3699,0.0
2978,0.0
2939,0.0
3945,0.0
2386,0.0
3747,0.0
3443,0.0
2215,0.0
3115,0.0
2224,0.0
2950,0.0
3318,0.0
2842,0.0
2972,0.0
3900,0.0
3250,0.0
2726,0.0
3453,0.0
3963,0.0
2725,0.0
3592,0.0
3989,0.0
3724,0.0
3087,0.0
2007,0.0
2670,0.0
2658,0.0
2898,0.0
3332,0.0
2381,0.0
2927,0.0
2072,0.0
3934,0.0
3842,0.0
2236,0.0
2681,0.0
2214,0.0
2125,0.0
2665,0.0
2692,0.0
2754,0.0
2837,0.0
2362,0.0
2592,0.0
2119,0.0
2290,0.0
3719,0.0
2334,0.0
2459,0.0
2032,0.0
3524,0.0
2196,0.0
3565,0.0
3122,0.0
2017,0.0
2828,0.0
3688,0.0
3104,0.0
3801,0.0
2124,0.0
3082,0.0
2575,0.0
3941,0.0
2538,0.0
3465,0.0
2359,0.0
2456,0.0
3434,0.0
3764,0.0
3424,0.0
3733,0.0
3096,0.0
3647,0.0
3211,0.0
3128,0.0
2030,0.0
2748,0.0
3223,0.0
3041,0.0
3980,0.0
2187,0.0
3769,0.0
2364,0.0
3254,0.0
2036,0.0
3108,0.0
2499,0.0
2101,0.0
3582,0.0
3141,0.0
3165,0.0
2121,0.0
3936,0.0
3258,0.0
2831,0.0
3158,0.0
2997,0.0
2782,0.0
2142,0.0
2821,0.0
3943,0.0
2543,0.0
3241,0.0
2256,0.0
3276,0.0
2679,0.0
2109,0.0
3303,0.0
2519,0.0
2453,0.0
3876,0.0
2014,0.0
2717,0.0
3183,0.0
3785,0.0
2568,0.0
3691,0.0
3238,0.0
3084,0.0
2836,0.0
2518,0.0
2287,0.0
2797,0.0
2547,0.0
2804,0.0
2153,0.0
3036,0.0
3694,0.0
3902,0.0
3423,0.0
3294,0.0
