,years_experience,degree,nr_commits,nr_languages,nr_stars
3500,2.0,0.0,25.0,2.0,3.0
2941,2.0,0.0,24.0,5.0,1.0
2279,0.0,0.0,8.0,2.0,6.0
2352,0.0,0.0,5.0,2.0,2.0
3031,2.0,0.0,20.0,5.0,3.0
3850,1.0,1.0,15.0,7.0,1.0
3911,3.0,0.0,32.0,3.0,1.0
3011,1.0,1.0,14.0,0.0,4.0
2769,3.0,0.0,38.0,3.0,3.0
2369,0.0,0.0,4.0,2.0,2.0
2945,2.0,1.0,21.0,6.0,1.0
2398,2.0,0.0,23.0,8.0,3.0
3595,1.0,0.0,14.0,2.0,1.0
3938,3.0,0.0,34.0,3.0,1.0
3458,3.0,0.0,38.0,0.0,3.0
3056,2.0,1.0,27.0,1.0,3.0
2798,2.0,1.0,28.0,5.0,4.0
2544,1.0,1.0,15.0,1.0,2.0
2318,2.0,0.0,20.0,2.0,4.0
3407,3.0,0.0,32.0,0.0,1.0
3740,1.0,1.0,15.0,0.0,9.0
2172,0.0,1.0,1.0,1.0,3.0
3285,1.0,1.0,15.0,4.0,4.0
3240,2.0,0.0,22.0,4.0,5.0
3418,0.0,2.0,3.0,1.0,2.0
3089,2.0,1.0,21.0,9.0,1.0
2175,2.0,0.0,21.0,11.0,0.0
3530,3.0,0.0,32.0,6.0,4.0
3416,2.0,0.0,26.0,13.0,3.0
2241,0.0,1.0,2.0,3.0,8.0
3800,2.0,0.0,24.0,2.0,5.0
3644,2.0,0.0,23.0,1.0,1.0
2465,0.0,2.0,8.0,0.0,1.0
2721,2.0,0.0,24.0,2.0,13.0
3437,0.0,2.0,1.0,0.0,9.0
2073,2.0,0.0,24.0,2.0,2.0
3239,2.0,0.0,25.0,8.0,1.0
2767,2.0,0.0,23.0,3.0,6.0
2960,2.0,0.0,29.0,3.0,4.0
3935,1.0,1.0,16.0,0.0,5.0
2086,1.0,0.0,17.0,4.0,1.0
3726,1.0,0.0,13.0,3.0,0.0
3008,0.0,0.0,6.0,9.0,4.0
3231,2.0,0.0,23.0,2.0,4.0
2040,0.0,3.0,6.0,2.0,1.0
3539,1.0,0.0,13.0,3.0,5.0
3915,4.0,0.0,40.0,9.0,2.0
2924,1.0,0.0,15.0,2.0,3.0
2806,2.0,1.0,24.0,4.0,1.0
3535,2.0,0.0,26.0,1.0,6.0
2066,0.0,0.0,5.0,4.0,2.0
3029,3.0,0.0,38.0,8.0,1.0
2615,3.0,0.0,37.0,0.0,3.0
3427,1.0,0.0,13.0,6.0,5.0
3641,2.0,0.0,23.0,0.0,2.0
3677,3.0,0.0,35.0,3.0,3.0
3204,1.0,0.0,14.0,4.0,3.0
2280,3.0,0.0,34.0,1.0,3.0
2531,1.0,0.0,20.0,3.0,6.0
3651,1.0,3.0,10.0,1.0,5.0
3344,2.0,1.0,24.0,2.0,2.0
3981,3.0,1.0,34.0,10.0,2.0
2186,3.0,0.0,33.0,7.0,4.0
3060,2.0,0.0,25.0,8.0,4.0
2582,1.0,0.0,11.0,2.0,5.0
3363,2.0,0.0,23.0,14.0,1.0
2396,3.0,0.0,33.0,17.0,5.0
2087,0.0,2.0,3.0,1.0,4.0
2917,2.0,0.0,25.0,8.0,5.0
3699,0.0,0.0,3.0,9.0,3.0
2978,3.0,0.0,30.0,2.0,1.0
2939,3.0,0.0,37.0,1.0,5.0
3945,3.0,0.0,34.0,10.0,2.0
2386,4.0,0.0,41.0,6.0,4.0
3747,1.0,1.0,12.0,0.0,1.0
3443,2.0,0.0,25.0,3.0,3.0
2215,1.0,2.0,15.0,7.0,7.0
3115,2.0,0.0,24.0,3.0,0.0
2224,4.0,0.0,44.0,2.0,4.0
2950,2.0,0.0,24.0,3.0,5.0
3318,2.0,0.0,25.0,2.0,0.0
2842,3.0,0.0,34.0,3.0,1.0
2972,2.0,0.0,22.0,3.0,4.0
3900,1.0,0.0,13.0,2.0,4.0
3250,2.0,0.0,26.0,2.0,6.0
2726,2.0,0.0,32.0,0.0,2.0
3453,2.0,0.0,24.0,3.0,5.0
3963,0.0,0.0,4.0,1.0,4.0
2725,2.0,0.0,24.0,8.0,2.0
3592,2.0,0.0,24.0,7.0,5.0
3989,1.0,2.0,13.0,3.0,3.0
3724,1.0,0.0,13.0,4.0,1.0
3087,3.0,0.0,35.0,2.0,4.0
2007,1.0,0.0,13.0,5.0,7.0
2670,1.0,1.0,14.0,8.0,1.0
2658,2.0,0.0,24.0,3.0,11.0
2898,3.0,0.0,32.0,3.0,3.0
3332,0.0,0.0,4.0,0.0,0.0
2381,0.0,0.0,8.0,3.0,6.0
2927,2.0,0.0,23.0,6.0,3.0
2072,1.0,0.0,16.0,0.0,10.0
3934,0.0,1.0,4.0,4.0,5.0
3842,2.0,1.0,21.0,5.0,3.0
2236,2.0,1.0,22.0,12.0,4.0
2681,1.0,0.0,13.0,2.0,8.0
2214,1.0,1.0,15.0,10.0,7.0
2125,1.0,0.0,13.0,12.0,1.0
2665,3.0,0.0,32.0,2.0,0.0
2692,2.0,0.0,27.0,1.0,2.0
2754,1.0,0.0,16.0,1.0,8.0
2837,1.0,0.0,13.0,5.0,2.0
2362,1.0,0.0,11.0,3.0,5.0
2592,0.0,2.0,8.0,1.0,5.0
2119,1.0,0.0,15.0,11.0,5.0
2290,2.0,0.0,23.0,2.0,6.0
3719,1.0,1.0,12.0,8.0,3.0
2334,0.0,2.0,1.0,0.0,5.0
2459,1.0,0.0,16.0,5.0,5.0
2032,1.0,2.0,15.0,8.0,4.0
3524,2.0,0.0,25.0,2.0,4.0
2196,2.0,0.0,21.0,1.0,5.0
3565,2.0,1.0,25.0,8.0,3.0
3122,0.0,0.0,3.0,0.0,0.0
2017,1.0,0.0,17.0,0.0,2.0
2828,1.0,0.0,18.0,5.0,2.0
3688,1.0,1.0,16.0,6.0,3.0
3104,0.0,1.0,4.0,2.0,2.0
3801,2.0,0.0,24.0,1.0,2.0
2124,2.0,0.0,22.0,1.0,7.0
3082,0.0,1.0,2.0,2.0,7.0
2575,3.0,0.0,39.0,0.0,4.0
3941,0.0,0.0,3.0,8.0,6.0
2538,2.0,1.0,22.0,2.0,5.0
3465,1.0,0.0,15.0,10.0,3.0
2359,3.0,0.0,34.0,1.0,7.0
2456,1.0,0.0,11.0,7.0,11.0
3434,2.0,0.0,22.0,1.0,3.0
3764,2.0,0.0,24.0,1.0,8.0
3424,2.0,0.0,24.0,3.0,4.0
3733,2.0,0.0,22.0,3.0,2.0
3096,2.0,0.0,22.0,1.0,5.0
3647,1.0,0.0,12.0,13.0,5.0
3211,1.0,1.0,16.0,4.0,17.0
3128,0.0,2.0,4.0,8.0,6.0
2030,3.0,0.0,35.0,4.0,4.0
2748,2.0,0.0,23.0,8.0,3.0
3223,1.0,1.0,14.0,5.0,9.0
3041,2.0,0.0,26.0,2.0,4.0
3980,2.0,1.0,21.0,1.0,4.0
2187,2.0,1.0,24.0,1.0,4.0
3769,1.0,0.0,13.0,9.0,3.0
2364,2.0,1.0,22.0,4.0,2.0
3254,2.0,1.0,25.0,1.0,0.0
2036,3.0,0.0,36.0,11.0,1.0
3108,1.0,0.0,17.0,0.0,3.0
2499,0.0,1.0,3.0,2.0,2.0
2101,2.0,1.0,21.0,5.0,1.0
3582,1.0,1.0,16.0,2.0,3.0
3141,1.0,2.0,14.0,1.0,3.0
3165,1.0,0.0,15.0,7.0,3.0
2121,3.0,0.0,36.0,2.0,6.0
