,y_hat
3764,False
3019,False
2634,False
2105,False
2086,False
2384,False
3592,False
3629,False
3471,False
2360,False
2460,False
2580,False
3891,False
3376,False
2847,False
2890,False
2927,False
3252,False
2334,False
3274,False
2939,False
3554,False
3637,False
2117,False
2632,False
3845,False
3676,False
3617,False
3926,False
3485,False
2590,False
3999,False
2545,False
2099,False
2540,False
2140,False
3924,False
2311,False
2613,False
3349,False
2669,False
3734,False
2012,False
3938,False
3049,False
3275,False
2024,False
2875,False
3762,False
3359,False
3873,False
2550,False
3048,False
3348,False
2956,False
3001,False
2850,False
2167,False
3319,False
3095,False
2144,False
3439,False
3419,False
2343,False
3381,False
3829,False
3816,False
2614,False
2806,False
2173,False
3739,False
3383,False
3140,False
3638,False
2440,False
2162,False
2618,False
2876,False
3667,False
2341,False
3424,False
3704,False
3884,False
2385,False
3409,False
2843,False
3492,False
2908,False
3785,False
3494,False
3291,False
3051,False
2238,False
3669,False
2533,False
3446,False
3707,False
3838,False
3552,False
2859,False
2644,False
3317,False
3584,False
2231,False
3296,False
2983,False
2617,False
3326,False
3189,False
2298,False
3824,False
2068,False
3196,False
2259,False
2139,False
3825,False
2530,False
3172,False
3854,False
3559,False
3802,False
2949,False
2704,False
2585,False
2292,False
3361,False
2914,False
2299,False
3350,False
3686,False
2792,False
3649,False
3594,False
3123,False
2740,False
3566,False
2015,False
2645,False
3972,False
2770,False
2424,False
2520,False
3997,False
3198,False
2392,False
3362,False
3084,False
2945,False
2730,False
3876,False
3423,False
3698,False
3372,False
3719,False
3055,False
2819,False
2721,False
2535,False
2690,False
2081,False
3524,False
3645,False
2536,False
3937,False
3431,False
2621,False
3697,False
3911,False
2156,False
2705,False
3888,False
3878,False
3974,False
2093,False
3119,False
2069,False
2116,False
2218,False
3387,False
2262,False
2272,False
3804,False
2159,False
2791,False
2724,False
2267,False
2616,False
3096,False
3239,False
3611,False
3732,False
2096,False
3347,False
2978,False
3109,False
3420,False
2131,False
2129,False
2782,False
3246,False
