,y_hat
2854,False
2456,False
3454,False
3092,False
3503,False
2241,False
2637,False
2381,False
3627,False
2913,False
2399,False
2858,False
2322,False
3630,False
3404,False
3624,False
3927,False
3728,False
3982,False
3124,False
2846,False
2790,False
3376,False
2013,False
2492,False
3613,False
3039,False
3604,False
2497,False
2618,False
3674,False
2662,False
2646,False
2320,False
3290,False
3410,False
3475,False
2573,False
3687,False
3868,False
2083,False
3151,False
2046,False
3695,False
2879,False
3357,False
2321,False
2558,False
3796,False
3144,False
2007,False
3129,False
3251,False
3388,False
2070,False
3428,False
3493,False
2522,False
3954,False
2884,False
2432,False
3964,False
3656,False
3703,False
3540,False
2039,False
2889,False
3555,False
2502,False
2985,False
3445,False
3160,False
2230,False
3273,False
3760,False
3941,False
3746,False
3398,False
2354,False
2024,False
3679,False
2076,False
2841,False
2863,False
2077,False
2791,False
2374,False
2009,False
2881,False
3390,False
3502,False
2995,False
2823,False
3962,False
2445,False
2601,False
3907,False
3637,False
2628,False
2084,False
3741,False
3670,False
3807,False
3341,False
3291,False
3036,False
3133,False
3736,False
2154,False
3374,False
2742,False
2422,False
2475,False
2018,False
3767,False
2218,False
2210,False
2671,False
3431,False
2113,False
2763,False
3975,False
2350,False
3878,False
3174,False
2518,False
2747,False
2272,False
2875,False
2720,False
3671,False
3069,False
3113,False
2885,False
2124,False
2953,False
3681,False
2144,False
2799,False
2268,False
3184,False
2011,False
3047,False
2110,False
3258,False
2388,False
3335,False
2929,False
2751,False
3013,False
3709,False
3541,False
2920,False
3158,False
2444,False
3091,False
3902,False
2597,False
2737,False
3247,False
3121,False
3906,False
2277,False
2317,False
2819,False
2927,False
3617,False
3458,False
2459,False
2479,False
2040,False
2874,False
2128,False
2899,False
3427,False
3490,False
2835,False
3936,False
3117,False
2068,False
2950,False
2992,False
2249,False
3351,False
3631,False
2942,False
3001,False
2798,False
3865,False
3464,False
3836,False
2840,False
2217,False
2721,False
3224,False
3175,False
2966,False
3597,False
2100,False
2339,False
