,y_hat
2994,False
2180,False
2909,False
2415,False
2831,False
2639,False
2126,False
2261,False
3562,False
2616,False
3112,False
3668,False
3385,False
3533,False
3653,False
2335,False
2188,False
2312,False
3168,False
3146,False
3474,False
2408,False
3734,False
3280,False
2074,False
2235,False
3456,False
3787,False
2880,False
2165,False
2872,False
2987,False
2234,False
2478,False
2217,False
3949,False
3502,False
2066,False
2293,False
3091,False
2137,False
3134,False
2754,False
3818,False
2879,False
2757,False
2716,False
2378,False
2152,False
2083,False
3656,False
2970,False
2222,False
2778,False
2779,False
2396,False
3782,False
2853,False
2618,False
3863,False
2524,False
3040,False
3207,False
3160,False
2705,False
3644,False
3461,False
3148,False
2110,False
3042,False
2577,False
2130,False
3558,False
3240,False
2444,False
2933,False
3380,False
2907,False
3005,False
2769,False
3476,False
2366,False
2467,False
2154,False
3854,False
3965,False
3532,False
2326,False
3703,False
3806,False
2490,False
3745,False
3886,False
2681,False
3660,False
3397,False
2344,False
2236,False
3287,False
3783,False
3462,False
3529,False
2018,False
3342,False
3075,False
3559,False
3736,False
3591,False
3339,False
2392,False
3495,False
3551,False
3849,False
3678,False
3960,False
3305,False
2801,False
2535,False
2114,False
2728,False
2323,False
2788,False
2631,False
3251,False
3192,False
2418,False
2061,False
2797,False
2465,False
2000,False
3493,False
3284,False
2271,False
3774,False
2132,False
3021,False
3033,False
2198,False
2020,False
3398,False
2256,False
2148,False
3364,False
3335,False
2654,False
2530,False
3542,False
3320,False
3107,False
3171,False
2939,False
3291,False
3784,False
3224,False
2937,False
3401,False
3230,False
3607,False
2436,False
3133,False
2381,False
2720,False
3387,False
2742,False
2476,False
2583,False
2863,False
2958,False
2824,False
3788,False
3592,False
2959,False
3555,False
3308,False
3155,False
3065,False
3499,False
2268,False
2645,False
2709,False
2843,False
3586,False
3235,False
2666,False
2070,False
2743,False
2166,False
3856,False
3861,False
2697,False
2964,False
2075,False
2128,False
2186,False
3377,False
2621,False
2946,False
3759,False
2670,False
3470,False
