,u_x1,u_x2,u_y,u_x3
2000,1.0296974,-1.1231275,0.3458557,0.34355742
2001,-1.0079905,-0.09820989,0.6984545,-0.37588271
2002,-0.126056,-0.20151263,0.21096194,0.38875553
2003,-1.7640158,0.5280526,0.88626325,0.48146445
2004,-0.9418839,0.08640986,0.22969425,0.58653575
2005,0.0016163568,0.44911313,0.42407727,-0.3910139
2006,-0.66540205,0.7240767,0.23947084,-0.05651468
2007,0.2328961,-1.9691285,0.721398,-0.754957
2008,0.4237828,-0.42616388,0.17001128,-0.6519685
2009,-1.6503247,0.45064235,0.27814674,-0.6560285
2010,0.5707456,0.259731,0.69807446,0.6879885
2011,0.69916207,-0.79788196,0.9682474,-0.7685638
2012,-0.887713,-1.0969539,0.40645742,-0.21084055
2013,-0.60432816,-2.5673223,0.92048836,1.3364059
2014,-1.0574795,0.3610892,0.27744794,-0.84611565
2015,0.31901705,-1.2260108,0.7539207,0.5601003
2016,1.4398489,-0.28263012,0.9094187,0.25258982
2017,-0.6167935,0.6731089,0.42514038,1.0786879
2018,0.17186223,-0.2828556,0.17038286,0.1220145
2019,-0.5533876,0.8230426,0.036823392,-0.36110407
2020,0.44361082,0.73595387,0.7014438,0.5657687
2021,1.3758472,0.8696902,0.33678412,-0.90396744
2022,-0.11609157,-2.3708549,0.6132889,0.2759369
2023,2.2180119,0.54022914,0.9205985,-1.0319933
2024,-0.5060061,-0.23578268,0.6470405,-1.2174894
2025,1.0909342,1.0138733,0.95250463,0.907326
2026,1.649231,1.0965595,0.19688952,0.655074
2027,-0.10409067,-0.71502566,0.123906374,-0.56306934
2028,1.15488,0.91512674,0.503263,0.913122
2029,1.076243,2.304563,0.93762195,1.1546735
2030,0.25702482,0.13554184,0.4023683,0.49940816
2031,-0.653412,-0.34882483,0.3609978,-0.40619552
2032,0.19987582,2.1143568,0.89136827,-0.10524351
2033,-0.22642645,1.4422392,0.108437896,0.52564716
2034,0.096282564,-0.32765636,0.07875383,0.14384523
2035,0.98366755,0.021472061,0.34691072,1.2582886
2036,0.4180375,-0.73103976,0.44551373,2.4509954
2037,-1.5394852,0.48691866,0.84670067,0.70185685
2038,-1.5926869,0.30040404,0.5454987,-1.6247833
2039,-0.47226706,-0.5745585,0.5978093,-0.1254214
2040,-0.65682566,0.3669343,0.4522041,0.60758835
2041,-1.0557343,0.5002848,0.8736756,-2.136261
2042,0.52094346,-0.91700816,0.3062905,-0.57308733
2043,-0.057777137,-0.040416766,0.85490227,0.83324564
2044,0.91405815,-0.13336888,0.7902552,0.16086228
2045,1.9131724,1.0966297,0.98551226,-0.8664891
2046,0.69629264,-0.19414908,0.08167648,-0.29285452
2047,-0.41086122,-1.4624788,0.14256084,-0.72240794
2048,0.46764645,1.5022587,0.8297063,-2.2135732
2049,0.8172599,-1.1980343,0.024609089,0.07870203
2050,0.28069675,-1.4860533,0.35572994,1.1264973
