,senior-level_skill
2110,0.0
3249,0.0
2008,0.0
3549,0.0
2237,0.0
3366,0.0
3983,0.0
3883,0.0
3724,0.0
3503,0.0
2700,0.0
2338,0.0
2631,0.0
2478,0.0
2540,0.0
3295,0.0
3628,0.0
2640,0.0
3800,0.0
3355,0.0
2659,0.0
3476,0.0
3900,0.0
2767,0.0
2400,0.0
2982,0.0
2949,0.0
2656,0.0
2197,0.0
2724,0.0
3492,0.0
3688,0.0
3309,0.0
3106,0.0
3599,0.0
3024,1.0
2792,0.0
3755,0.0
2924,0.0
3494,0.0
2263,0.0
3677,0.0
3915,0.0
2065,0.0
2149,0.0
2684,0.0
2447,0.0
3294,0.0
3349,0.0
2843,1.0
3041,0.0
3038,0.0
3658,0.0
2936,0.0
3993,0.0
2732,0.0
3585,0.0
3787,0.0
3276,0.0
2765,0.0
2730,0.0
2840,0.0
2127,0.0
2101,0.0
2870,0.0
2303,0.0
2558,0.0
3081,0.0
3001,0.0
2386,0.0
3444,0.0
3855,0.0
3321,0.0
2605,0.0
3848,0.0
3653,0.0
3346,0.0
3769,0.0
3524,0.0
2359,0.0
3743,0.0
3980,0.0
2658,0.0
2285,0.0
2997,0.0
2361,0.0
3878,0.0
2171,0.0
3934,0.0
3657,0.0
2595,0.0
2362,0.0
3013,0.0
2883,0.0
3876,0.0
2945,0.0
2815,0.0
3091,0.0
3533,0.0
2225,0.0
3989,0.0
2587,0.0
3740,0.0
3635,0.0
2754,0.0
3788,0.0
3554,0.0
3188,0.0
3491,0.0
2821,0.0
3289,0.0
2820,0.0
3856,0.0
3140,0.0
3121,0.0
3318,0.0
3828,0.0
2667,0.0
3108,0.0
3692,0.0
2306,0.0
2003,0.0
2806,0.0
2349,0.0
3943,0.0
2798,0.0
2791,0.0
2179,0.0
3089,0.0
2836,0.0
3665,0.0
2496,0.0
2086,0.0
3908,0.0
3288,0.0
3887,0.0
3764,0.0
2697,0.0
3936,0.0
2761,0.0
3565,0.0
2244,0.0
3539,0.0
3350,0.0
3801,0.0
3324,0.0
2194,0.0
2085,0.0
2437,0.0
3627,0.0
3387,0.0
2762,0.0
3077,0.0
3040,0.0
2563,0.0
2431,0.0
2240,0.0
2808,0.0
3616,0.0
2733,0.0
3738,0.0
2993,0.0
3332,0.0
2042,0.0
3852,0.0
2452,0.0
3437,0.0
2491,0.0
2500,0.0
3516,0.0
3560,0.0
2027,0.0
3629,0.0
2173,0.0
2860,0.0
2183,0.0
3981,0.0
3971,0.0
2893,0.0
2345,0.0
3079,0.0
2777,0.0
3725,0.0
3979,0.0
3602,0.0
2293,0.0
3862,0.0
2429,0.0
2220,0.0
2710,0.0
2191,0.0
2441,0.0
3926,0.0
2556,0.0
2409,0.0
2396,0.0
2598,0.0
3337,0.0
2624,0.0
3422,0.0
