,u_years_experience,u_degree,u_senior-level_skill,u_nr_commits,u_nr_languages,u_nr_stars
2000,4.0,1.0,0.03341031,2.0,0.0,4.0
2001,1.0,0.0,0.8711419,4.0,3.0,2.0
2002,6.0,0.0,0.8543738,4.0,9.0,2.0
2003,3.0,0.0,0.90451884,5.0,1.0,2.0
2004,5.0,0.0,0.3520583,12.0,8.0,1.0
2005,1.0,1.0,0.6430392,6.0,14.0,6.0
2006,3.0,3.0,0.09208226,6.0,0.0,3.0
2007,1.0,0.0,0.19723272,3.0,5.0,7.0
2008,1.0,0.0,0.9797137,4.0,8.0,6.0
2009,4.0,2.0,0.019309282,4.0,0.0,2.0
2010,9.0,1.0,0.2912146,4.0,2.0,3.0
2011,4.0,1.0,0.28850698,3.0,0.0,1.0
2012,2.0,1.0,0.6646546,5.0,5.0,1.0
2013,1.0,1.0,0.42242587,3.0,6.0,4.0
2014,2.0,0.0,0.37207818,3.0,1.0,2.0
2015,1.0,3.0,0.5950701,8.0,0.0,3.0
2016,1.0,0.0,0.7312958,5.0,4.0,9.0
2017,1.0,0.0,0.7902254,7.0,0.0,2.0
2018,3.0,0.0,0.77868557,6.0,3.0,3.0
2019,2.0,0.0,0.49314988,3.0,3.0,0.0
2020,4.0,1.0,0.03740275,0.0,3.0,2.0
2021,4.0,1.0,0.6920239,6.0,0.0,0.0
2022,4.0,0.0,0.9613205,2.0,1.0,7.0
2023,6.0,2.0,0.953702,3.0,9.0,3.0
2024,6.0,1.0,0.99163675,5.0,8.0,1.0
2025,4.0,0.0,0.64829075,4.0,0.0,3.0
2026,5.0,0.0,0.74456346,6.0,0.0,8.0
2027,2.0,0.0,0.79606795,2.0,10.0,1.0
2028,5.0,2.0,0.77697027,4.0,3.0,7.0
2029,5.0,0.0,0.04775107,2.0,8.0,5.0
2030,3.0,0.0,0.7592745,5.0,4.0,4.0
2031,3.0,2.0,0.57596195,4.0,7.0,1.0
2032,1.0,2.0,0.9706764,5.0,8.0,4.0
2033,2.0,2.0,0.732656,4.0,5.0,6.0
2034,1.0,0.0,0.5500215,6.0,0.0,6.0
2035,4.0,3.0,0.066038966,5.0,6.0,2.0
2036,3.0,0.0,0.3655082,6.0,11.0,1.0
2037,2.0,0.0,0.969772,2.0,5.0,5.0
2038,3.0,1.0,0.48541713,2.0,0.0,3.0
2039,4.0,0.0,0.6649426,1.0,0.0,4.0
2040,0.0,3.0,0.8880844,6.0,2.0,1.0
2041,3.0,3.0,0.68672526,9.0,6.0,1.0
2042,1.0,0.0,0.8239099,2.0,2.0,1.0
2043,0.0,1.0,0.75569415,2.0,4.0,3.0
2044,4.0,0.0,0.89195764,7.0,3.0,1.0
2045,4.0,1.0,0.055255055,4.0,5.0,3.0
2046,0.0,0.0,0.9665204,7.0,0.0,1.0
