,years_experience,degree,nr_commits,nr_languages,nr_stars
2110,3.0,1.0,3033.0,4.0,17.0
3249,3.0,1.0,3032.0,8.0,12.0
2008,1.0,3.0,1014.0,9.0,16.0
3549,3.0,1.0,3032.0,4.0,16.0
2237,3.0,1.0,3033.0,7.0,14.0
3366,3.0,1.0,3033.0,8.0,13.0
3983,3.0,1.0,3035.0,6.0,13.0
3883,3.0,1.0,3033.0,6.0,16.0
3724,1.0,3.0,1013.0,5.0,11.0
3503,1.0,3.0,1017.0,9.0,11.0
2700,3.0,1.0,3033.0,5.0,10.0
2338,1.0,3.0,1013.0,3.0,10.0
2631,1.0,3.0,1013.0,2.0,18.0
2478,2.0,2.0,2023.0,3.0,12.0
2540,3.0,1.0,3037.0,11.0,10.0
3295,0.0,3.0,2.0,4.0,4.0
3628,3.0,1.0,3037.0,10.0,14.0
2640,1.0,3.0,1012.0,2.0,12.0
3800,2.0,2.0,2024.0,3.0,15.0
3355,1.0,3.0,1016.0,2.0,15.0
2659,2.0,2.0,2025.0,1.0,16.0
3476,1.0,3.0,1011.0,10.0,15.0
3900,3.0,1.0,3033.0,3.0,14.0
2767,2.0,2.0,2023.0,4.0,16.0
2400,1.0,3.0,1014.0,7.0,15.0
2982,1.0,3.0,1014.0,4.0,15.0
2949,3.0,1.0,3035.0,4.0,15.0
2656,1.0,3.0,1013.0,4.0,22.0
2197,3.0,1.0,3035.0,5.0,14.0
2724,3.0,1.0,3033.0,3.0,12.0
3492,3.0,1.0,3038.0,5.0,12.0
3688,3.0,1.0,3036.0,7.0,13.0
3309,3.0,1.0,3033.0,8.0,14.0
3106,3.0,1.0,3036.0,3.0,14.0
3599,3.0,1.0,3037.0,5.0,21.0
3024,0.0,3.0,3.0,3.0,11.0
2792,3.0,1.0,3033.0,6.0,17.0
3755,1.0,3.0,1015.0,6.0,27.0
2924,1.0,3.0,1015.0,3.0,13.0
3494,3.0,1.0,3038.0,2.0,16.0
2263,3.0,1.0,3033.0,1.0,18.0
3677,3.0,1.0,3035.0,4.0,13.0
3915,5.0,0.0,5050.0,10.0,12.0
2065,3.0,1.0,3032.0,1.0,13.0
2149,1.0,3.0,1014.0,3.0,13.0
2684,1.0,3.0,1013.0,9.0,14.0
2447,3.0,1.0,3036.0,4.0,12.0
3294,1.0,3.0,1014.0,4.0,14.0
3349,3.0,1.0,3035.0,5.0,16.0
2843,0.0,3.0,6.0,3.0,10.0
3041,3.0,1.0,3036.0,3.0,14.0
3038,3.0,1.0,3037.0,6.0,14.0
3658,4.0,1.0,4041.0,3.0,14.0
2936,2.0,2.0,2025.0,3.0,12.0
3993,1.0,3.0,1012.0,7.0,11.0
2732,3.0,1.0,3032.0,5.0,12.0
3585,3.0,1.0,3034.0,4.0,12.0
3787,3.0,1.0,32.0,5.0,11.0
3276,3.0,1.0,3033.0,4.0,14.0
2765,2.0,2.0,2021.0,3.0,12.0
2730,1.0,3.0,1015.0,1.0,12.0
2840,1.0,3.0,1015.0,8.0,13.0
2127,2.0,2.0,2026.0,10.0,15.0
2101,2.0,2.0,2021.0,6.0,11.0
2870,5.0,0.0,5053.0,2.0,17.0
2303,3.0,1.0,3037.0,7.0,11.0
2558,3.0,1.0,3034.0,11.0,15.0
3081,2.0,2.0,2026.0,6.0,14.0
3001,1.0,3.0,1011.0,9.0,14.0
2386,5.0,0.0,5051.0,7.0,14.0
3444,3.0,1.0,3033.0,5.0,16.0
3855,1.0,3.0,1014.0,5.0,15.0
3321,2.0,2.0,2024.0,4.0,12.0
2605,3.0,1.0,3038.0,2.0,11.0
3848,1.0,3.0,1011.0,3.0,15.0
3653,2.0,2.0,2022.0,3.0,14.0
