,y_hat
3871,False
2196,False
3385,False
3320,False
2574,False
2575,False
2294,False
3528,False
2473,False
2510,False
3336,False
2936,False
2581,False
2286,False
2561,False
3963,False
2135,False
3041,False
3873,False
2126,False
3424,False
3237,False
3556,False
3248,False
2257,False
3515,False
3483,False
2200,False
3252,False
3529,False
2245,False
2487,False
2959,False
3670,False
2059,False
2113,False
2904,False
2090,False
3798,False
2226,False
3867,False
3146,False
2277,False
3983,False
3736,False
2484,False
2237,False
2438,False
3816,False
3503,False
2793,False
3101,False
3622,False
2665,False
3663,False
3609,False
3187,False
3437,False
3805,False
3923,False
2708,False
3763,False
2786,False
3036,False
2415,False
2460,False
2314,False
3729,False
3253,False
2163,False
2655,False
3641,False
3015,False
3760,False
3269,False
2771,False
2646,False
3630,False
2967,False
3794,False
3328,False
2186,False
3276,False
2256,False
2062,False
2232,False
2401,False
3968,False
3448,False
2695,False
2004,False
2269,False
3915,False
3985,False
3564,False
3965,False
2589,False
3577,False
3126,False
3471,False
2137,False
3645,False
3782,False
2650,False
3993,False
3298,False
3274,False
2993,False
2469,False
3380,False
2597,False
2836,False
3104,False
2781,False
2447,False
2489,False
3949,False
3119,False
3115,False
3811,False
2437,False
3990,False
2178,False
3545,False
3602,False
3309,False
2156,False
2998,False
2461,False
3668,False
2689,False
2148,False
3640,False
2981,False
3100,False
3037,False
2373,False
2592,False
3720,False
3264,False
3065,False
2486,False
3520,False
3978,False
2875,False
3773,False
2831,False
3629,False
3683,False
3979,False
2365,False
2693,False
3772,False
3513,False
2740,False
2265,False
3856,False
3148,False
3586,False
3497,False
3925,False
3560,False
2082,False
2266,False
2824,False
2392,False
3150,False
2612,False
2282,False
2556,False
2074,False
2517,False
2340,False
2388,False
3060,False
2167,False
3411,False
3224,False
2225,False
3697,False
2165,False
3090,False
3329,False
2731,False
2019,False
2107,False
3022,False
2881,False
2450,False
3161,False
3440,False
2055,False
2546,False
3686,False
2725,False
2368,False
2565,False
3490,False
2819,False
2428,False
