ix,goal_cost,intv_cost
2929,0.813,1.6
2140,0.77,0.9
3894,0.755,2.6
2483,0.794,1.7
2195,0.755,0.8
3206,0.762,0.8
3549,0.781,0.9
2693,0.754,5.6
3545,0.7839999794960022,1.0
3667,0.813,1.9
2337,0.77,1.6
2804,0.778,1.0
3966,0.795,2.1
3245,0.885,2.1
2582,0.756,1.9
3764,0.757,3.5
2180,0.793,0.9
3588,0.79,0.9
3214,0.959,3.3
2114,0.885,2.1
3720,0.751,4.300000000000001
3006,0.787,1.4
2359,0.76,1.2
3535,0.757,2.6
3002,0.752,1.7
3916,0.779,2.2
2485,0.766,5.6
3969,0.752,4.2
3799,0.769,1.3
2595,0.769,0.8
2638,0.78,1.7
2110,0.781,2.7
3423,0.775,1.4
2717,0.773,1.4
2895,0.763,3.3
3017,0.768,1.6
3152,0.778,1.1
3180,0.76,0.8
2016,0.765,6.3
2614,0.796,2.4
2460,0.784,1.2
2796,0.784,1.0
2876,0.763,1.9
2444,0.761,1.0
2575,0.753,0.5
3269,0.789,1.8
3536,0.779,1.6
2938,0.764,2.3
2019,0.765,4.3
3292,0.759,2.0
3633,0.784,0.7
2772,0.798,2.2
2026,0.763,2.4
2676,0.785,2.4
3795,0.763,0.9
3730,0.757,2.7
3749,0.782,2.3
3117,0.763,3.4000000000000004
3293,0.759,1.3
3410,0.765,1.6
2040,0.7710000276565552,2.0
3346,0.751,4.300000000000001
2177,0.758,0.7
2185,0.756,3.5
3822,0.753,2.7
3624,0.763,5.0
2161,0.762,1.4
2623,0.793,1.1
2798,0.757,0.8
2891,0.765,5.2
2495,0.753,5.0
3992,0.756,1.5999999999999999
2409,0.761,1.7
2202,0.767,2.6
3357,0.7699999809265137,1.0
3934,0.771,0.9
2234,0.763,1.1
3578,0.77,4.2
2172,0.751,7.7
2899,0.775,0.7
2756,0.77,0.9
2934,0.761,2.9
3104,0.784,1.1
2627,0.764,1.8
3684,0.762,1.1
3218,0.757,1.6
3847,0.756,3.5
3820,0.766,1.1
3868,0.754,6.0
3166,0.762,2.6
2171,0.756,1.5
2137,0.757,3.4000000000000004
2029,0.789,0.8
3920,0.7599999904632568,2.0
3213,0.77,4.7
2074,0.765,2.7
2535,0.751,3.9000000000000004
2925,0.769,2.6
3610,0.756,1.2
2162,0.779,1.7
3491,0.757,1.0
3942,0.762,3.0
3805,0.7960000038146973,2.5
2309,0.807,0.7
3339,0.771,2.3
2606,0.774,1.2
2753,0.779,0.9
3326,0.754,5.7
3800,0.772,0.7
2710,0.773,0.7
3352,0.764,1.3
2289,0.769,1.1
3284,0.765,1.1
3189,0.753000020980835,1.0
3142,0.754,0.6
2474,0.77,1.4
2712,0.759,0.8
3548,0.757,1.1
3579,0.763,1.7
3711,0.846,1.3
2468,0.7889999747276306,1.0
2447,0.762,0.6
2534,0.751,2.7
3542,0.781,0.8
2805,0.777,0.8
3388,0.767,4.0
3461,0.763,2.4
2413,0.773,3.5
2903,0.7549999952316284,2.5
3135,0.807,1.2
3145,0.763,1.7
2520,0.779,1.3
2466,0.774,0.9
2654,0.771,1.6
3407,0.76,0.6
3948,0.823,1.6
3782,0.793,2.0
2992,0.761,5.800000000000001
2047,0.761,1.4
2887,0.776,0.7
2206,0.788,1.7
2631,0.791,1.2
2547,0.757,1.1
3286,0.758,5.9
3921,0.755,5.6
2076,0.778,1.9
3212,0.767,1.6
2553,0.753,3.8
3721,0.752,4.1
3512,0.7739999890327454,0.5
2658,0.76,1.9
2339,0.7789999842643738,1.0
3587,0.763,1.4
3914,0.761,1.4
2678,0.762,4.9
2465,0.751,4.3
2591,0.7649999856948853,0.5
2656,0.795,1.4
2663,0.767,1.2
2155,0.767,1.3
3430,0.773,1.5
3594,0.766,1.1
3656,0.755,0.6
3998,0.753,6.4
2064,0.758,1.8
3984,0.777,0.7
3682,0.7639999985694885,1.0
2084,0.775,1.4
3779,0.76,1.2
2790,0.756,1.0
2563,0.753,0.8
3685,0.787,1.0
2763,0.8149999976158142,1.0
3385,0.788,1.9
2777,0.759,4.9
3809,0.757,5.6
3467,0.769,1.6
2784,0.777999997138977,1.5
3672,0.77,3.7
3454,0.761,2.2
2035,0.754,1.5
3609,0.77,3.4000000000000004
2072,0.769,0.8
3557,0.816,1.4
2194,0.788,1.9
2573,0.752,3.5999999999999996
3666,0.765,4.6000000000000005
3617,0.758,4.199999999999999
3778,0.777,1.1
2154,0.752,3.5
2641,0.7670000195503235,2.5
2193,0.752,1.9000000000000001
3121,0.767,2.5999999999999996
3929,0.777,1.8
2747,0.768,0.9
2644,0.762,2.6
2000,0.754,3.3
2212,0.754,4.5
2310,0.766,2.1
3565,0.758,3.0
