,y
2929,1.0
2140,0.0
3894,1.0
2483,1.0
2195,1.0
3206,1.0
3549,1.0
2693,1.0
3545,1.0
3667,1.0
2337,0.0
2804,0.0
3966,0.0
3245,1.0
2582,1.0
3764,1.0
2180,1.0
3588,0.0
3214,1.0
2114,1.0
3720,1.0
3006,0.0
2359,1.0
3535,1.0
3002,0.0
3916,0.0
2485,1.0
3969,1.0
3799,1.0
2595,0.0
2638,1.0
2110,1.0
3423,1.0
2717,0.0
2895,1.0
3017,0.0
3152,1.0
3180,1.0
2016,0.0
2614,1.0
2460,0.0
2796,1.0
2876,1.0
2444,0.0
2575,1.0
3269,1.0
3536,1.0
2938,1.0
2019,1.0
3292,0.0
3633,1.0
2772,0.0
2026,1.0
2676,1.0
3795,1.0
3730,1.0
3749,1.0
3117,1.0
3293,1.0
3410,1.0
2040,1.0
3346,1.0
2177,0.0
2185,0.0
3822,1.0
3624,1.0
2161,0.0
2623,1.0
2798,1.0
2891,1.0
2495,1.0
3992,0.0
2409,1.0
2202,0.0
3357,1.0
3934,1.0
2234,1.0
3578,1.0
2172,0.0
2899,1.0
2756,0.0
2934,0.0
3104,1.0
2627,1.0
3684,0.0
3218,1.0
3847,0.0
3820,1.0
3868,1.0
3166,0.0
2171,1.0
2137,1.0
2029,1.0
3920,1.0
3213,0.0
2074,1.0
2535,1.0
2925,1.0
3610,1.0
2162,1.0
3491,1.0
3942,1.0
3805,1.0
2309,0.0
3339,1.0
2606,1.0
2753,1.0
3326,0.0
3800,0.0
2710,1.0
3352,1.0
2289,1.0
3284,0.0
3189,1.0
3142,1.0
2474,1.0
2712,1.0
3548,1.0
3579,0.0
3711,0.0
2468,1.0
2447,1.0
2534,1.0
3542,1.0
2805,0.0
3388,1.0
3461,0.0
2413,1.0
2903,1.0
3135,1.0
3145,1.0
2520,1.0
2466,1.0
2654,1.0
3407,0.0
3948,1.0
3782,1.0
2992,1.0
2047,1.0
2887,0.0
2206,0.0
2631,1.0
2547,1.0
3286,0.0
3921,1.0
2076,0.0
3212,1.0
2553,1.0
3721,1.0
3512,1.0
2658,1.0
2339,1.0
3587,1.0
3914,1.0
2678,1.0
2465,0.0
2591,1.0
2656,1.0
2663,1.0
2155,1.0
3430,1.0
3594,0.0
3656,1.0
3998,1.0
2064,0.0
3984,1.0
3682,1.0
2084,1.0
3779,1.0
2790,1.0
2563,0.0
3685,0.0
2763,1.0
3385,0.0
2777,1.0
3809,1.0
3467,0.0
2784,1.0
3672,1.0
3454,1.0
2035,1.0
3609,1.0
2072,0.0
3557,1.0
2194,1.0
2573,1.0
3666,1.0
3617,1.0
3778,0.0
2154,1.0
2641,1.0
2193,0.0
3121,0.0
3929,1.0
2747,1.0
2644,1.0
2000,1.0
2212,1.0
2310,1.0
3565,1.0
