,y_hat
2929,False
2140,False
3894,False
2483,False
2195,False
3206,False
3549,False
2693,False
3545,False
3667,False
2337,False
2804,False
3966,False
3245,False
2582,False
3764,False
2180,False
3588,False
3214,False
2114,False
3720,False
3006,False
2359,False
3535,False
3002,False
3916,False
2485,False
3969,False
3799,False
2595,False
2638,False
2110,False
3423,False
2717,False
2895,False
3017,False
3152,False
3180,False
2016,False
2614,False
2460,False
2796,False
2876,False
2444,False
2575,False
3269,False
3536,False
2938,False
2019,False
3292,False
3633,False
2772,False
2026,False
2676,False
3795,False
3730,False
3749,False
3117,False
3293,False
3410,False
2040,False
3346,False
2177,False
2185,False
3822,False
3624,False
2161,False
2623,False
2798,False
2891,False
2495,False
3992,False
2409,False
2202,False
3357,False
3934,False
2234,False
3578,False
2172,False
2899,False
2756,False
2934,False
3104,False
2627,False
3684,False
3218,False
3847,False
3820,False
3868,False
3166,False
2171,False
2137,False
2029,False
3920,False
3213,False
2074,False
2535,False
2925,False
3610,False
2162,False
3491,False
3942,False
3805,False
2309,False
3339,False
2606,False
2753,False
3326,False
3800,False
2710,False
3352,False
2289,False
3284,False
3189,False
3142,False
2474,False
2712,False
3548,False
3579,False
3711,False
2468,False
2447,False
2534,False
3542,False
2805,False
3388,False
3461,False
2413,False
2903,False
3135,False
3145,False
2520,False
2466,False
2654,False
3407,False
3948,False
3782,False
2992,False
2047,False
2887,False
2206,False
2631,False
2547,False
3286,False
3921,False
2076,False
3212,False
2553,False
3721,False
3512,False
2658,False
2339,False
3587,False
3914,False
2678,False
2465,False
2591,False
2656,False
2663,False
2155,False
3430,False
3594,False
3656,False
3998,False
2064,False
3984,False
3682,False
2084,False
3779,False
2790,False
2563,False
3685,False
2763,False
3385,False
2777,False
3809,False
3467,False
2784,False
3672,False
3454,False
2035,False
3609,False
2072,False
3557,False
2194,False
2573,False
3666,False
3617,False
3778,False
2154,False
2641,False
2193,False
3121,False
3929,False
2747,False
2644,False
2000,False
2212,False
2310,False
3565,False
