,years_experience,degree,nr_commits,nr_languages,nr_stars
3349,2.0,1.0,849.0,4.0,6.0
3617,1.0,0.0,853.0,6.0,11.0
3084,0.0,0.0,850.0,2.0,1.0
2769,3.0,0.0,1865.0,3.0,3.0
2804,2.0,0.0,1852.0,6.0,7.0
2409,2.0,0.0,850.0,2.0,4.0
2408,3.0,0.0,1855.0,12.0,1.0
2175,2.0,0.0,847.0,11.0,0.0
3240,2.0,0.0,853.0,4.0,5.0
2133,2.0,0.0,844.0,4.0,2.0
3940,2.0,0.0,850.0,4.0,17.0
2148,1.0,1.0,850.0,0.0,6.0
2791,1.0,2.0,853.0,8.0,3.0
2828,1.0,0.0,847.0,5.0,2.0
2441,3.0,0.0,1860.0,3.0,5.0
2487,0.0,0.0,845.0,0.0,6.0
2767,2.0,0.0,847.0,3.0,6.0
3481,0.0,1.0,848.0,5.0,12.0
2158,3.0,0.0,1854.0,14.0,4.0
2098,2.0,0.0,843.0,6.0,0.0
2665,3.0,0.0,1863.0,2.0,0.0
3444,2.0,0.0,854.0,4.0,6.0
3595,1.0,0.0,852.0,2.0,1.0
2925,2.0,1.0,854.0,7.0,7.0
2478,1.0,0.0,849.0,2.0,2.0
3767,2.0,0.0,851.0,10.0,4.0
2280,3.0,0.0,1857.0,1.0,3.0
2001,1.0,0.0,845.0,3.0,2.0
3787,2.0,1.0,846.0,5.0,11.0
3759,1.0,1.0,845.0,0.0,5.0
3651,1.0,3.0,845.0,1.0,5.0
3536,3.0,0.0,1858.0,1.0,3.0
3427,1.0,0.0,851.0,6.0,5.0
2590,2.0,0.0,846.0,0.0,9.0
2736,3.0,0.0,1863.0,2.0,5.0
2245,2.0,0.0,848.0,2.0,6.0
3899,1.0,0.0,842.0,3.0,4.0
3503,1.0,0.0,852.0,8.0,1.0
2821,2.0,0.0,1855.0,2.0,6.0
3036,0.0,1.0,850.0,1.0,10.0
2745,1.0,0.0,848.0,1.0,2.0
3978,2.0,0.0,848.0,8.0,4.0
3008,0.0,0.0,848.0,9.0,4.0
2949,2.0,0.0,848.0,3.0,5.0
3635,1.0,2.0,849.0,3.0,9.0
3308,3.0,1.0,849.0,5.0,6.0
3465,1.0,0.0,852.0,10.0,3.0
2936,1.0,0.0,849.0,2.0,2.0
3781,2.0,0.0,847.0,6.0,3.0
2338,1.0,0.0,845.0,2.0,0.0
2049,2.0,1.0,848.0,3.0,1.0
3106,3.0,0.0,1861.0,2.0,4.0
2452,1.0,0.0,845.0,6.0,6.0
2887,0.0,0.0,849.0,4.0,2.0
3728,3.0,0.0,1856.0,2.0,3.0
2398,2.0,0.0,849.0,8.0,3.0
3480,0.0,2.0,854.0,9.0,3.0
2805,1.0,1.0,844.0,8.0,3.0
3868,3.0,0.0,1858.0,1.0,0.0
2913,2.0,1.0,850.0,5.0,6.0
2565,3.0,0.0,1870.0,4.0,5.0
2732,3.0,0.0,2871.0,4.0,2.0
2279,0.0,0.0,850.0,2.0,6.0
3289,3.0,0.0,1857.0,2.0,7.0
3392,1.0,0.0,848.0,2.0,4.0
2396,3.0,0.0,1860.0,17.0,5.0
2439,2.0,1.0,1863.0,5.0,3.0
2102,2.0,0.0,850.0,3.0,8.0
2806,2.0,1.0,856.0,4.0,1.0
3265,1.0,0.0,846.0,3.0,11.0
3704,2.0,0.0,854.0,1.0,5.0
2544,1.0,1.0,850.0,1.0,2.0
2528,2.0,0.0,849.0,9.0,6.0
3821,0.0,3.0,847.0,2.0,10.0
2634,3.0,0.0,1861.0,9.0,3.0
2899,3.0,0.0,1862.0,7.0,2.0
3585,2.0,0.0,843.0,3.0,2.0
2273,3.0,0.0,2869.0,6.0,3.0
2046,0.0,0.0,852.0,0.0,1.0
2456,1.0,0.0,844.0,7.0,11.0
2820,4.0,0.0,1861.0,4.0,7.0
2381,0.0,0.0,843.0,3.0,6.0
2462,2.0,0.0,848.0,8.0,0.0
3141,1.0,2.0,847.0,1.0,3.0
3935,1.0,1.0,855.0,0.0,5.0
2651,2.0,0.0,847.0,1.0,4.0
3555,1.0,0.0,847.0,5.0,9.0
2997,4.0,0.0,1862.0,8.0,9.0
2670,1.0,1.0,852.0,8.0,1.0
2149,0.0,2.0,843.0,2.0,3.0
3017,1.0,1.0,846.0,4.0,4.0
2978,3.0,0.0,1855.0,2.0,1.0
3599,1.0,1.0,852.0,4.0,11.0
2196,2.0,0.0,858.0,1.0,5.0
2073,2.0,0.0,849.0,2.0,2.0
