,years_experience,degree,nr_commits,nr_languages,nr_stars
2330,0.0,0.0,3.0,-1.0,13.0
2734,0.0,0.0,-1.0,1.0,3.0
3378,0.0,0.0,2.0,-5.0,13.0
3526,0.0,0.0,0.0,0.0,7.0
3854,0.0,0.0,1.0,0.0,13.0
3490,0.0,0.0,0.0,1.0,7.0
3841,0.0,0.0,0.0,0.0,9.0
2303,0.0,0.0,3.0,-4.0,9.0
2879,0.0,0.0,4.0,-6.0,15.0
2901,0.0,0.0,0.0,-1.0,14.0
3647,0.0,1.0,2.0,0.0,7.0
3957,0.0,0.0,0.0,1.0,5.0
3478,0.0,0.0,0.0,0.0,8.0
2639,0.0,0.0,0.0,0.0,5.0
2265,0.0,0.0,-1.0,0.0,11.0
2694,0.0,0.0,2.0,0.0,14.0
2923,0.0,0.0,0.0,0.0,9.0
3633,0.0,0.0,3.0,0.0,14.0
2270,0.0,0.0,2.0,-1.0,12.0
3303,0.0,0.0,0.0,0.0,7.0
3985,0.0,0.0,0.0,1.0,8.0
3677,0.0,0.0,4.0,0.0,13.0
3505,0.0,0.0,0.0,1.0,9.0
3116,0.0,0.0,5.0,-3.0,10.0
3901,0.0,0.0,2.0,-4.0,13.0
2397,0.0,0.0,1.0,0.0,8.0
2057,0.0,0.0,0.0,0.0,5.0
2293,0.0,0.0,0.0,0.0,8.0
2658,0.0,0.0,0.0,0.0,7.0
2612,0.0,0.0,0.0,1.0,8.0
3248,0.0,0.0,0.0,0.0,2.0
2784,0.0,0.0,0.0,0.0,9.0
2931,0.0,0.0,1.0,-1.0,7.0
3065,0.0,0.0,1.0,0.0,7.0
3835,0.0,0.0,0.0,0.0,7.0
2512,0.0,0.0,1.0,0.0,6.0
2098,0.0,0.0,0.0,1.0,6.0
3399,0.0,0.0,1.0,1.0,2.0
3881,0.0,0.0,0.0,-3.0,9.0
3667,0.0,0.0,2.0,0.0,8.0
3450,0.0,0.0,0.0,0.0,5.0
2473,0.0,0.0,2.0,-1.0,14.0
2796,0.0,0.0,0.0,0.0,11.0
3495,0.0,0.0,3.0,-1.0,10.0
2551,0.0,0.0,1.0,0.0,8.0
2497,0.0,0.0,0.0,0.0,8.0
3919,0.0,0.0,0.0,-1.0,14.0
3833,0.0,0.0,0.0,0.0,9.0
3064,0.0,0.0,0.0,0.0,11.0
3211,0.0,0.0,0.0,0.0,5.0
3149,0.0,0.0,0.0,0.0,9.0
3669,0.0,0.0,1.0,0.0,7.0
3948,0.0,0.0,0.0,-3.0,8.0
2286,0.0,0.0,0.0,1.0,5.0
2414,0.0,0.0,1.0,1.0,10.0
2071,0.0,0.0,2.0,0.0,9.0
2346,0.0,0.0,1.0,0.0,9.0
2054,0.0,0.0,0.0,0.0,10.0
2747,0.0,0.0,0.0,1.0,8.0
2524,0.0,0.0,0.0,0.0,5.0
2739,0.0,0.0,2.0,0.0,9.0
3979,0.0,0.0,0.0,-7.0,9.0
2934,0.0,0.0,-1.0,1.0,9.0
2250,0.0,0.0,0.0,0.0,8.0
3995,0.0,0.0,3.0,0.0,14.0
2955,0.0,0.0,-1.0,1.0,0.0
2299,0.0,0.0,0.0,0.0,5.0
2891,0.0,0.0,1.0,0.0,6.0
2135,0.0,0.0,1.0,0.0,9.0
3137,0.0,0.0,0.0,0.0,6.0
2765,0.0,0.0,0.0,0.0,5.0
2409,0.0,0.0,0.0,0.0,5.0
2239,0.0,0.0,1.0,1.0,6.0
3488,0.0,0.0,0.0,0.0,8.0
3457,0.0,0.0,5.0,0.0,8.0
2365,0.0,0.0,1.0,0.0,6.0
3564,0.0,0.0,0.0,1.0,7.0
3127,0.0,0.0,1.0,0.0,8.0
3469,0.0,0.0,0.0,0.0,6.0
3349,0.0,0.0,0.0,0.0,4.0
2493,0.0,0.0,1.0,0.0,14.0
2412,0.0,0.0,0.0,0.0,6.0
2408,0.0,0.0,5.0,-10.0,14.0
2003,0.0,0.0,4.0,-2.0,13.0
2659,0.0,0.0,5.0,0.0,3.0
2987,0.0,0.0,0.0,1.0,8.0
2754,0.0,0.0,4.0,-5.0,12.0
2999,0.0,0.0,2.0,0.0,8.0
2669,0.0,0.0,0.0,0.0,2.0
2833,0.0,0.0,1.0,0.0,11.0
2324,0.0,0.0,0.0,-4.0,12.0
3916,0.0,0.0,2.0,0.0,5.0
2539,0.0,0.0,0.0,0.0,8.0
2540,0.0,0.0,0.0,0.0,11.0
3177,0.0,0.0,0.0,0.0,3.0
3408,0.0,0.0,6.0,0.0,10.0
3148,0.0,0.0,2.0,0.0,9.0
3112,0.0,0.0,0.0,0.0,2.0
3133,0.0,0.0,1.0,0.0,8.0
3118,0.0,0.0,0.0,-1.0,15.0
3085,0.0,0.0,2.0,-4.0,3.0
3805,0.0,0.0,0.0,0.0,4.0
3926,0.0,0.0,0.0,0.0,9.0
2867,0.0,0.0,0.0,-5.0,9.0
3438,0.0,0.0,0.0,0.0,6.0
3834,0.0,0.0,1.0,0.0,10.0
3301,0.0,0.0,0.0,0.0,8.0
2873,0.0,0.0,3.0,0.0,1.0
3818,0.0,0.0,0.0,0.0,6.0
2302,0.0,0.0,0.0,0.0,8.0
3701,0.0,0.0,0.0,0.0,9.0
3356,0.0,0.0,5.0,20.0,10.0
2662,0.0,0.0,0.0,0.0,9.0
2690,0.0,0.0,2.0,-11.0,6.0
2863,0.0,0.0,0.0,0.0,8.0
2337,0.0,0.0,0.0,0.0,1.0
3058,0.0,0.0,0.0,0.0,9.0
3400,0.0,1.0,0.0,0.0,6.0
2887,0.0,0.0,0.0,1.0,10.0
3335,0.0,0.0,1.0,-5.0,13.0
3230,0.0,0.0,0.0,0.0,7.0
2922,0.0,0.0,1.0,-1.0,11.0
2718,0.0,0.0,0.0,0.0,1.0
2351,0.0,0.0,0.0,0.0,11.0
3639,0.0,1.0,0.0,0.0,10.0
3196,0.0,0.0,3.0,0.0,7.0
3893,0.0,1.0,0.0,0.0,10.0
3556,0.0,0.0,0.0,0.0,10.0
3708,0.0,0.0,1.0,-2.0,14.0
2676,0.0,0.0,0.0,0.0,9.0
3672,1.0,0.0,0.0,0.0,8.0
3678,0.0,0.0,2.0,1.0,12.0
3419,0.0,0.0,1.0,0.0,9.0
3771,0.0,1.0,3.0,0.0,8.0
3122,0.0,0.0,1.0,0.0,8.0
3329,0.0,0.0,-1.0,0.0,6.0
2186,0.0,0.0,1.0,0.0,4.0
3405,0.0,0.0,3.0,0.0,7.0
3005,0.0,0.0,0.0,0.0,5.0
2642,0.0,0.0,1.0,0.0,10.0
2157,0.0,0.0,2.0,-7.0,12.0
