,y_hat
3044,False
2799,False
3355,False
2884,False
3809,False
3713,False
2036,False
3899,False
2588,False
2230,False
3568,False
3212,False
2889,False
2982,False
3278,False
3104,False
2459,False
3872,False
2034,False
2526,False
3970,False
3956,False
2675,False
3150,False
3363,False
3291,False
3469,False
3135,False
3214,False
3364,False
2956,False
3715,False
2638,False
3829,False
3980,False
2244,False
2915,False
2996,False
2343,False
3247,False
3941,False
3796,False
2559,False
3454,False
2975,False
3323,False
3129,False
2340,False
3540,False
2286,False
3621,False
2813,False
2724,False
3920,False
2970,False
3939,False
2370,False
3889,False
2379,False
3567,False
3776,False
2557,False
2428,False
2400,False
2076,False
3646,False
2608,False
2729,False
2311,False
2408,False
2961,False
2926,False
2679,False
3053,False
2210,False
2959,False
2836,False
2255,False
3964,False
2548,False
2335,False
3772,False
3631,False
3172,False
3735,False
2615,False
3334,False
2550,False
3953,False
2231,False
3243,False
2591,False
3097,False
2012,False
2407,False
2687,False
3841,False
3677,False
3296,False
2477,False
2457,False
2964,False
3167,False
3569,False
3611,False
2185,False
2120,False
2626,False
3682,False
3051,False
3354,False
3533,False
3641,False
2351,False
2148,False
3164,False
3516,False
2893,False
3343,False
2672,False
2602,False
3704,False
3472,False
2898,False
3571,False
3932,False
2573,False
3050,False
2896,False
3897,False
3720,False
3974,False
3798,False
3344,False
2875,False
2013,False
3659,False
2716,False
2093,False
2334,False
3888,False
3385,False
2828,False
3173,False
2424,False
3689,False
3174,False
2163,False
2367,False
3975,False
3134,False
3830,False
3926,False
3239,False
2421,False
2239,False
2789,False
2262,False
2538,False
3429,False
3332,False
3758,False
2023,False
3195,False
2155,False
3416,False
3578,False
3170,False
3838,False
3395,False
3992,False
2877,False
3811,False
2504,False
2242,False
2528,False
2540,False
3781,False
3618,False
2873,False
2886,False
2280,False
3921,False
3221,False
3506,False
2887,False
3326,False
2543,False
3009,False
3216,False
3412,False
3087,False
2152,False
2565,False
3818,False
2741,False
3596,False
2862,False
2329,False
2856,False
