,h_post,h_post_individualized
18842,1.0,1.0
14240,1.0,1.0
17906,1.0,1.0
19716,1.0,1.0
14484,1.0,1.0
17412,1.0,1.0
17851,0.14,0.0
19022,1.0,1.0
13165,1.0,1.0
16712,0.0,0.0
10127,1.0,1.0
17999,0.0,0.0
10486,1.0,1.0
10135,1.0,1.0
11617,1.0,1.0
10565,1.0,1.0
11452,0.02,0.0
12298,1.0,1.0
18573,0.03999999999999999,0.0
13428,1.0,1.0
13608,0.0,0.0
17989,1.0,1.0
19306,1.0,1.0
17821,1.0,1.0
18586,1.0,1.0
17151,0.03999999999999999,0.0
11162,1.0,1.0
17270,1.0,1.0
19110,1.0,1.0
14471,0.0,0.0
17304,0.03999999999999999,0.0
19470,0.0,0.0
11773,0.02,0.0
15772,1.0,1.0
17485,1.0,1.0
19907,1.0,1.0
11802,1.0,1.0
14339,1.0,1.0
14551,1.0,1.0
17968,1.0,1.0
17785,1.0,1.0
18215,1.0,1.0
13626,1.0,1.0
14497,1.0,1.0
16872,1.0,1.0
13865,0.98,1.0
15649,1.0,1.0
11697,1.0,1.0
11668,1.0,1.0
16944,1.0,1.0
19219,1.0,1.0
13215,1.0,1.0
16882,1.0,1.0
15008,1.0,1.0
17553,1.0,1.0
15314,1.0,1.0
10601,1.0,1.0
17509,1.0,1.0
12465,1.0,1.0
16471,1.0,1.0
12709,1.0,1.0
14013,0.98,1.0
11067,1.0,1.0
14247,1.0,1.0
19096,1.0,1.0
16215,1.0,1.0
15708,1.0,1.0
14671,1.0,1.0
15947,0.0,0.0
10070,1.0,1.0
18986,1.0,1.0
14046,1.0,1.0
17549,1.0,1.0
19565,0.0,0.0
16789,1.0,1.0
14178,0.98,1.0
10476,1.0,1.0
11981,1.0,1.0
11494,1.0,1.0
16772,0.0,0.0
14154,0.02,0.0
10641,1.0,1.0
17606,0.16000000000000003,0.0
17892,1.0,1.0
19845,1.0,1.0
12615,1.0,1.0
10823,1.0,1.0
10546,0.10000000000000002,0.0
18635,0.0,0.0
11415,0.0,0.0
12721,0.06,0.0
15729,1.0,1.0
17059,1.0,1.0
16921,1.0,1.0
17508,0.0,0.0
13547,1.0,1.0
16838,1.0,1.0
15974,0.02,0.0
18262,0.0,0.0
13634,0.0,0.0
15827,0.84,1.0
11754,1.0,1.0
18291,0.0,0.0
19523,1.0,1.0
13334,1.0,1.0
17442,1.0,1.0
15159,1.0,1.0
18084,0.12000000000000001,0.0
15650,1.0,1.0
12918,1.0,1.0
10126,1.0,1.0
15145,1.0,1.0
16353,1.0,1.0
18686,1.0,1.0
10287,0.98,1.0
19655,1.0,1.0
15887,1.0,1.0
16563,0.0,0.0
10014,1.0,1.0
14400,1.0,1.0
18689,0.98,1.0
18448,1.0,1.0
15148,1.0,1.0
13365,0.98,1.0
13683,1.0,1.0
19486,0.10000000000000002,0.0
18162,1.0,1.0
13737,1.0,1.0
19774,1.0,1.0
15325,0.0,0.0
14266,1.0,1.0
15122,1.0,1.0
15443,1.0,1.0
17565,1.0,1.0
16193,1.0,1.0
13993,0.0,0.0
18022,1.0,1.0
16950,1.0,1.0
16590,0.98,1.0
15757,1.0,1.0
19453,0.0,0.0
11799,1.0,1.0
11784,0.10000000000000002,0.0
19253,1.0,1.0
16557,0.98,1.0
14215,0.03999999999999999,0.0
17658,1.0,1.0
15049,1.0,1.0
18338,1.0,1.0
17819,0.03999999999999999,0.0
12735,0.0,0.0
18490,1.0,1.0
10158,1.0,1.0
17076,1.0,1.0
19410,1.0,1.0
19846,1.0,1.0
17177,1.0,1.0
12679,1.0,1.0
11279,1.0,1.0
18174,1.0,1.0
16425,1.0,1.0
19889,1.0,1.0
17345,0.02,0.0
13774,1.0,1.0
14822,1.0,1.0
16656,1.0,1.0
18885,1.0,1.0
10035,1.0,1.0
14521,1.0,1.0
13873,0.0,0.0
12791,1.0,1.0
16050,1.0,1.0
10293,0.03999999999999999,0.0
15739,0.06,0.0
16015,1.0,1.0
11029,1.0,1.0
18141,1.0,1.0
17577,1.0,1.0
11483,1.0,1.0
16087,0.0,0.0
19563,1.0,1.0
13553,1.0,1.0
13383,0.07999999999999999,0.0
17464,1.0,1.0
15113,1.0,1.0
15958,1.0,1.0
11460,1.0,1.0
12301,0.03999999999999999,0.0
18202,1.0,1.0
14974,0.02,0.0
12295,1.0,1.0
13821,1.0,1.0
10387,1.0,1.0
18647,1.0,1.0
19832,1.0,1.0
15198,1.0,1.0
19239,1.0,1.0
18175,1.0,1.0
15828,0.0,0.0
17406,1.0,1.0
