,x1,x2,x3,x4
2349,0.42344353,-0.7895243,0.49522114,0.062403433
2874,-0.44590926,-0.7049637,-0.7008114,-1.8899192
2273,-1.6465285,-2.7387707,-1.6146697,-5.914752
2446,-0.95045966,-2.0221665,-0.78463763,-3.6985333
2749,-0.6551342,-2.8051949,-0.70848763,-4.111799
3618,-1.819898,-2.4934776,-1.9007523,-5.991632
2588,-1.0149194,-0.8506048,-0.8889142,-2.639967
3242,-0.70943195,0.541116,-0.8329891,-0.8966665
3625,-1.2460796,-2.5016315,-1.1794913,-4.918854
2467,-0.94971776,0.114732146,-0.9168594,-1.8384689
2952,-1.4566461,-3.6200557,-1.6281403,-6.6418996
3597,-0.46127558,-0.673362,-0.44635946,-1.713893
3406,-2.0345004,-3.7562532,-2.182345,-7.9604173
3184,-2.1294966,-4.0750537,-2.0903504,-8.209697
2569,-1.388375,-1.1409518,-1.2702012,-3.6722634
3441,-1.3796092,-2.28887,-1.3538748,-5.1193724
3897,-1.2297677,-3.333431,-1.162532,-5.6568546
2244,-1.2253141,-2.2623882,-1.1096067,-4.575591
2268,-1.6708483,-3.9219575,-1.6717225,-7.3498087
3233,0.008013736,-1.2982838,0.17820716,-1.1832765
3159,-1.9843639,-4.532213,-1.8191675,-8.206356
3670,-1.0159552,-2.1124892,-1.0632023,-4.2105165
3253,-0.9162091,-0.9098089,-0.8940349,-2.8145308
3982,-1.4103947,-1.0361452,-1.4042296,-3.835906
3396,-1.1282622,-3.5520349,-0.93288827,-5.6654696
2835,-0.24542564,0.26898843,-0.31617445,-0.24565399
2622,-0.83139193,-1.6018901,-0.79381645,-3.1586502
2212,-0.9508676,-2.2270224,-0.896729,-4.199649
2820,-1.829567,-3.3626437,-1.8260326,-7.054074
2440,-0.78302944,-0.12896812,-0.70691884,-1.7996427
2990,-0.52334696,-0.5848228,-0.45225984,-1.3705049
3884,-1.7941706,-4.2652607,-1.9112661,-7.963386
2576,-0.9114407,-0.82220954,-0.9028008,-2.547556
2653,-1.0551503,-2.9193745,-1.0382062,-5.0497465
2025,-1.6305718,-1.3453431,-1.7207286,-4.591613
3849,-1.531051,-4.8106375,-1.6056215,-7.957766
3079,-1.7835585,-3.7703257,-1.7888827,-7.306173
2816,-1.334137,-1.0204983,-1.1814386,-3.5607133
2013,-1.6475424,-3.9328887,-1.7208354,-7.215267
2211,0.11582218,-0.83414626,0.0844132,-0.61499256
3268,-1.0256767,-2.232158,-1.1333641,-4.332249
2193,-1.5227023,-4.124569,-1.4894632,-7.244923
3075,-0.34587055,-2.1003087,-0.24662957,-2.71685
3652,-1.1716222,-2.4485505,-1.0522838,-4.571039
3243,-1.8590263,-3.9652138,-1.9816797,-7.7044024
3245,-1.0762608,-0.57657707,-1.0096339,-2.6202972
2220,-2.0494423,-5.198354,-2.376755,-9.728084
2895,-0.4166375,-1.2892158,-0.45033503,-2.1501043
2411,-0.9308306,-1.130194,-0.81499755,-2.8860505
2656,-0.86226565,-0.1567359,-0.82781035,-1.7107666
3705,-0.86969084,-2.804326,-0.8901747,-4.7645836
2989,-0.11817089,-0.6712463,-0.1338348,-0.93179464
2866,-3.166318,-4.466521,-3.2763186,-10.882287
2298,-0.184192,-1.7632816,-0.11842363,-2.0068283
2564,-0.7114949,-1.548289,-0.77383584,-2.845422
