,x1,x2,x3,x4
2349,0.1,0.0,0.0,1.3
2874,0.3,0.0,0.9,-0.0
2273,0.1,3.8,1.4,6.4
2446,-0.1,2.6,0.8,4.2
2749,0.0,3.4,0.7,4.7
3618,0.0,0.0,2.5,6.5
2588,1.3,-0.0,-0.0,1.8
3242,0.4,0.0,-0.0,0.0
3625,-0.0,3.1,1.0,5.7
2467,0.0,0.0,1.4,1.1
2952,0.0,4.1,2.2,6.6
3597,0.3,-0.0,0.7,2.3
3406,0.0,4.5,2.1,8.4
3184,-0.0,4.6,2.1,8.8
2569,1.6,-0.0,0.0,2.4
3441,-0.0,3.1,1.1,5.7
3897,0.0,5.7,0.0,0.0
2244,-0.1,2.5,1.3,5.2
2268,0.0,4.7,1.2,8.2
3233,0.0,1.4,-0.0,2.1
3159,-0.1,4.7,1.8,9.2
3670,-0.1,3.1,0.7,4.7
3253,-0.0,1.5,1.1,3.1
3982,-0.0,-0.0,1.4,4.6
3396,0.0,4.2,0.6,6.4
2835,0.2,0.0,0.2,0.0
2622,0.5,2.1,-0.0,4.1
2212,0.0,2.5,1.8,0.0
2820,0.1,3.6,1.7,8.0
2440,0.7,0.0,-0.0,0.0
2990,-0.0,1.0,0.4,2.1
3884,0.0,5.1,1.6,8.7
2576,1.1,0.0,0.0,2.1
2653,-0.0,2.6,0.9,6.7
2025,-0.0,1.9,1.3,5.6
3849,-0.1,4.7,1.1,9.7
3079,1.8,4.3,0.0,0.0
2816,1.0,0.0,0.0,0.0
2013,-0.0,5.5,0.2,8.2
2211,0.4,0.0,0.0,0.0
3268,0.4,3.3,0.0,5.1
2193,1.9,-0.0,2.5,7.1
3075,0.1,2.6,0.0,3.5
3652,0.1,2.8,1.3,5.2
3243,-0.0,4.2,1.0,9.6
3245,0.5,0.0,1.2,2.5
2220,-0.0,3.1,2.7,12.7
2895,0.0,-0.0,1.3,-0.0
2411,0.6,0.0,2.0,1.3
2656,0.6,0.0,-0.0,0.0
3705,0.0,4.1,0.5,5.0
2989,0.5,1.0,0.0,-0.0
2866,-0.1,5.7,4.1,9.9
2298,0.8,0.0,-0.0,2.7
2564,0.5,2.1,0.8,0.0
3344,0.2,3.3,0.0,0.0
3835,-0.0,4.1,2.1,8.4
3008,0.2,1.8,0.0,2.3
2539,0.2,-0.0,0.6,0.0
3970,0.0,3.8,1.9,7.7
3129,0.2,3.2,1.6,0.0
2734,-0.0,0.0,1.0,1.6
2555,0.0,5.7,2.5,11.4
2522,0.3,-0.0,0.6,0.0
2719,1.1,-0.0,1.5,0.0
3568,-0.0,2.2,1.1,4.6
2948,0.0,3.2,0.5,10.3
3557,-0.0,-0.0,0.9,2.1
2240,0.2,1.9,0.7,-0.0
3888,0.7,-0.0,-0.0,0.0
3392,0.0,2.8,0.4,4.2
3048,1.3,3.4,0.0,-0.0
3973,0.5,-0.0,1.4,4.5
3234,0.1,6.2,1.4,8.9
3158,-0.0,1.0,-0.0,0.0
3763,1.2,5.0,0.0,7.4
2403,0.6,-0.0,0.0,1.7
3587,0.3,-0.0,-0.0,0.0
2623,0.0,0.0,0.5,-0.0
2751,0.0,1.2,-0.1,-0.0
2067,0.0,2.3,0.6,4.2
3405,0.0,1.9,1.4,4.6
2270,0.2,0.9,0.0,1.4
3926,0.0,4.6,1.3,8.4
2002,-0.0,0.9,0.0,1.8
3484,-0.0,1.9,1.3,4.2
3022,0.0,2.9,0.2,4.1
3012,0.1,5.7,3.1,11.7
2714,-0.0,0.7,0.3,1.3
2917,0.6,-0.0,-0.0,1.3
3967,-0.1,4.5,0.7,5.7
2012,0.5,0.0,0.0,-0.0
2066,0.0,3.8,0.8,5.7
2360,0.0,1.4,0.2,3.1
2617,0.0,1.3,0.0,1.4
3096,0.1,1.4,-0.0,0.0
3677,0.4,2.1,1.3,-0.0
3492,0.0,1.0,0.1,1.4
3806,0.4,0.0,-0.0,0.0
2283,-0.0,2.9,1.3,5.7
3284,0.4,1.0,-0.0,0.0
3235,0.5,-0.0,0.8,-0.0
2638,-0.0,3.1,1.2,5.2
3356,0.0,3.1,0.7,4.7
3899,0.1,1.3,0.2,0.0
2666,-0.0,0.9,-0.0,1.2
3187,0.8,4.0,-0.0,5.6
3593,0.0,8.9,2.4,3.4
2856,0.0,5.3,0.7,8.4
2406,-0.0,1.9,0.2,2.1
3782,0.8,4.6,-0.0,0.0
2872,0.1,1.6,0.3,2.1
3803,0.4,-0.0,1.6,-0.0
2633,1.2,1.9,-0.0,4.4
3734,0.7,0.0,0.0,-0.0
3178,-0.0,1.8,0.8,4.1
3198,-0.0,2.1,0.4,3.1
3335,-0.0,3.3,2.0,7.2
3068,0.0,4.6,0.2,3.0
2679,0.2,3.1,0.0,4.7
3759,0.0,-0.0,1.0,1.8
2262,0.1,3.1,1.7,7.2
2938,1.7,0.0,0.0,5.6
2757,0.0,3.3,1.8,5.7
2251,0.4,0.0,-0.0,6.1
3214,0.2,1.3,0.0,2.6
3932,0.4,1.7,1.4,-0.0
2023,0.0,0.0,1.0,0.0
2947,0.0,4.2,0.9,6.6
3983,0.2,1.7,0.0,2.6
3653,0.1,0.0,1.4,1.3
3016,0.0,4.7,0.6,7.7
3333,-0.0,4.2,1.4,6.5
3732,-0.0,2.0,1.9,5.7
2741,0.0,2.3,1.1,7.7
3941,-0.0,3.2,0.8,4.7
2888,-0.1,2.1,0.8,3.6
3401,0.0,0.7,0.2,1.3
2779,0.4,-0.0,0.6,-0.0
2861,0.0,3.0,1.4,5.7
2828,-0.0,4.2,2.1,9.7
2442,-0.0,1.3,0.1,-0.0
3778,0.5,1.8,0.7,0.0
3946,-0.0,2.1,0.5,6.2
2584,-0.0,1.6,0.8,3.6
2252,0.2,2.4,-0.0,3.0
3077,0.2,0.0,-0.0,1.2
3796,0.8,0.0,0.0,2.3
2391,0.6,0.0,0.0,-0.0
3574,0.2,-0.0,0.9,1.9
3192,0.0,-0.0,1.3,-0.0
2191,0.0,0.4,0.7,1.5
3920,0.0,2.8,0.0,-0.0
3750,0.0,0.7,0.1,0.9
3256,-0.0,2.1,0.8,3.7
3715,-0.0,1.2,0.1,1.5
3515,0.4,0.0,2.0,-0.0
2301,0.1,5.4,2.4,10.5
3745,1.9,3.2,0.0,0.0
3296,0.0,5.0,1.2,7.1
3869,0.0,1.8,0.7,3.3
2619,-0.0,0.0,0.7,-0.0
3161,0.1,-0.0,0.4,1.4
2003,0.1,2.6,0.9,5.1
2574,0.1,-0.0,0.5,0.0
3752,-0.0,1.3,-0.0,0.8
3060,0.0,0.7,-0.0,-0.0
2910,0.2,2.1,-0.0,3.3
2449,0.0,0.3,0.2,0.9
3110,0.0,2.1,0.5,4.1
3027,-0.0,0.0,0.9,0.0
3817,0.0,1.6,1.0,3.3
2380,0.7,0.0,0.9,1.8
2994,-0.0,5.5,1.8,9.4
3205,-0.0,0.6,0.1,0.0
2903,0.0,0.0,0.6,1.8
3051,0.1,-0.0,1.2,-0.0
2969,0.1,4.1,0.8,6.0
2140,0.4,-0.0,1.0,1.6
2377,-0.0,4.1,2.7,9.7
3940,-0.0,2.5,3.3,4.1
3519,0.0,4.5,0.7,7.0
3620,0.3,0.0,1.7,6.2
2182,-0.0,0.0,1.6,4.4
3428,-0.0,2.1,0.3,2.8
3957,0.6,0.0,1.9,6.4
3767,0.0,0.0,1.4,0.0
2166,0.5,0.0,0.0,0.0
2371,-0.0,1.6,1.4,4.6
2348,0.5,-0.0,1.0,1.7
3031,0.1,0.5,0.0,0.9
3874,0.3,1.7,-0.0,-0.0
2534,-0.0,0.0,0.6,-0.0
3695,0.0,0.5,0.3,1.8
3757,0.3,3.1,0.0,4.1
3174,0.3,0.0,1.2,3.8
2296,0.0,2.1,0.9,4.1
3935,0.0,3.6,1.6,6.7
2695,0.2,-0.0,0.9,1.6
2796,-0.0,3.6,1.4,6.6
