,h_post,h_post_individualized
19426,0.78,
13601,0.88,
15728,0.92,
16772,0.6,
11802,0.82,
11020,0.98,
14667,0.86,
12776,0.9,
18969,0.86,
11415,0.9,
10977,0.86,
13908,0.96,
17190,0.9,
11404,0.82,
18141,0.94,
17134,0.8,
16799,0.88,
12148,0.96,
14400,0.82,
15708,0.8,
16215,0.88,
12269,0.78,
10253,0.94,
18254,0.92,
17412,0.0,
17088,0.9,
14828,0.98,
19248,0.86,
16267,0.92,
12593,0.82,
10966,0.8,
10902,0.88,
15797,0.88,
11012,0.0,
14974,0.82,
19326,0.9,
13728,0.88,
16198,0.56,
19846,1.0,
12650,0.68,
16471,0.96,
19482,0.92,
10987,0.96,
15933,0.9,
18195,0.88,
15621,0.7,
10785,0.94,
11018,0.0,
15123,0.92,
13442,0.74,
16152,0.72,
17337,0.84,
17770,0.54,
18649,0.9,
19497,0.94,
12644,0.76,
17065,0.74,
12715,0.94,
15345,0.72,
10476,0.74,
10686,0.96,
16677,0.96,
17432,0.94,
12272,0.8,
17658,0.86,
18047,0.62,
15096,0.8,
14279,0.92,
16726,0.88,
12296,0.82,
12072,0.84,
18288,0.92,
14244,0.96,
16008,0.0,
13558,0.86,
11657,0.78,
18058,0.94,
10349,0.94,
19253,0.8,
17620,0.94,
16441,0.88,
16697,0.0,
11734,0.9,
13765,0.98,
12453,0.94,
14256,0.84,
13849,0.9,
11089,0.9,
16950,0.96,
19410,0.02,
11418,0.8,
11624,0.88,
12226,0.88,
16042,0.82,
12438,0.9,
13048,0.88,
17151,0.92,
10851,0.86,
12794,0.96,
19185,0.02,
18423,0.03999999999999999,
18885,0.9,
14682,0.02,
11080,0.9,
14369,0.88,
18635,0.0,
14923,0.0,
17906,0.9,
10565,0.74,
16883,0.86,
14902,0.8,
12378,0.82,
19721,0.9,
13874,0.76,
11272,0.88,
18689,0.82,
10422,0.88,
10369,0.84,
15974,0.92,
14578,0.84,
15911,0.62,
17606,0.16000000000000003,
15842,0.82,
11314,0.84,
19239,0.9,
10156,0.96,
12043,0.82,
19335,0.88,
11527,0.24000000000000005,
11115,0.9,
16812,0.88,
19073,0.98,
13722,0.98,
13215,0.86,
12615,0.88,
16050,0.86,
18175,0.84,
14240,0.9,
11749,0.86,
18300,0.86,
16009,0.88,
19856,0.98,
12607,0.02,
16921,0.9,
17689,0.76,
15267,1.0,
19251,0.7,
11472,0.02,
15488,0.22,
15182,0.86,
11905,0.8,
13428,0.86,
10838,0.62,
18490,0.88,
16909,1.0,
11830,0.88,
19845,0.0,
17753,0.9,
11175,0.94,
14154,0.0,
14305,0.86,
11249,0.96,
10865,0.76,
18361,0.9,
15148,0.58,
13329,0.94,
10695,0.94,
10194,0.64,
14127,0.94,
18998,0.94,
11866,0.72,
15487,0.98,
10035,0.9,
19793,0.88,
18338,0.98,
12465,0.92,
12402,0.98,
15446,0.88,
17449,0.88,
14113,0.0,
18354,0.76,
16016,0.0,
19907,0.9,
19628,0.88,
17249,1.0,
15599,0.22,
18760,0.8,
17012,0.9,
19470,0.92,
10391,0.78,
16837,0.02,
13678,0.9,
16817,0.86,
10287,0.88,
16161,0.86,
15257,0.98,
14208,0.98,
19817,0.9,
10175,0.8,
10119,0.56,
