ix,goal_cost,intv_cost
3722,0.808,0.1
2521,0.776,1.4
3518,0.766,2.3
2089,0.774,4.4
2782,0.758,1.9
2349,0.756,0.8
2289,0.766,3.5999999999999996
3404,0.774,1.2
3456,0.78,1.1
3865,0.772,5.9
3096,0.762,4.1
3008,0.81,1.3
3714,0.766,1.3
3840,0.7639999985694885,7.5
2652,0.758,0.4
3079,0.796,0.3
3378,0.778,4.6
2974,0.758,0.8
2175,0.77,1.2
3524,0.758,2.0
2102,0.752,0.3
3467,0.81,0.1
3140,0.77,1.3
3666,0.762,1.5
2235,0.812,1.9
3156,0.752,1.3
2930,0.76,1.4
2324,0.776,1.1
2226,0.756,1.8
3157,0.776,0.9
2813,0.778,2.4
2947,0.77,1.3
3879,0.778,1.7
2437,0.792,1.3
3791,0.786,1.7
3605,0.762,1.2
3380,0.752,6.0
3628,0.81,2.3
2779,0.83,1.6
2579,0.8059999942779541,0.5
3646,0.754,1.6
2908,0.776,3.4000000000000004
2435,0.81,0.3
2172,0.754,4.2
2245,0.754,1.9
3475,0.758,1.4
2705,0.7839999794960022,1.0
3024,0.768,0.6
2072,0.778,5.4
2343,0.794,0.8
3532,0.81,1.7
3672,0.7540000081062317,3.5
3825,0.766,1.0
3662,0.756,1.4000000000000001
2573,0.774,5.8
2331,0.772,2.5
2750,0.756,1.6
3868,0.776,1.0
2354,0.79,2.9000000000000004
3700,0.7620000243186951,0.5
3098,0.8,2.0
2515,0.794,0.1
3902,0.784,2.1
3992,0.8299999833106995,1.5
2189,0.82,1.6
3806,0.764,6.4
3389,0.782,1.2
3212,0.78,1.6
3197,0.792,2.3
2987,0.79,1.3
2625,0.832,0.1
2426,0.754,4.199999999999999
2936,0.794,2.4
2922,0.772,2.8
3525,0.818,2.5
3987,0.776,0.7
3077,0.756,2.6
2188,0.82,0.3
3264,0.826,2.5
3490,0.7540000081062317,4.0
2917,0.758,1.7
2582,0.76,1.4
3962,0.776,4.9
2543,0.768,3.1
2721,0.78,5.2
3330,0.752,2.8
2949,0.818,1.1
2570,0.788,4.1
3030,0.758,1.8
2339,0.768,1.3
2880,0.762,6.7
3365,0.756,5.5
3066,0.842,0.3
2282,0.762,2.1
2092,0.81,1.3
2818,0.792,0.8
2726,0.77,0.8
2534,0.766,2.4
2728,0.758,1.3
3127,0.77,1.4
3320,0.758,2.5
2889,0.756,1.3
2684,0.78,1.5
2551,0.764,0.4
3149,0.788,2.4
2785,0.788,0.9
2822,0.762,5.0
2761,0.782,0.9
2892,0.762,4.7
3237,0.756,2.8000000000000003
3164,0.768,1.9
2390,0.762,2.1
2350,0.76,1.8
2526,0.752,2.2
3141,0.754,2.6
2549,0.772,6.4
2766,0.782,4.199999999999999
3561,0.764,2.9
2171,0.8,1.8
3697,0.8,1.8
2190,0.794,1.3
2104,0.758,0.7
2198,0.772,1.6
3681,0.8119999766349792,1.0
2569,0.772,3.5
2221,0.7599999904632568,1.0
2823,0.7580000162124634,1.5
2571,0.764,1.4
3625,0.764,0.1
3317,0.754,0.6
2196,0.77,2.2
3598,0.762,0.9
2802,0.782,1.6
3823,0.752,1.2000000000000002
3394,0.78,1.7
3189,0.762,1.3
2836,0.754,1.4
2755,0.78,0.7
2326,0.77,6.199999999999999
3071,0.758,4.2
2084,0.786,0.3
3368,0.7639999985694885,1.0
2039,0.754,0.9
2433,0.754,0.3
3526,0.774,1.8
2676,0.764,1.8
2474,0.764,4.5
2856,0.7580000162124634,3.0
3874,0.754,1.7
3173,0.77,1.9
2724,0.77,5.0
2386,0.778,3.2
2919,0.752,4.6
3094,0.768,0.1
2037,0.968,1.3
2806,0.778,0.7
3288,0.786,0.2
3501,0.758,5.9
3747,0.7599999904632568,1.0
3801,0.752,1.9
3454,0.774,3.7
3601,0.756,5.0
2786,0.802,0.1
3485,0.782,2.9
2626,0.786,0.4
3776,0.794,0.7
3835,0.756,6.3
3573,0.772,2.8000000000000003
3820,0.752,0.5
2167,0.772,1.6
2536,0.854,0.1
2820,0.778,3.8
2803,0.774,2.4
3708,0.844,0.8
2234,0.78,2.1
3287,0.804,2.8
3608,0.768,1.7
3052,0.768,1.8
3385,0.758,0.3
3542,0.77,1.3
3076,0.794,0.8
3070,0.772,0.3
2043,0.94,0.7
2905,0.754,1.1
2378,0.764,5.8999999999999995
3343,0.796,3.1
3167,0.782,1.1
3465,0.762,1.4
2108,0.778,5.300000000000001
3304,0.756,4.2
3017,0.754,0.2
2693,0.752,1.7
3419,0.776,2.4000000000000004
3480,0.768,3.9
3285,0.768,4.6
3403,0.806,1.3
2557,0.754,1.6
2997,0.754,1.2
3290,0.758,1.2
2376,0.752,5.0
