,years_experience,degree,nr_commits,nr_languages,nr_stars
3048,0.0,0.0,830.0,0.0,5.0
3475,0.0,0.0,830.0,0.0,4.0
3178,0.0,0.0,825.0,0.0,6.0
2300,0.0,0.0,845.0,0.0,6.0
3111,0.0,0.0,835.0,0.0,9.0
2965,0.0,0.0,836.0,0.0,3.0
2880,0.0,0.0,822.0,0.0,9.0
2113,0.0,0.0,845.0,0.0,8.0
2834,0.0,0.0,1821.0,0.0,2.0
3114,0.0,0.0,832.0,0.0,8.0
2202,0.0,0.0,836.0,0.0,7.0
2334,0.0,0.0,1826.0,0.0,5.0
3611,0.0,0.0,837.0,0.0,2.0
2817,0.0,0.0,821.0,0.0,5.0
3969,0.0,0.0,829.0,0.0,3.0
3609,0.0,0.0,846.0,0.0,7.0
3175,0.0,0.0,832.0,0.0,8.0
3653,0.0,0.0,820.0,0.0,7.0
3319,0.0,0.0,834.0,0.0,10.0
2038,0.0,0.0,825.0,0.0,0.0
2651,0.0,0.0,842.0,0.0,8.0
3903,0.0,0.0,828.0,0.0,0.0
2869,0.0,0.0,817.0,0.0,7.0
2843,0.0,0.0,838.0,0.0,7.0
2841,0.0,0.0,829.0,0.0,2.0
3253,0.0,0.0,850.0,0.0,4.0
3834,0.0,0.0,827.0,0.0,6.0
3520,0.0,0.0,836.0,0.0,8.0
3272,0.0,0.0,0.0,0.0,7.0
3759,0.0,0.0,828.0,0.0,10.0
3268,0.0,0.0,840.0,0.0,3.0
2990,0.0,0.0,1822.0,0.0,6.0
3260,0.0,0.0,829.0,0.0,8.0
3191,0.0,0.0,1830.0,0.0,7.0
3944,0.0,0.0,851.0,0.0,1.0
3683,0.0,0.0,837.0,0.0,8.0
3551,0.0,0.0,833.0,0.0,7.0
2225,0.0,0.0,816.0,0.0,3.0
3725,0.0,0.0,836.0,0.0,7.0
2723,0.0,0.0,821.0,0.0,9.0
3869,0.0,0.0,823.0,0.0,6.0
2826,0.0,0.0,821.0,0.0,4.0
3069,0.0,0.0,836.0,0.0,8.0
3128,0.0,0.0,0.0,0.0,9.0
3596,0.0,0.0,844.0,0.0,4.0
2682,0.0,0.0,1827.0,0.0,5.0
3402,0.0,0.0,811.0,0.0,7.0
2064,0.0,0.0,811.0,0.0,6.0
3691,0.0,0.0,1841.0,0.0,9.0
2566,0.0,0.0,821.0,0.0,8.0
2265,0.0,0.0,830.0,0.0,9.0
2607,0.0,0.0,831.0,0.0,3.0
2459,0.0,0.0,825.0,0.0,8.0
2999,0.0,0.0,834.0,0.0,4.0
3989,0.0,0.0,830.0,0.0,7.0
3660,0.0,0.0,839.0,0.0,5.0
2678,0.0,0.0,1828.0,0.0,3.0
3617,0.0,0.0,822.0,0.0,8.0
3885,0.0,0.0,845.0,0.0,1.0
2018,0.0,0.0,829.0,0.0,6.0
3484,0.0,0.0,816.0,0.0,8.0
2143,0.0,0.0,829.0,0.0,3.0
2619,0.0,0.0,835.0,0.0,6.0
2885,0.0,0.0,823.0,0.0,8.0
2550,0.0,0.0,2825.0,0.0,4.0
2377,0.0,0.0,0.0,0.0,10.0
2958,0.0,0.0,818.0,0.0,6.0
3731,0.0,0.0,824.0,0.0,7.0
2410,0.0,0.0,832.0,0.0,4.0
2892,0.0,0.0,824.0,0.0,8.0
2321,0.0,0.0,829.0,0.0,8.0
2624,0.0,0.0,1822.0,0.0,4.0
2501,0.0,0.0,824.0,0.0,8.0
3526,0.0,0.0,0.0,0.0,4.0
3152,0.0,0.0,842.0,0.0,7.0
2621,0.0,0.0,843.0,0.0,4.0
2695,0.0,0.0,835.0,0.0,9.0
3039,0.0,0.0,826.0,0.0,8.0
2545,0.0,0.0,838.0,0.0,7.0
3188,0.0,0.0,841.0,0.0,5.0
3567,0.0,0.0,837.0,0.0,10.0
3199,0.0,0.0,828.0,0.0,5.0
