,years_experience,degree,nr_commits,nr_languages,nr_stars
3048,2.0,0.0,852.0,1.0,10.0
3475,1.0,1.0,847.0,0.0,10.0
3178,2.0,0.0,848.0,1.0,10.0
2300,0.0,0.0,848.0,10.0,10.0
3111,1.0,0.0,848.0,13.0,10.0
2965,1.0,0.0,851.0,1.0,10.0
2880,2.0,0.0,846.0,0.0,10.0
2113,0.0,1.0,850.0,4.0,10.0
2834,3.0,0.0,1855.0,0.0,10.0
3114,2.0,0.0,856.0,7.0,10.0
2202,1.0,0.0,848.0,2.0,10.0
2334,3.0,0.0,1861.0,3.0,10.0
3611,1.0,0.0,849.0,4.0,10.0
2817,2.0,1.0,847.0,5.0,10.0
3969,1.0,1.0,843.0,6.0,10.0
3609,0.0,1.0,848.0,4.0,10.0
3175,1.0,2.0,846.0,1.0,10.0
3653,2.0,0.0,844.0,3.0,10.0
3319,1.0,0.0,849.0,2.0,10.0
2038,2.0,0.0,849.0,0.0,10.0
2651,0.0,0.0,846.0,5.0,10.0
3903,2.0,1.0,853.0,8.0,11.0
2869,3.0,0.0,850.0,1.0,10.0
2843,0.0,1.0,848.0,0.0,10.0
2841,2.0,0.0,853.0,1.0,10.0
3253,0.0,0.0,852.0,1.0,10.0
3834,2.0,1.0,853.0,0.0,10.0
3520,1.0,1.0,849.0,1.0,10.0
3272,0.0,2.0,4.0,8.0,11.0
3759,2.0,1.0,852.0,1.0,10.0
3268,0.0,1.0,844.0,1.0,10.0
2990,3.0,0.0,1857.0,0.0,10.0
3260,2.0,0.0,852.0,3.0,10.0
3191,3.0,0.0,1863.0,4.0,10.0
3944,0.0,0.0,853.0,3.0,10.0
3683,1.0,1.0,847.0,0.0,10.0
3551,1.0,1.0,848.0,0.0,10.0
2225,3.0,0.0,851.0,1.0,10.0
3725,1.0,0.0,850.0,4.0,10.0
2723,2.0,1.0,850.0,7.0,10.0
3869,2.0,0.0,847.0,8.0,10.0
2826,2.0,1.0,843.0,0.0,10.0
3069,2.0,0.0,857.0,10.0,10.0
3128,0.0,2.0,6.0,2.0,11.0
3596,0.0,0.0,850.0,9.0,10.0
2682,3.0,0.0,1862.0,3.0,10.0
3402,3.0,0.0,845.0,4.0,10.0
2064,3.0,0.0,844.0,2.0,10.0
3691,2.0,0.0,1862.0,2.0,10.0
2566,3.0,0.0,854.0,2.0,10.0
2265,1.0,0.0,845.0,3.0,10.0
2607,1.0,2.0,845.0,2.0,10.0
2459,2.0,1.0,846.0,4.0,10.0
2999,1.0,0.0,852.0,2.0,10.0
3989,1.0,0.0,845.0,0.0,10.0
3660,1.0,0.0,852.0,2.0,10.0
2678,3.0,0.0,1859.0,1.0,10.0
3617,2.0,0.0,846.0,4.0,10.0
3885,0.0,0.0,848.0,3.0,10.0
2018,2.0,0.0,852.0,1.0,10.0
3484,3.0,0.0,849.0,7.0,10.0
2143,2.0,0.0,850.0,1.0,10.0
2619,1.0,0.0,849.0,4.0,10.0
2885,2.0,1.0,846.0,5.0,10.0
2550,4.0,0.0,2867.0,4.0,9.0
2377,0.0,2.0,0.0,1.0,11.0
2958,2.0,0.0,847.0,2.0,10.0
3731,2.0,0.0,849.0,5.0,10.0
2410,1.0,1.0,845.0,4.0,10.0
2892,2.0,0.0,846.0,3.0,10.0
2321,2.0,0.0,852.0,1.0,10.0
2624,3.0,0.0,1857.0,5.0,10.0
2501,2.0,0.0,846.0,4.0,10.0
3526,0.0,2.0,3.0,5.0,11.0
3152,0.0,1.0,846.0,5.0,10.0
2621,0.0,0.0,846.0,12.0,10.0
2695,1.0,0.0,849.0,6.0,10.0
3039,2.0,0.0,849.0,3.0,10.0
2545,0.0,1.0,851.0,0.0,10.0
3188,0.0,0.0,845.0,2.0,10.0
3567,1.0,0.0,849.0,2.0,10.0
3199,1.0,0.0,843.0,3.0,10.0
3935,1.0,0.0,848.0,1.0,10.0
3093,3.0,0.0,1857.0,5.0,10.0
2994,1.0,2.0,851.0,5.0,10.0
3895,2.0,0.0,848.0,2.0,10.0
2967,2.0,1.0,851.0,2.0,10.0
2708,3.0,0.0,1859.0,7.0,10.0
3620,2.0,0.0,856.0,2.0,10.0
3074,1.0,2.0,845.0,1.0,10.0
3449,0.0,2.0,6.0,14.0,11.0
2095,2.0,0.0,846.0,2.0,10.0
3714,1.0,0.0,851.0,16.0,10.0
3022,0.0,1.0,846.0,6.0,10.0
2876,1.0,1.0,851.0,4.0,10.0
2523,2.0,0.0,847.0,3.0,10.0
3232,1.0,0.0,847.0,0.0,10.0
2977,2.0,0.0,852.0,0.0,10.0
2792,3.0,0.0,1862.0,0.0,10.0
2611,1.0,0.0,849.0,6.0,10.0
3405,2.0,0.0,842.0,6.0,10.0
2043,3.0,0.0,850.0,3.0,10.0
3833,0.0,2.0,5.0,2.0,11.0
3242,1.0,1.0,851.0,0.0,10.0
3137,2.0,0.0,846.0,0.0,10.0
3571,2.0,0.0,856.0,1.0,10.0
3411,1.0,1.0,852.0,4.0,10.0
3403,2.0,0.0,849.0,2.0,10.0
2108,1.0,1.0,850.0,1.0,10.0
3000,2.0,0.0,850.0,2.0,10.0
3849,0.0,0.0,850.0,4.0,10.0
3192,3.0,0.0,1858.0,0.0,10.0
2087,0.0,1.0,844.0,8.0,10.0
3792,2.0,0.0,846.0,11.0,10.0
2425,0.0,2.0,5.0,3.0,11.0
3602,1.0,1.0,849.0,2.0,10.0
2671,2.0,0.0,852.0,8.0,11.0
2578,0.0,0.0,850.0,1.0,10.0
2809,1.0,0.0,847.0,9.0,10.0
3639,2.0,0.0,848.0,4.0,10.0
3658,3.0,0.0,1859.0,6.0,10.0
3052,2.0,0.0,853.0,1.0,10.0
2398,0.0,0.0,845.0,1.0,10.0
2993,2.0,0.0,847.0,5.0,10.0
3699,1.0,1.0,847.0,2.0,10.0
2239,2.0,0.0,848.0,3.0,10.0
3442,0.0,0.0,850.0,0.0,10.0
3643,0.0,0.0,848.0,5.0,10.0
2738,1.0,0.0,851.0,11.0,10.0
2907,0.0,1.0,848.0,2.0,10.0
3374,0.0,0.0,846.0,2.0,10.0
3316,1.0,0.0,845.0,1.0,10.0
3005,1.0,0.0,844.0,1.0,10.0
3857,0.0,0.0,846.0,1.0,10.0
2204,3.0,0.0,1858.0,12.0,10.0
2930,1.0,0.0,846.0,7.0,10.0
2982,1.0,2.0,844.0,0.0,10.0
2082,1.0,0.0,846.0,5.0,12.0
2975,2.0,0.0,850.0,8.0,10.0
2693,3.0,0.0,1859.0,2.0,10.0
2261,0.0,0.0,847.0,1.0,10.0
3875,0.0,0.0,845.0,8.0,10.0
3131,0.0,0.0,848.0,5.0,10.0
3488,1.0,1.0,847.0,5.0,10.0
2277,1.0,0.0,849.0,11.0,10.0
3874,0.0,1.0,849.0,6.0,10.0
2003,1.0,0.0,850.0,4.0,10.0
2509,3.0,0.0,1859.0,2.0,10.0
2575,0.0,1.0,850.0,1.0,10.0
3666,3.0,0.0,1856.0,9.0,10.0
2707,0.0,0.0,848.0,0.0,10.0
3575,2.0,0.0,849.0,3.0,10.0
3072,1.0,1.0,847.0,0.0,10.0
3495,1.0,2.0,846.0,2.0,10.0
2902,3.0,0.0,1856.0,5.0,10.0
2524,0.0,2.0,3.0,2.0,11.0
3208,2.0,0.0,1852.0,2.0,10.0
2620,1.0,0.0,844.0,12.0,10.0
3805,0.0,0.0,851.0,3.0,10.0
3627,1.0,1.0,851.0,0.0,10.0
3599,1.0,0.0,848.0,1.0,10.0
2681,1.0,0.0,852.0,3.0,10.0
3719,1.0,0.0,845.0,10.0,10.0
3452,1.0,0.0,842.0,3.0,10.0
3166,1.0,0.0,847.0,4.0,10.0
2313,1.0,0.0,845.0,0.0,10.0
3672,0.0,0.0,849.0,7.0,10.0
3203,0.0,1.0,846.0,3.0,11.0
2126,2.0,0.0,846.0,2.0,10.0
3527,2.0,1.0,849.0,0.0,10.0
3407,2.0,0.0,1851.0,3.0,10.0
2372,2.0,0.0,1856.0,3.0,10.0
3629,1.0,0.0,851.0,13.0,10.0
2916,3.0,0.0,848.0,3.0,10.0
3066,3.0,0.0,1861.0,3.0,14.0
3002,1.0,1.0,843.0,2.0,10.0
2262,2.0,0.0,845.0,6.0,10.0
2560,2.0,0.0,848.0,2.0,10.0
2418,0.0,0.0,847.0,3.0,10.0
3623,1.0,0.0,845.0,0.0,10.0
3675,0.0,2.0,7.0,5.0,11.0
3353,3.0,0.0,847.0,14.0,10.0
3954,4.0,0.0,1856.0,5.0,10.0
3209,2.0,0.0,1857.0,0.0,10.0
2302,1.0,0.0,848.0,3.0,10.0
3980,3.0,0.0,2861.0,12.0,10.0
3860,2.0,0.0,848.0,0.0,10.0
2470,1.0,1.0,847.0,5.0,10.0
3154,4.0,0.0,1858.0,8.0,10.0
3474,3.0,0.0,846.0,0.0,10.0
3990,0.0,0.0,854.0,1.0,10.0
3692,0.0,2.0,3.0,0.0,11.0
2373,2.0,0.0,1854.0,2.0,10.0
3705,2.0,1.0,850.0,0.0,10.0
3109,0.0,1.0,844.0,1.0,10.0
3680,0.0,0.0,852.0,1.0,10.0
3516,1.0,2.0,847.0,6.0,10.0
2911,1.0,0.0,846.0,6.0,10.0
3456,1.0,2.0,845.0,1.0,10.0
2435,0.0,0.0,848.0,3.0,10.0
