,senior-level_skill
3670,0.0
3986,0.0
2120,0.0
3960,0.0
2126,0.0
2850,0.0
3129,0.0
3436,0.0
3834,0.0
3969,0.0
2138,0.0
2093,0.0
3580,0.0
2679,0.0
2935,0.0
2425,0.0
2889,0.0
2578,0.0
3475,0.0
2349,0.0
2128,0.0
3860,0.0
3197,0.0
3585,0.0
3990,0.0
3333,0.0
2484,0.0
3620,0.0
2566,0.0
3143,0.0
3526,0.0
2190,0.0
3827,0.0
3113,0.0
2284,0.0
3066,0.0
3403,0.0
2880,0.0
2249,0.0
3693,0.0
3509,0.0
2475,0.0
2524,0.0
3412,0.0
2269,0.0
3528,0.0
2479,0.0
3543,0.0
3366,0.0
3167,0.0
2148,0.0
3141,0.0
3442,0.0
3092,0.0
2099,0.0
2909,0.0
3671,0.0
3353,0.0
2506,0.0
2591,0.0
2817,0.0
2607,0.0
2401,0.0
2792,0.0
2048,0.0
2510,0.0
3137,0.0
2437,0.0
2189,0.0
3624,0.0
2985,0.0
3944,0.0
3259,0.0
3299,0.0
2619,0.0
3872,0.0
3563,0.0
3615,0.0
2975,0.0
3488,0.0
3954,0.0
3192,0.0
3158,0.0
3104,0.0
2534,0.0
3869,0.0
3144,0.0
3401,0.0
2580,0.0
2553,0.0
3885,0.0
2682,0.0
2816,0.0
3305,0.0
3440,0.0
3311,0.0
2221,0.0
3319,0.0
3377,0.0
2937,0.0
3423,0.0
2038,0.0
3778,0.0
3086,0.0
3244,0.0
2812,0.0
2818,0.0
3731,0.0
3634,0.0
2129,0.0
3701,0.0
3892,0.0
2119,0.0
2302,0.0
2681,0.0
3714,0.0
2456,0.0
3606,0.0
3696,0.0
3571,0.0
2103,0.0
2040,0.0
3910,0.0
3188,0.0
2211,0.0
2942,0.0
2239,0.0
2915,0.0
2073,0.0
3700,0.0
2433,0.0
2847,0.0
3282,0.0
3908,0.0
3625,0.0
2739,0.0
2638,0.0
2894,0.0
2309,0.0
3215,0.0
2634,0.0
2743,0.0
2353,0.0
3376,0.0
2874,0.0
3617,0.0
2746,0.0
3481,0.0
3621,0.0
2324,0.0
3540,0.0
2585,0.0
3072,0.0
3078,0.0
2623,0.0
2807,0.0
2442,0.0
3417,0.0
3972,0.0
2087,0.0
3074,0.0
2545,0.0
2982,0.0
2732,0.0
3736,0.0
3485,0.0
3598,0.0
2347,0.0
2804,0.0
2604,0.0
3225,0.0
2251,0.0
2497,0.0
3375,0.0
3452,0.0
2829,0.0
2459,0.0
3788,0.0
3584,0.0
2713,0.0
2002,0.0
3717,0.0
2286,0.0
2671,0.0
3627,0.0
3001,0.0
3554,0.0
3730,0.0
3484,0.0
2978,0.0
2474,0.0
3054,0.0
2967,0.0
2858,0.0
3691,0.0
2621,0.0
2810,0.0
2870,0.0
3371,0.0
2264,0.0
