,years_experience,degree,nr_commits,nr_languages,nr_stars
3670,2.0,0.0,24.0,4.0,3.0
3986,1.0,1.0,11.0,1.0,4.0
2120,0.0,0.0,3.0,5.0,2.0
3960,3.0,0.0,34.0,0.0,4.0
2126,2.0,0.0,23.0,2.0,7.0
2850,1.0,1.0,16.0,5.0,1.0
3129,1.0,1.0,15.0,1.0,5.0
3436,0.0,1.0,9.0,4.0,2.0
3834,2.0,1.0,26.0,0.0,4.0
3969,1.0,1.0,14.0,6.0,7.0
2138,0.0,1.0,2.0,6.0,1.0
2093,1.0,0.0,12.0,0.0,2.0
3580,2.0,0.0,24.0,1.0,2.0
2679,1.0,0.0,15.0,5.0,5.0
2935,1.0,1.0,15.0,2.0,1.0
2425,0.0,2.0,5.0,3.0,7.0
2889,3.0,0.0,33.0,7.0,5.0
2578,0.0,0.0,3.0,1.0,6.0
3475,1.0,1.0,17.0,0.0,6.0
2349,1.0,0.0,12.0,2.0,1.0
2128,1.0,1.0,15.0,16.0,4.0
3860,2.0,0.0,24.0,0.0,5.0
3197,2.0,1.0,23.0,5.0,6.0
3585,1.0,0.0,14.0,2.0,1.0
3990,0.0,0.0,4.0,1.0,5.0
3333,1.0,0.0,11.0,1.0,0.0
2484,0.0,0.0,4.0,1.0,2.0
3620,2.0,0.0,22.0,2.0,6.0
2566,3.0,0.0,33.0,2.0,2.0
3143,2.0,1.0,26.0,4.0,3.0
3526,0.0,2.0,3.0,5.0,7.0
2190,3.0,0.0,35.0,3.0,5.0
3827,1.0,1.0,11.0,1.0,5.0
3113,2.0,0.0,27.0,0.0,3.0
2284,2.0,0.0,24.0,2.0,9.0
3066,3.0,0.0,34.0,3.0,14.0
3403,2.0,0.0,26.0,2.0,8.0
2880,2.0,0.0,24.0,0.0,1.0
2249,1.0,0.0,12.0,4.0,2.0
3693,1.0,0.0,11.0,8.0,8.0
3509,2.0,0.0,22.0,2.0,1.0
2475,1.0,1.0,15.0,3.0,6.0
2524,0.0,2.0,3.0,2.0,1.0
3412,1.0,0.0,12.0,2.0,7.0
2269,3.0,0.0,30.0,0.0,7.0
3528,2.0,0.0,21.0,1.0,2.0
2479,1.0,0.0,16.0,1.0,3.0
3543,1.0,1.0,13.0,2.0,6.0
3366,3.0,0.0,36.0,2.0,3.0
3167,0.0,2.0,6.0,3.0,3.0
2148,2.0,0.0,25.0,2.0,8.0
3141,3.0,0.0,38.0,7.0,1.0
3442,0.0,0.0,0.0,0.0,4.0
3092,0.0,2.0,5.0,8.0,2.0
2099,1.0,1.0,17.0,3.0,7.0
2909,2.0,0.0,24.0,9.0,8.0
3671,1.0,1.0,12.0,5.0,6.0
3353,3.0,0.0,34.0,14.0,4.0
2506,0.0,0.0,3.0,3.0,3.0
2591,3.0,0.0,35.0,3.0,1.0
2817,2.0,1.0,26.0,5.0,5.0
2607,1.0,2.0,14.0,2.0,7.0
2401,2.0,1.0,21.0,1.0,4.0
2792,3.0,0.0,32.0,0.0,4.0
2048,3.0,0.0,34.0,7.0,1.0
2510,3.0,0.0,34.0,0.0,5.0
3137,2.0,0.0,23.0,0.0,2.0
2437,2.0,0.0,22.0,4.0,7.0
2189,0.0,0.0,3.0,2.0,3.0
3624,2.0,0.0,26.0,5.0,2.0
2985,2.0,0.0,26.0,5.0,10.0
3944,0.0,0.0,2.0,3.0,9.0
3259,2.0,0.0,21.0,0.0,6.0
3299,3.0,1.0,39.0,7.0,7.0
2619,1.0,0.0,14.0,4.0,4.0
3872,1.0,0.0,10.0,5.0,3.0
3563,3.0,0.0,31.0,3.0,1.0
3615,1.0,0.0,12.0,2.0,2.0
2975,2.0,0.0,27.0,8.0,4.0
3488,1.0,1.0,10.0,5.0,5.0
3954,4.0,0.0,40.0,5.0,1.0
3192,3.0,0.0,31.0,0.0,2.0
3158,2.0,1.0,24.0,4.0,1.0
3104,2.0,0.0,27.0,13.0,4.0
2534,0.0,0.0,6.0,2.0,2.0
3869,2.0,0.0,24.0,8.0,4.0
3144,1.0,0.0,15.0,6.0,4.0
3401,1.0,0.0,17.0,1.0,10.0
2580,0.0,0.0,4.0,8.0,1.0
2553,0.0,2.0,5.0,0.0,5.0
