,years_experience,degree,nr_commits,nr_languages,nr_stars
3670,3.0,1.0,34.0,4.0,3.0
3986,3.0,1.0,3031.0,2.0,14.0
2120,0.0,3.0,3.0,6.0,12.0
3960,3.0,1.0,3034.0,1.0,14.0
2126,3.0,1.0,3033.0,3.0,17.0
2850,1.0,3.0,1016.0,6.0,11.0
3129,1.0,3.0,1015.0,2.0,15.0
3436,0.0,3.0,9.0,5.0,12.0
3834,2.0,2.0,2026.0,1.0,14.0
3969,2.0,2.0,2024.0,7.0,17.0
2138,0.0,3.0,2.0,7.0,11.0
2093,2.0,2.0,2022.0,1.0,12.0
3580,3.0,1.0,3034.0,2.0,12.0
2679,4.0,0.0,4045.0,6.0,15.0
2935,1.0,3.0,1015.0,3.0,11.0
2425,0.0,3.0,5.0,4.0,17.0
2889,3.0,1.0,3033.0,8.0,15.0
2578,0.0,3.0,3.0,2.0,16.0
3475,3.0,1.0,3037.0,1.0,16.0
2349,3.0,1.0,3032.0,3.0,11.0
2128,1.0,3.0,1015.0,17.0,14.0
3860,2.0,2.0,2024.0,1.0,15.0
3197,2.0,2.0,2023.0,6.0,16.0
3585,1.0,3.0,1014.0,3.0,11.0
3990,0.0,3.0,4.0,2.0,15.0
3333,1.0,3.0,1011.0,2.0,10.0
2484,0.0,3.0,4.0,2.0,12.0
3620,4.0,0.0,42.0,2.0,6.0
2566,4.0,0.0,4043.0,3.0,12.0
3143,2.0,2.0,2026.0,5.0,13.0
3526,0.0,3.0,3.0,6.0,17.0
2190,3.0,1.0,3035.0,4.0,15.0
3827,3.0,1.0,3031.0,2.0,15.0
3113,4.0,0.0,4047.0,1.0,13.0
2284,4.0,0.0,4044.0,3.0,19.0
3066,4.0,0.0,4044.0,4.0,24.0
3403,3.0,1.0,3036.0,3.0,18.0
2880,2.0,2.0,2024.0,1.0,11.0
2249,1.0,3.0,1012.0,5.0,12.0
3693,3.0,1.0,3031.0,9.0,18.0
3509,3.0,1.0,3032.0,3.0,11.0
2475,3.0,1.0,3035.0,4.0,16.0
2524,0.0,3.0,3.0,3.0,11.0
3412,1.0,2.0,1012.0,3.0,17.0
2269,3.0,1.0,3030.0,1.0,17.0
3528,3.0,1.0,3031.0,2.0,12.0
2479,4.0,0.0,4046.0,2.0,13.0
3543,1.0,3.0,13.0,2.0,6.0
3366,3.0,1.0,3036.0,3.0,13.0
3167,0.0,3.0,6.0,4.0,13.0
2148,4.0,0.0,4045.0,3.0,18.0
3141,4.0,0.0,48.0,7.0,1.0
3442,0.0,3.0,0.0,1.0,14.0
3092,0.0,3.0,5.0,9.0,12.0
2099,2.0,2.0,2027.0,4.0,17.0
2909,3.0,1.0,3034.0,10.0,18.0
3671,1.0,3.0,1012.0,6.0,16.0
3353,3.0,1.0,3034.0,15.0,14.0
2506,0.0,3.0,3.0,4.0,13.0
2591,3.0,1.0,3035.0,4.0,11.0
2817,2.0,2.0,2026.0,6.0,15.0
2607,2.0,2.0,2024.0,3.0,17.0
2401,2.0,2.0,2021.0,2.0,14.0
