,years_experience,degree,nr_commits,nr_languages,nr_stars
3064,3.0,0.0,31.0,3.0,1.0
2772,1.0,2.0,15.0,2.0,3.0
2465,0.0,0.0,7.0,2.0,4.0
3994,3.0,0.0,32.0,5.0,3.0
2973,1.0,0.0,15.0,3.0,0.0
2303,3.0,0.0,36.0,0.0,1.0
3940,3.0,0.0,34.0,4.0,3.0
2801,3.0,0.0,38.0,1.0,1.0
3604,2.0,0.0,20.0,0.0,6.0
3809,0.0,0.0,3.0,9.0,6.0
2074,0.0,0.0,4.0,2.0,2.0
2110,1.0,0.0,14.0,12.0,3.0
2021,0.0,1.0,2.0,2.0,7.0
3810,2.0,0.0,23.0,6.0,10.0
2255,3.0,0.0,35.0,0.0,1.0
2430,0.0,0.0,6.0,10.0,3.0
3362,3.0,0.0,33.0,0.0,7.0
3101,1.0,1.0,12.0,2.0,8.0
2634,3.0,0.0,39.0,5.0,8.0
2913,1.0,1.0,12.0,2.0,1.0
3868,2.0,1.0,21.0,5.0,0.0
3592,3.0,0.0,38.0,9.0,2.0
2745,3.0,0.0,37.0,5.0,5.0
2549,1.0,1.0,15.0,3.0,2.0
3921,2.0,1.0,22.0,4.0,6.0
3915,1.0,1.0,14.0,5.0,1.0
2735,2.0,0.0,24.0,3.0,7.0
3108,2.0,1.0,23.0,5.0,6.0
3365,2.0,0.0,23.0,9.0,3.0
3715,2.0,0.0,25.0,2.0,2.0
3174,2.0,0.0,23.0,6.0,2.0
2840,0.0,0.0,2.0,3.0,3.0
3284,1.0,1.0,15.0,4.0,5.0
2550,2.0,0.0,23.0,1.0,3.0
3018,1.0,0.0,14.0,0.0,2.0
3428,2.0,1.0,24.0,0.0,2.0
3268,0.0,2.0,2.0,2.0,8.0
2975,2.0,0.0,23.0,0.0,4.0
3913,0.0,2.0,4.0,1.0,3.0
2313,1.0,1.0,16.0,24.0,1.0
3769,2.0,0.0,25.0,5.0,2.0
3852,2.0,1.0,25.0,1.0,3.0
3071,1.0,2.0,11.0,0.0,5.0
2492,0.0,0.0,6.0,1.0,5.0
3350,1.0,0.0,12.0,1.0,4.0
2126,0.0,1.0,1.0,2.0,0.0
3828,1.0,1.0,10.0,0.0,7.0
3574,1.0,0.0,14.0,2.0,4.0
3155,1.0,2.0,14.0,0.0,5.0
3524,0.0,0.0,3.0,4.0,4.0
2448,3.0,0.0,34.0,5.0,6.0
3429,2.0,0.0,24.0,3.0,16.0
2433,3.0,0.0,34.0,3.0,3.0
3545,0.0,2.0,8.0,7.0,5.0
2583,1.0,1.0,13.0,12.0,2.0
2994,3.0,0.0,36.0,2.0,5.0
3237,0.0,0.0,6.0,2.0,5.0
2197,1.0,2.0,13.0,1.0,3.0
3533,2.0,0.0,26.0,2.0,4.0
3232,0.0,2.0,7.0,5.0,1.0
2307,2.0,0.0,20.0,4.0,1.0
3066,1.0,0.0,13.0,3.0,2.0
3077,1.0,2.0,16.0,1.0,5.0
3167,3.0,0.0,35.0,3.0,1.0
2665,1.0,0.0,13.0,7.0,7.0
2505,3.0,0.0,35.0,3.0,4.0
3898,0.0,0.0,1.0,1.0,2.0
3591,2.0,0.0,24.0,5.0,1.0
3399,2.0,0.0,25.0,3.0,4.0
2941,1.0,0.0,11.0,6.0,2.0
3552,3.0,0.0,31.0,2.0,3.0
2971,0.0,2.0,1.0,0.0,3.0
2521,1.0,2.0,16.0,2.0,1.0
3993,3.0,0.0,31.0,3.0,2.0
3735,2.0,0.0,25.0,2.0,3.0
2410,4.0,0.0,46.0,7.0,5.0
2952,2.0,0.0,23.0,1.0,6.0
2899,3.0,0.0,34.0,3.0,1.0
2173,0.0,1.0,4.0,2.0,3.0
2726,2.0,0.0,25.0,2.0,5.0
3658,0.0,0.0,3.0,4.0,4.0
2789,2.0,0.0,27.0,8.0,6.0
2082,1.0,1.0,13.0,9.0,3.0
3348,0.0,1.0,4.0,3.0,3.0
2132,1.0,2.0,14.0,5.0,2.0
3335,1.0,1.0,10.0,5.0,3.0
3620,2.0,0.0,22.0,5.0,3.0
2048,2.0,0.0,25.0,11.0,9.0
3834,2.0,0.0,23.0,6.0,2.0
3483,2.0,0.0,24.0,12.0,3.0
2394,1.0,0.0,13.0,1.0,4.0
2513,1.0,1.0,12.0,2.0,1.0
2647,2.0,0.0,28.0,2.0,1.0
3081,2.0,0.0,24.0,2.0,4.0
2962,2.0,1.0,25.0,6.0,1.0
3019,1.0,0.0,13.0,6.0,7.0
3642,2.0,1.0,23.0,3.0,0.0
2052,0.0,0.0,0.0,5.0,5.0
2076,0.0,0.0,5.0,6.0,3.0
2928,1.0,0.0,13.0,5.0,2.0
3621,0.0,1.0,3.0,2.0,5.0
3569,0.0,0.0,8.0,9.0,4.0
2524,1.0,0.0,11.0,4.0,6.0
2860,3.0,0.0,37.0,12.0,1.0
2138,1.0,0.0,14.0,5.0,2.0
3285,1.0,0.0,12.0,7.0,5.0
3176,0.0,0.0,4.0,6.0,3.0
2071,1.0,0.0,12.0,4.0,4.0
2355,2.0,0.0,23.0,3.0,4.0
3817,1.0,1.0,13.0,1.0,3.0
3347,2.0,0.0,20.0,0.0,8.0
3597,0.0,0.0,6.0,2.0,7.0
2594,3.0,0.0,36.0,1.0,5.0
2031,3.0,0.0,33.0,3.0,2.0
3197,1.0,1.0,19.0,3.0,1.0
3338,1.0,0.0,13.0,6.0,2.0
2686,1.0,0.0,13.0,1.0,5.0
2664,4.0,0.0,47.0,1.0,0.0
2268,2.0,0.0,25.0,1.0,9.0
3416,2.0,1.0,26.0,2.0,7.0
2888,3.0,0.0,32.0,2.0,1.0
2584,0.0,2.0,0.0,0.0,3.0
3557,3.0,0.0,33.0,2.0,8.0
3812,0.0,2.0,4.0,6.0,5.0
2752,0.0,2.0,3.0,4.0,2.0
3198,1.0,0.0,15.0,10.0,2.0
3296,1.0,0.0,14.0,2.0,4.0
2198,0.0,2.0,4.0,4.0,3.0
3802,0.0,2.0,6.0,4.0,1.0
2720,2.0,0.0,24.0,4.0,1.0
2590,1.0,1.0,15.0,0.0,3.0
3501,2.0,0.0,22.0,2.0,9.0
3563,0.0,0.0,1.0,7.0,4.0
3434,1.0,0.0,14.0,6.0,3.0
2342,0.0,0.0,7.0,6.0,2.0
3624,0.0,1.0,3.0,3.0,2.0
3097,1.0,0.0,11.0,1.0,0.0
3774,1.0,1.0,12.0,2.0,8.0
3276,1.0,0.0,10.0,4.0,3.0
3633,2.0,0.0,26.0,3.0,6.0
3439,2.0,0.0,21.0,5.0,4.0
2997,0.0,1.0,2.0,6.0,3.0
3836,0.0,2.0,3.0,2.0,0.0
3641,1.0,0.0,15.0,4.0,1.0
3732,0.0,1.0,3.0,1.0,6.0
3153,1.0,0.0,14.0,4.0,2.0
3983,2.0,0.0,23.0,1.0,6.0
2591,1.0,0.0,16.0,3.0,5.0
2977,3.0,0.0,35.0,5.0,5.0
3860,1.0,1.0,14.0,8.0,6.0
3102,2.0,0.0,23.0,1.0,2.0
3059,1.0,1.0,12.0,8.0,4.0
3235,4.0,0.0,43.0,3.0,1.0
2605,0.0,0.0,1.0,13.0,5.0
2568,3.0,0.0,32.0,1.0,9.0
2187,2.0,1.0,27.0,5.0,4.0
3607,0.0,0.0,4.0,4.0,3.0
3053,2.0,0.0,28.0,1.0,2.0
