,y_hat
2633,False
2825,False
3368,False
3346,False
3486,False
3095,False
3406,False
3520,False
3088,False
3575,False
2731,False
3080,False
2534,False
2491,False
3971,False
2177,False
3975,False
2798,False
2860,False
2852,False
3326,False
2008,False
3539,False
2683,False
3716,False
3849,False
3233,False
2570,False
2920,False
2897,False
2842,False
3145,False
3923,False
3635,False
2144,False
2697,False
3643,False
3071,False
3617,False
2574,False
3454,False
3199,False
3167,False
3113,False
3351,False
2815,False
3850,False
2982,False
3772,False
3360,False
3293,False
2700,False
2725,False
2965,False
2196,False
2866,False
2539,False
2864,False
2026,False
2492,False
3651,False
2301,False
3557,False
3916,False
2878,False
3385,False
2345,False
2608,False
2389,False
3358,False
3133,False
2100,False
3271,False
2894,False
2416,False
2174,False
3204,False
3798,False
3417,False
2908,False
2104,False
2521,False
3987,False
3579,False
3457,False
3215,False
2733,False
2880,False
2567,False
3483,False
3986,False
2342,False
3932,False
3881,False
2462,False
3337,False
2881,False
3688,False
2593,False
2347,False
2562,False
3656,False
3438,False
3767,False
3422,False
3797,False
3601,False
3461,False
3842,False
2457,False
2514,False
3465,False
2886,False
2834,False
3619,False
3181,False
2987,False
3168,False
2739,False
2044,False
2059,False
2214,False
3119,False
2189,False
3008,False
3076,False
2447,False
2893,False
3960,False
2222,False
3007,False
3244,False
3282,False
3178,False
2357,False
2400,False
3333,False
3921,False
2110,False
2531,False
2891,False
3914,False
3972,False
2220,False
3375,False
2980,False
3196,False
2404,False
2759,False
2473,False
2263,False
2261,False
2525,False
2889,False
3827,False
3866,False
2516,False
3810,False
3661,False
3943,False
2446,False
2111,False
2809,False
2120,False
2518,False
3870,False
2994,False
3469,False
2376,False
3976,False
2610,False
2074,False
3002,False
2442,False
3163,False
3072,False
3182,False
3436,False
2093,False
3673,False
3763,False
3223,False
3200,False
2846,False
3551,False
2252,False
3659,False
3276,False
3034,False
2635,False
2409,False
3848,False
3207,False
3190,False
2242,False
3540,False
3573,False
2631,False
2040,False
2226,False
