,years_experience,degree,nr_commits,nr_languages,nr_stars
0,2.0,1.0,29.0,5.0,4.0
1,3.0,0.0,3034.0,1.0,14.0
2,2.0,2.0,2021.0,1.0,10.0
3,2.0,2.0,2022.0,1.0,21.0
4,3.0,1.0,3033.0,2.0,13.0
5,1.0,2.0,15.0,3.0,2.0
6,3.0,2.0,3032.0,6.0,14.0
7,1.0,0.0,17.0,15.0,10.0
8,5.0,0.0,5053.0,6.0,13.0
9,2.0,0.0,23.0,4.0,2.0
10,1.0,0.0,20.0,2.0,7.0
11,0.0,0.0,6.0,2.0,4.0
12,6.0,0.0,6065.0,6.0,12.0
13,4.0,0.0,4041.0,1.0,21.0
14,2.0,2.0,2026.0,7.0,12.0
15,1.0,2.0,1013.0,5.0,15.0
16,5.0,0.0,5051.0,4.0,13.0
17,0.0,0.0,3.0,8.0,6.0
18,1.0,0.0,10.0,1.0,5.0
19,6.0,0.0,6063.0,6.0,15.0
20,4.0,2.0,4045.0,11.0,15.0
21,2.0,2.0,2023.0,5.0,13.0
22,6.0,0.0,6064.0,3.0,14.0
23,1.0,0.0,15.0,1.0,0.0
24,1.0,0.0,13.0,0.0,3.0
25,2.0,2.0,2021.0,4.0,14.0
26,1.0,2.0,1018.0,4.0,15.0
27,3.0,3.0,3034.0,7.0,19.0
28,2.0,0.0,26.0,2.0,4.0
29,3.0,0.0,35.0,4.0,7.0
30,9.0,3.0,9093.0,1.0,16.0
31,10.0,1.0,10105.0,7.0,11.0
32,1.0,2.0,1013.0,3.0,15.0
33,4.0,0.0,4042.0,1.0,11.0
34,1.0,3.0,1013.0,6.0,14.0
35,6.0,0.0,6064.0,6.0,14.0
36,2.0,0.0,27.0,4.0,4.0
37,3.0,1.0,3034.0,2.0,16.0
38,7.0,2.0,7073.0,6.0,14.0
39,3.0,0.0,32.0,2.0,1.0
40,2.0,0.0,25.0,2.0,3.0
41,3.0,3.0,3032.0,3.0,13.0
42,3.0,0.0,37.0,1.0,4.0
43,4.0,0.0,4043.0,2.0,12.0
44,4.0,0.0,4049.0,8.0,14.0
45,9.0,0.0,9093.0,6.0,16.0
46,4.0,2.0,4043.0,2.0,17.0
47,4.0,1.0,4046.0,5.0,18.0
48,3.0,0.0,3034.0,2.0,15.0
49,0.0,1.0,7.0,2.0,3.0
50,6.0,0.0,6064.0,1.0,12.0
51,5.0,0.0,5055.0,12.0,11.0
52,2.0,1.0,2025.0,5.0,14.0
53,8.0,2.0,8084.0,7.0,12.0
54,1.0,2.0,1012.0,8.0,12.0
55,1.0,0.0,12.0,8.0,1.0
56,2.0,2.0,2029.0,3.0,17.0
57,2.0,0.0,26.0,1.0,3.0
58,2.0,1.0,2025.0,4.0,12.0
59,1.0,2.0,1016.0,1.0,17.0
60,4.0,2.0,4044.0,10.0,17.0
61,4.0,1.0,4043.0,4.0,18.0
62,3.0,1.0,3033.0,1.0,12.0
63,4.0,0.0,4044.0,4.0,14.0
64,5.0,2.0,5054.0,6.0,13.0
65,3.0,0.0,33.0,2.0,5.0
66,4.0,3.0,4044.0,8.0,11.0
67,5.0,3.0,5053.0,1.0,12.0
68,1.0,0.0,14.0,3.0,8.0
69,2.0,0.0,26.0,8.0,3.0
70,2.0,1.0,2026.0,2.0,14.0
71,6.0,2.0,6064.0,9.0,14.0
72,5.0,0.0,5055.0,9.0,14.0
73,0.0,2.0,5.0,4.0,7.0
74,3.0,2.0,3033.0,2.0,10.0
75,4.0,1.0,4044.0,4.0,17.0
76,2.0,2.0,2026.0,4.0,14.0
77,1.0,0.0,19.0,5.0,2.0
78,5.0,1.0,5054.0,1.0,19.0
79,1.0,1.0,11.0,0.0,1.0
80,5.0,0.0,5053.0,14.0,13.0
81,2.0,2.0,2024.0,1.0,13.0
82,6.0,0.0,6061.0,1.0,12.0
83,1.0,3.0,1015.0,3.0,11.0
84,4.0,2.0,4044.0,6.0,14.0
85,2.0,0.0,22.0,0.0,6.0
86,3.0,1.0,3033.0,1.0,17.0
87,3.0,2.0,3033.0,3.0,16.0
88,0.0,2.0,4.0,4.0,15.0
89,4.0,3.0,4046.0,5.0,18.0
90,7.0,1.0,7073.0,1.0,10.0
91,3.0,0.0,32.0,15.0,3.0
92,4.0,2.0,4044.0,5.0,13.0
93,1.0,0.0,14.0,4.0,3.0
94,1.0,1.0,13.0,2.0,2.0
95,3.0,1.0,3034.0,3.0,15.0
96,3.0,0.0,33.0,8.0,4.0
97,8.0,1.0,8087.0,9.0,13.0
98,2.0,2.0,2028.0,4.0,14.0
99,2.0,2.0,2022.0,2.0,11.0
100,1.0,2.0,1013.0,5.0,15.0
101,2.0,1.0,2025.0,6.0,15.0
102,2.0,3.0,2026.0,5.0,11.0
103,3.0,2.0,3034.0,1.0,16.0
104,3.0,0.0,36.0,5.0,11.0
105,2.0,0.0,23.0,1.0,3.0
106,3.0,2.0,3031.0,3.0,17.0
107,3.0,0.0,33.0,2.0,4.0
108,3.0,1.0,3033.0,2.0,13.0
109,1.0,1.0,12.0,3.0,0.0
110,5.0,3.0,5053.0,18.0,12.0
111,0.0,0.0,4.0,3.0,9.0
112,1.0,0.0,14.0,3.0,3.0
113,1.0,2.0,13.0,3.0,2.0
114,2.0,0.0,24.0,1.0,2.0
115,6.0,1.0,6061.0,9.0,16.0
116,3.0,1.0,3033.0,9.0,15.0
117,1.0,0.0,13.0,8.0,4.0
118,5.0,1.0,5055.0,3.0,12.0
119,3.0,3.0,3038.0,3.0,12.0
120,3.0,2.0,3035.0,7.0,19.0
121,3.0,1.0,35.0,4.0,5.0
122,0.0,0.0,3.0,9.0,0.0
123,5.0,2.0,5051.0,2.0,21.0
124,3.0,1.0,3031.0,7.0,13.0
125,1.0,2.0,1013.0,4.0,12.0
126,1.0,2.0,1011.0,7.0,17.0
127,2.0,2.0,2027.0,4.0,12.0
128,2.0,0.0,24.0,5.0,3.0
129,3.0,0.0,3032.0,2.0,22.0
130,3.0,0.0,31.0,4.0,1.0
131,2.0,0.0,24.0,3.0,3.0
132,1.0,1.0,11.0,5.0,8.0
133,3.0,1.0,3034.0,4.0,18.0
134,4.0,0.0,4045.0,2.0,10.0
135,1.0,0.0,14.0,7.0,3.0
136,6.0,2.0,6063.0,3.0,14.0
137,1.0,3.0,1018.0,1.0,18.0
138,1.0,2.0,1021.0,2.0,15.0
139,4.0,0.0,4044.0,4.0,15.0
140,4.0,0.0,4041.0,9.0,10.0
141,1.0,2.0,1012.0,8.0,13.0
142,1.0,0.0,12.0,6.0,1.0
143,6.0,0.0,6064.0,9.0,14.0
144,6.0,3.0,6062.0,5.0,13.0
145,6.0,0.0,6061.0,3.0,12.0
146,2.0,2.0,2023.0,2.0,14.0
147,1.0,2.0,1013.0,5.0,18.0
148,4.0,0.0,4042.0,11.0,15.0
149,9.0,3.0,9097.0,7.0,15.0
150,0.0,1.0,9.0,7.0,2.0
151,10.0,0.0,10102.0,6.0,11.0
152,3.0,2.0,3032.0,6.0,11.0
153,5.0,3.0,5053.0,13.0,13.0
154,1.0,0.0,12.0,4.0,4.0
155,2.0,1.0,2024.0,6.0,12.0
156,2.0,0.0,24.0,1.0,2.0
157,3.0,3.0,3035.0,2.0,18.0
158,4.0,0.0,4048.0,3.0,18.0
159,4.0,1.0,4041.0,3.0,13.0
160,5.0,0.0,5053.0,3.0,15.0
161,4.0,0.0,4040.0,10.0,11.0
162,2.0,0.0,23.0,1.0,7.0
163,10.0,2.0,10102.0,3.0,18.0
164,2.0,1.0,2022.0,10.0,19.0
165,5.0,0.0,5057.0,4.0,10.0
166,2.0,1.0,2024.0,3.0,12.0
167,6.0,2.0,6063.0,2.0,14.0
168,9.0,1.0,9093.0,2.0,12.0
169,1.0,2.0,14.0,4.0,4.0
170,2.0,3.0,2025.0,5.0,13.0
171,2.0,1.0,2028.0,9.0,14.0
172,4.0,3.0,4041.0,1.0,13.0
173,2.0,2.0,2026.0,2.0,13.0
174,2.0,2.0,2028.0,2.0,14.0
175,8.0,2.0,8081.0,4.0,10.0
176,2.0,2.0,2024.0,2.0,11.0
177,2.0,2.0,2029.0,4.0,17.0
178,4.0,2.0,4040.0,2.0,17.0
179,1.0,1.0,15.0,10.0,3.0
180,2.0,0.0,23.0,5.0,1.0
181,2.0,1.0,22.0,8.0,10.0
182,3.0,2.0,3036.0,7.0,11.0
183,2.0,0.0,28.0,0.0,6.0
184,1.0,1.0,11.0,1.0,8.0
185,1.0,2.0,1016.0,1.0,16.0
186,5.0,0.0,5053.0,7.0,13.0
187,4.0,0.0,4044.0,4.0,14.0
188,2.0,0.0,21.0,8.0,0.0
189,7.0,2.0,7075.0,5.0,12.0
190,0.0,0.0,7.0,1.0,4.0
191,3.0,0.0,31.0,8.0,2.0
192,6.0,2.0,6062.0,2.0,12.0
193,1.0,3.0,1015.0,2.0,18.0
194,2.0,2.0,2028.0,4.0,11.0
195,2.0,0.0,23.0,6.0,3.0
196,4.0,0.0,4045.0,2.0,14.0
197,1.0,1.0,13.0,4.0,9.0
198,3.0,1.0,3034.0,7.0,12.0
199,2.0,2.0,2022.0,9.0,11.0
200,3.0,1.0,3032.0,4.0,15.0
201,8.0,0.0,8081.0,5.0,12.0
202,1.0,0.0,13.0,4.0,3.0
203,1.0,0.0,12.0,6.0,1.0
204,3.0,0.0,3034.0,2.0,15.0
205,0.0,3.0,6.0,6.0,15.0
206,4.0,0.0,4044.0,1.0,10.0
207,5.0,0.0,5054.0,8.0,12.0
208,3.0,0.0,31.0,8.0,13.0
209,8.0,3.0,8082.0,5.0,14.0
210,4.0,1.0,4044.0,4.0,15.0
211,1.0,0.0,13.0,8.0,4.0
212,4.0,1.0,4043.0,6.0,13.0
213,4.0,0.0,4045.0,4.0,12.0
214,8.0,1.0,8084.0,7.0,19.0
215,0.0,1.0,5.0,3.0,4.0
216,1.0,0.0,14.0,8.0,0.0
217,3.0,3.0,3036.0,8.0,15.0
218,1.0,2.0,17.0,3.0,1.0
219,5.0,1.0,5053.0,2.0,18.0
220,1.0,3.0,1013.0,6.0,14.0
221,2.0,1.0,24.0,10.0,5.0
222,3.0,3.0,3036.0,4.0,17.0
223,1.0,2.0,1014.0,4.0,15.0
224,1.0,1.0,14.0,0.0,0.0
225,2.0,1.0,22.0,1.0,3.0
226,3.0,1.0,3031.0,4.0,15.0
227,4.0,3.0,4047.0,3.0,15.0
228,4.0,2.0,4042.0,2.0,13.0
229,2.0,2.0,2026.0,1.0,13.0
230,3.0,0.0,33.0,3.0,2.0
231,1.0,3.0,1014.0,5.0,13.0
232,3.0,2.0,3035.0,3.0,12.0
233,1.0,1.0,16.0,7.0,2.0
234,3.0,2.0,3035.0,11.0,13.0
235,2.0,2.0,2025.0,8.0,13.0
236,8.0,0.0,8087.0,14.0,15.0
237,5.0,2.0,5052.0,3.0,18.0
238,1.0,3.0,1013.0,3.0,17.0
239,3.0,2.0,3041.0,3.0,14.0
240,1.0,2.0,13.0,2.0,5.0
241,0.0,2.0,7.0,4.0,2.0
242,1.0,0.0,10.0,3.0,4.0
243,3.0,1.0,3035.0,7.0,16.0
244,2.0,0.0,25.0,1.0,3.0
245,4.0,2.0,4045.0,5.0,14.0
246,0.0,2.0,3.0,2.0,8.0
247,2.0,2.0,2023.0,6.0,13.0
248,2.0,1.0,2021.0,1.0,13.0
249,3.0,1.0,3033.0,11.0,15.0
250,3.0,0.0,31.0,2.0,1.0
251,2.0,0.0,27.0,0.0,4.0
252,1.0,2.0,17.0,1.0,1.0
253,7.0,0.0,7073.0,1.0,12.0
254,6.0,0.0,6068.0,10.0,11.0
255,0.0,0.0,3.0,4.0,8.0
256,3.0,2.0,3036.0,2.0,14.0
257,8.0,2.0,8081.0,5.0,11.0
258,3.0,2.0,3040.0,9.0,15.0
259,1.0,2.0,1015.0,7.0,12.0
260,1.0,3.0,1016.0,1.0,13.0
261,3.0,0.0,36.0,4.0,0.0
262,6.0,0.0,6061.0,8.0,11.0
263,6.0,0.0,6064.0,2.0,13.0
264,2.0,1.0,2028.0,9.0,10.0
265,1.0,0.0,12.0,7.0,4.0
266,0.0,0.0,2.0,3.0,5.0
267,1.0,2.0,1014.0,2.0,12.0
268,2.0,2.0,2022.0,1.0,17.0
269,2.0,0.0,22.0,0.0,0.0
270,6.0,2.0,6062.0,3.0,12.0
271,5.0,0.0,5053.0,3.0,13.0
272,2.0,2.0,2021.0,5.0,12.0
273,1.0,2.0,13.0,3.0,1.0
274,5.0,2.0,5053.0,10.0,15.0
275,1.0,1.0,14.0,9.0,3.0
276,1.0,0.0,14.0,8.0,7.0
277,4.0,0.0,4041.0,2.0,17.0
278,1.0,1.0,12.0,2.0,5.0
279,2.0,1.0,2023.0,1.0,18.0
280,3.0,1.0,3038.0,9.0,13.0
281,3.0,0.0,33.0,4.0,8.0
282,8.0,0.0,8085.0,14.0,17.0
283,2.0,1.0,26.0,2.0,5.0
284,8.0,2.0,8085.0,5.0,11.0
285,7.0,1.0,7076.0,1.0,10.0
286,4.0,0.0,4042.0,9.0,18.0
287,6.0,2.0,6066.0,3.0,17.0
288,6.0,1.0,6070.0,10.0,11.0
