,y
3965,0.0
2685,1.0
3541,0.0
2074,1.0
3015,0.0
3267,0.0
3269,0.0
3302,0.0
2131,0.0
3408,0.0
3266,0.0
2547,0.0
2263,0.0
2454,0.0
2623,0.0
2780,0.0
2275,1.0
3895,0.0
3984,1.0
2236,1.0
3053,0.0
2371,0.0
3569,0.0
2902,0.0
3535,0.0
3213,0.0
3368,1.0
2073,0.0
3587,0.0
3033,0.0
3646,0.0
2276,0.0
2456,1.0
3236,0.0
3008,0.0
2244,0.0
2992,0.0
2743,0.0
3820,0.0
3077,1.0
2622,0.0
2288,0.0
2588,0.0
3363,0.0
2066,0.0
2934,0.0
2464,0.0
2076,0.0
2080,0.0
2309,0.0
2235,0.0
3937,0.0
3764,0.0
3045,0.0
3063,0.0
3505,1.0
3732,0.0
3112,0.0
2363,1.0
3876,0.0
3581,0.0
2237,0.0
3705,0.0
2462,1.0
2493,0.0
2093,0.0
2432,1.0
2204,0.0
3947,0.0
3214,0.0
2248,0.0
3152,0.0
3062,0.0
3326,0.0
2246,0.0
2400,0.0
3609,0.0
2676,0.0
3942,0.0
2807,0.0
3130,0.0
2260,1.0
2375,0.0
3066,0.0
2575,1.0
3277,0.0
2548,0.0
3404,0.0
2667,0.0
2865,0.0
3186,0.0
3644,0.0
3932,1.0
2266,1.0
3919,0.0
3200,0.0
2535,0.0
2087,0.0
2298,0.0
3685,0.0
2601,1.0
3258,0.0
3675,0.0
2491,1.0
2655,0.0
3673,0.0
2368,0.0
2686,0.0
3628,0.0
3414,0.0
2202,0.0
3872,1.0
2430,0.0
3687,1.0
3877,0.0
2973,1.0
3079,0.0
3724,0.0
2090,0.0
2579,0.0
2521,0.0
3868,0.0
2560,0.0
2277,0.0
3423,0.0
2178,1.0
3907,0.0
3406,0.0
2016,0.0
3218,0.0
2707,1.0
3431,1.0
3841,0.0
3616,0.0
3790,0.0
2044,1.0
2845,0.0
2626,0.0
3417,0.0
3538,0.0
3426,0.0
3633,1.0
2726,1.0
3890,0.0
2094,1.0
2613,0.0
3520,0.0
3533,0.0
2119,0.0
3175,0.0
3183,0.0
2419,0.0
2597,0.0
2631,0.0
2568,0.0
3419,0.0
3879,0.0
2297,0.0
3402,0.0
2137,0.0
2658,1.0
2064,0.0
2742,0.0
3014,0.0
2051,0.0
2005,0.0
2618,0.0
2018,0.0
3934,1.0
3904,0.0
3420,0.0
2281,0.0
3995,0.0
2109,0.0
2998,0.0
3245,0.0
3203,0.0
3784,0.0
2175,0.0
2191,0.0
2096,0.0
2354,0.0
2717,0.0
3815,0.0
3162,1.0
3778,0.0
3394,0.0
3374,0.0
2365,0.0
2885,0.0
3926,0.0
3730,0.0
3780,0.0
3667,0.0
2904,0.0
2654,0.0
3682,1.0
3150,0.0
3612,1.0
2925,1.0
