,years_experience,degree,nr_commits,nr_languages,nr_stars
2714,4.0,0.0,4043.0,3.0,16.0
2954,4.0,0.0,4043.0,1.0,16.0
3797,3.0,1.0,3035.0,1.0,10.0
2318,1.0,3.0,1015.0,15.0,11.0
3920,0.0,3.0,3.0,3.0,11.0
2265,2.0,2.0,2025.0,3.0,14.0
3770,4.0,0.0,4045.0,1.0,13.0
3617,3.0,1.0,3032.0,1.0,11.0
2810,3.0,1.0,3033.0,2.0,18.0
3032,1.0,3.0,1011.0,2.0,15.0
2297,1.0,3.0,1013.0,4.0,12.0
2747,0.0,3.0,5.0,1.0,16.0
3799,3.0,1.0,3034.0,3.0,12.0
3229,0.0,3.0,1.0,5.0,17.0
3592,1.0,3.0,1013.0,5.0,13.0
2175,0.0,3.0,4.0,1.0,12.0
2464,3.0,1.0,3033.0,13.0,14.0
3692,1.0,3.0,1011.0,2.0,18.0
2552,1.0,3.0,1017.0,2.0,11.0
2118,0.0,3.0,5.0,14.0,13.0
2164,2.0,2.0,2025.0,2.0,20.0
3309,1.0,2.0,15.0,3.0,11.0
2498,1.0,2.0,1015.0,1.0,15.0
3907,3.0,1.0,32.0,7.0,0.0
2790,1.0,3.0,1011.0,2.0,15.0
3318,3.0,1.0,36.0,3.0,4.0
2031,1.0,3.0,1013.0,1.0,10.0
2150,3.0,1.0,3033.0,11.0,13.0
3198,2.0,2.0,2024.0,2.0,16.0
3456,1.0,3.0,1014.0,5.0,15.0
2411,1.0,3.0,1014.0,1.0,13.0
3244,1.0,3.0,1014.0,3.0,18.0
3392,3.0,1.0,3033.0,3.0,19.0
3488,3.0,1.0,3033.0,2.0,12.0
2562,0.0,3.0,1.0,9.0,8.0
3386,3.0,1.0,3036.0,1.0,13.0
2446,4.0,0.0,4044.0,11.0,14.0
3270,3.0,1.0,3033.0,4.0,11.0
2603,4.0,0.0,4042.0,3.0,10.0
3001,3.0,1.0,3036.0,4.0,13.0
2270,0.0,3.0,1.0,16.0,13.0
2042,3.0,1.0,3032.0,2.0,17.0
3716,1.0,3.0,1012.0,7.0,19.0
2524,3.0,1.0,3035.0,9.0,15.0
3187,3.0,1.0,3032.0,8.0,13.0
3569,3.0,1.0,3035.0,3.0,12.0
3327,4.0,0.0,4044.0,5.0,12.0
3974,0.0,3.0,8.0,2.0,14.0
3832,1.0,3.0,1012.0,2.0,10.0
3928,4.0,0.0,4043.0,4.0,14.0
2900,4.0,1.0,4047.0,3.0,14.0
2172,3.0,1.0,3031.0,20.0,13.0
3518,1.0,3.0,1012.0,6.0,10.0
2895,3.0,1.0,3032.0,2.0,15.0
3701,0.0,3.0,3.0,5.0,12.0
2504,1.0,3.0,1014.0,5.0,16.0
3263,1.0,3.0,1015.0,5.0,17.0
2007,4.0,0.0,4047.0,8.0,17.0
3737,3.0,1.0,3035.0,7.0,13.0
2008,0.0,3.0,6.0,7.0,14.0
2330,3.0,1.0,3038.0,20.0,16.0
3984,2.0,2.0,2024.0,8.0,10.0
2107,2.0,3.0,2023.0,6.0,15.0
3972,2.0,2.0,2026.0,11.0,14.0
3317,1.0,3.0,1012.0,5.0,17.0
3098,0.0,3.0,1.0,3.0,14.0
3446,0.0,3.0,4.0,4.0,15.0
2159,3.0,1.0,3034.0,6.0,21.0
2358,0.0,3.0,6.0,2.0,15.0
2479,2.0,2.0,2020.0,9.0,13.0
2617,1.0,3.0,1012.0,4.0,12.0
2038,4.0,0.0,4046.0,7.0,17.0
