,y_hat
17733,False
12317,False
10327,False
19277,False
14064,False
16031,False
11301,False
12414,False
14799,False
15821,False
16083,False
13919,False
14306,False
19240,False
10758,False
12352,False
10805,False
17623,False
10432,False
15521,False
19742,False
17743,False
14416,False
14735,False
16101,False
11513,False
15372,False
13442,False
14139,False
12584,False
18007,False
11002,False
14953,False
19081,False
11754,False
11051,False
15166,False
10373,False
10425,False
18903,False
12493,False
14470,False
12643,False
16979,False
15268,False
12308,False
16511,False
14016,False
16407,False
19460,False
15156,False
13632,False
17693,False
18938,False
16717,False
18607,False
19418,False
16966,False
11156,False
12585,False
15929,False
12241,False
19311,False
17119,False
14673,False
12315,False
12231,False
16033,False
14611,False
15653,False
11792,False
18940,False
18742,False
11337,False
19388,False
16215,False
10969,False
15130,False
13904,False
18784,False
19910,False
19592,False
10578,False
15752,False
16490,False
19634,False
19185,False
18826,False
18521,False
14945,False
19186,False
12678,False
12542,False
15777,False
14725,False
10263,False
18400,False
16350,False
16863,False
11235,False
16047,False
15978,False
18773,False
12526,False
10053,False
19390,False
10768,False
15298,False
13049,False
18027,False
13692,False
10717,False
16650,False
19953,False
18743,False
12619,False
16252,False
11373,False
17577,False
12523,False
19986,False
13164,False
15905,False
18237,False
13606,False
11458,False
13597,False
13727,False
19397,False
18988,False
15524,False
10407,False
19561,False
12380,False
19051,False
18958,False
13867,False
15994,False
17757,False
12648,False
10465,False
15359,False
17283,False
15040,False
11152,False
15582,False
17617,False
17056,False
16671,False
12908,False
19058,False
11040,False
19955,False
15803,False
11718,False
13331,False
12070,False
18943,False
10152,False
13785,False
11023,False
15968,False
17441,False
14445,False
10577,False
17596,False
15615,False
12582,False
13631,False
12487,False
18186,False
14181,False
11506,False
14036,False
17963,False
19303,False
19546,False
19819,False
16577,False
11074,False
14393,False
16379,False
16482,False
11097,False
13674,False
11253,False
17652,False
16804,False
13984,False
18637,False
16808,False
18750,False
10532,False
19748,False
12665,False
13468,False
15575,False
14056,False
16118,False
15630,False
