,y
3874,1.0
2317,1.0
2471,0.0
2945,1.0
3024,1.0
2132,1.0
2040,0.0
2422,1.0
3824,1.0
3729,1.0
2340,1.0
2686,1.0
2961,1.0
3954,1.0
3486,1.0
3643,0.0
2714,1.0
2395,1.0
2240,0.0
3154,1.0
3019,1.0
2181,0.0
3035,1.0
2018,1.0
2206,1.0
2120,1.0
3936,1.0
2146,1.0
2042,1.0
3095,1.0
2079,1.0
3595,0.0
2695,1.0
3477,0.0
3155,1.0
2488,0.0
3649,1.0
2915,1.0
3929,1.0
3704,1.0
2169,1.0
2986,1.0
3147,1.0
2577,1.0
3960,1.0
3434,1.0
3276,1.0
3124,0.0
3359,1.0
3117,0.0
3089,1.0
3193,0.0
3722,1.0
2117,1.0
3858,1.0
3362,1.0
2074,1.0
2069,0.0
3023,1.0
3622,0.0
2673,1.0
2492,1.0
2186,1.0
3765,0.0
3647,1.0
3119,1.0
3083,1.0
3998,1.0
3347,1.0
3001,1.0
2850,1.0
2445,1.0
3181,0.0
3140,1.0
3835,1.0
3907,1.0
2780,1.0
3227,1.0
2028,1.0
2589,1.0
2541,1.0
2417,0.0
2642,1.0
3491,1.0
3157,1.0
3834,1.0
3416,1.0
3583,1.0
3883,1.0
2365,0.0
3139,0.0
2735,1.0
2555,1.0
2839,0.0
3265,1.0
3307,1.0
3460,1.0
3379,1.0
2518,1.0
3553,0.0
3128,1.0
2657,1.0
2885,0.0
3987,0.0
3568,1.0
3593,1.0
2211,1.0
3725,1.0
2804,1.0
2350,1.0
3190,1.0
3896,1.0
2324,1.0
2525,1.0
3778,1.0
3041,0.0
3427,1.0
3557,1.0
2191,1.0
2640,1.0
2049,1.0
2466,1.0
3875,1.0
2058,1.0
3885,1.0
3689,0.0
3233,0.0
3632,0.0
2873,1.0
3345,1.0
3094,0.0
2921,1.0
3900,0.0
3404,1.0
2692,1.0
3113,1.0
2448,1.0
3496,0.0
3664,1.0
3966,1.0
2948,1.0
2190,0.0
2897,1.0
3541,1.0
2090,1.0
3428,1.0
2659,1.0
3700,1.0
2940,1.0
2355,1.0
3537,1.0
2633,1.0
3530,1.0
2710,1.0
3100,1.0
3455,0.0
2415,1.0
2543,1.0
2610,1.0
3246,1.0
3899,1.0
2372,1.0
2837,1.0
3590,1.0
3889,1.0
3699,1.0
3743,1.0
2550,1.0
2089,1.0
3110,0.0
2226,1.0
3180,1.0
2333,1.0
3184,1.0
3158,0.0
3852,1.0
3296,1.0
3317,1.0
3626,1.0
3594,1.0
3847,1.0
3258,1.0
3959,1.0
2608,1.0
2480,1.0
3125,1.0
3330,1.0
3391,1.0
3185,1.0
3156,0.0
2715,0.0
3311,1.0
3096,1.0
2142,0.0
3290,0.0
2635,1.0
2072,1.0
2925,1.0
2987,1.0
2938,1.0
