,years_experience,degree,nr_commits,nr_languages,nr_stars
2544,4.0,1.0,4045.0,1.0,18.0
2485,1.0,3.0,1013.0,7.0,15.0
3092,2.0,2.0,2024.0,2.0,15.0
3416,4.0,1.0,4045.0,7.0,17.0
2983,1.0,3.0,1013.0,5.0,21.0
3615,1.0,3.0,1016.0,3.0,13.0
3503,1.0,3.0,1014.0,1.0,13.0
2686,1.0,3.0,1015.0,2.0,13.0
3296,3.0,1.0,3033.0,2.0,12.0
2213,4.0,1.0,4044.0,17.0,16.0
3081,2.0,3.0,21.0,4.0,2.0
2016,1.0,3.0,1018.0,10.0,21.0
3748,1.0,3.0,1012.0,1.0,17.0
3163,2.0,2.0,2028.0,27.0,13.0
3498,1.0,3.0,1012.0,3.0,12.0
2237,3.0,1.0,3038.0,1.0,13.0
3792,1.0,3.0,1015.0,2.0,14.0
2974,1.0,3.0,1012.0,5.0,15.0
3924,1.0,3.0,1013.0,6.0,19.0
2381,3.0,1.0,3032.0,14.0,13.0
2155,1.0,3.0,1012.0,1.0,14.0
3286,4.0,1.0,4042.0,6.0,12.0
3271,1.0,3.0,1014.0,1.0,12.0
3056,5.0,0.0,5051.0,7.0,11.0
3307,2.0,2.0,2023.0,2.0,15.0
3857,1.0,3.0,1012.0,2.0,10.0
3201,3.0,1.0,3034.0,1.0,17.0
3871,3.0,1.0,3034.0,4.0,13.0
2535,3.0,1.0,3033.0,3.0,14.0
3572,2.0,2.0,2026.0,4.0,13.0
2317,3.0,2.0,3032.0,1.0,12.0
3930,3.0,1.0,3035.0,6.0,13.0
2731,3.0,1.0,3036.0,4.0,13.0
2061,5.0,0.0,5054.0,10.0,14.0
2752,4.0,1.0,4044.0,3.0,14.0
3071,1.0,3.0,1011.0,4.0,13.0
2517,1.0,3.0,1012.0,2.0,12.0
2726,2.0,2.0,2025.0,1.0,16.0
3175,3.0,1.0,3033.0,8.0,15.0
2413,4.0,1.0,4044.0,1.0,17.0
3247,1.0,3.0,1012.0,7.0,14.0
3721,5.0,0.0,5054.0,2.0,13.0
3777,3.0,1.0,3035.0,7.0,13.0
3009,1.0,3.0,1016.0,3.0,13.0
2504,4.0,1.0,4047.0,12.0,20.0
3316,2.0,2.0,2025.0,8.0,13.0
3796,1.0,3.0,19.0,2.0,3.0
3099,1.0,3.0,1015.0,2.0,13.0
2100,1.0,3.0,1011.0,5.0,12.0
2800,3.0,1.0,3031.0,5.0,15.0
2853,5.0,0.0,5053.0,2.0,13.0
3944,1.0,3.0,16.0,11.0,5.0
3256,1.0,3.0,1017.0,1.0,15.0
2725,2.0,2.0,2027.0,5.0,16.0
2669,1.0,3.0,1018.0,7.0,18.0
2928,4.0,1.0,45.0,10.0,4.0
3890,1.0,3.0,1013.0,6.0,11.0
2588,1.0,3.0,1015.0,4.0,17.0
2072,4.0,1.0,4044.0,3.0,13.0
2681,3.0,1.0,3031.0,7.0,16.0
3020,5.0,0.0,5051.0,6.0,13.0
2077,2.0,2.0,2024.0,5.0,14.0
2840,1.0,3.0,1013.0,3.0,12.0
2815,2.0,2.0,2024.0,2.0,14.0
2330,1.0,3.0,1014.0,3.0,16.0
2924,4.0,1.0,4043.0,4.0,13.0
3819,3.0,2.0,3034.0,7.0,12.0
3778,1.0,3.0,1016.0,3.0,11.0
2620,1.0,3.0,1015.0,5.0,14.0
2599,1.0,3.0,1017.0,6.0,15.0
3773,2.0,2.0,2026.0,2.0,12.0
3272,2.0,2.0,2021.0,13.0,12.0
3584,1.0,3.0,1015.0,3.0,14.0
2147,1.0,3.0,1021.0,11.0,13.0
