,years_experience,degree
2544,1.0,1.0
2485,0.0,2.0
3092,0.0,1.0
3416,0.0,1.0
2983,0.0,3.0
3615,0.0,3.0
3503,0.0,2.0
2686,0.0,3.0
3296,1.0,1.0
2213,1.0,1.0
3081,2.0,0.0
2016,1.0,3.0
3748,1.0,3.0
3163,0.0,1.0
3498,1.0,3.0
2237,2.0,1.0
3792,1.0,2.0
2974,1.0,3.0
3924,0.0,2.0
2381,1.0,1.0
2155,0.0,3.0
3286,1.0,1.0
3271,1.0,1.0
3056,2.0,0.0
3307,0.0,2.0
3857,0.0,3.0
3201,1.0,1.0
3871,0.0,1.0
2535,1.0,1.0
3572,0.0,2.0
2317,0.0,2.0
3930,3.0,1.0
2731,1.0,1.0
2061,2.0,0.0
2752,1.0,1.0
3071,1.0,1.0
2517,1.0,3.0
2726,1.0,2.0
3175,1.0,1.0
2413,1.0,1.0
3247,0.0,1.0
3721,2.0,0.0
3777,1.0,1.0
3009,0.0,2.0
2504,1.0,1.0
3316,0.0,2.0
3796,0.0,1.0
3099,1.0,2.0
2100,1.0,1.0
2800,1.0,1.0
2853,2.0,0.0
3944,0.0,3.0
3256,0.0,2.0
2725,2.0,1.0
2669,0.0,3.0
2928,0.0,1.0
3890,0.0,3.0
2588,1.0,1.0
2072,1.0,1.0
2681,2.0,1.0
3020,2.0,0.0
2077,2.0,2.0
2840,1.0,3.0
2815,0.0,1.0
2330,0.0,3.0
2924,1.0,1.0
3819,0.0,2.0
3778,1.0,3.0
2620,0.0,1.0
2599,0.0,3.0
3773,2.0,0.0
3272,0.0,1.0
3584,1.0,1.0
2147,1.0,1.0
3230,2.0,1.0
2110,2.0,1.0
2801,0.0,1.0
2747,0.0,2.0
3816,0.0,3.0
2190,1.0,1.0
3454,1.0,1.0
3014,0.0,2.0
2988,1.0,1.0
2212,0.0,1.0
3972,0.0,2.0
2171,0.0,2.0
2852,2.0,0.0
3046,1.0,3.0
2691,1.0,1.0
3186,1.0,1.0
2276,1.0,1.0
3133,1.0,2.0
3564,2.0,0.0
3529,0.0,3.0
3084,2.0,0.0
2740,1.0,1.0
2052,1.0,1.0
3628,0.0,1.0
3079,0.0,2.0
2784,0.0,1.0
3646,0.0,2.0
3389,1.0,1.0
2810,0.0,1.0
3524,1.0,1.0
2754,0.0,2.0
2741,1.0,3.0
2363,1.0,2.0
3776,2.0,0.0
3049,0.0,2.0
3538,2.0,0.0
3575,0.0,3.0
3350,1.0,1.0
3896,0.0,2.0
2931,0.0,3.0
2685,0.0,1.0
2818,1.0,1.0
3699,2.0,1.0
3344,0.0,2.0
3127,0.0,1.0
3911,0.0,2.0
2891,0.0,3.0
2887,2.0,0.0
3408,1.0,3.0
3083,0.0,2.0
2938,1.0,2.0
3535,2.0,0.0
2141,0.0,1.0
3037,1.0,3.0
2369,1.0,1.0
2281,0.0,1.0
2998,1.0,2.0
2587,0.0,2.0
3686,0.0,2.0
3728,2.0,0.0
2770,1.0,3.0
2584,0.0,3.0
2109,0.0,2.0
3512,1.0,3.0
3260,1.0,3.0
3865,1.0,1.0
3183,0.0,2.0
2624,0.0,2.0
2288,0.0,2.0
2598,0.0,3.0
3064,1.0,1.0
2258,1.0,1.0
3068,0.0,3.0
3645,0.0,2.0
3620,0.0,2.0
3484,0.0,2.0
3415,1.0,1.0
3757,1.0,1.0
3952,1.0,1.0
3394,2.0,1.0
3280,0.0,3.0
2854,3.0,1.0
3417,1.0,3.0
3585,2.0,0.0
3769,1.0,1.0
2802,0.0,1.0
3091,0.0,3.0
3904,0.0,2.0
2009,1.0,3.0
2525,2.0,0.0
2889,0.0,2.0
2341,0.0,2.0
2619,2.0,1.0
3986,2.0,0.0
3824,2.0,0.0
2165,0.0,3.0
3770,0.0,2.0
2300,0.0,1.0
2519,0.0,3.0
3885,3.0,1.0
2102,1.0,0.0
2871,1.0,2.0
2579,0.0,2.0
2427,0.0,3.0
3142,2.0,0.0
3621,0.0,2.0
3737,0.0,2.0
2614,0.0,2.0
3238,0.0,1.0
3388,2.0,0.0
2003,0.0,2.0
3639,1.0,1.0
3169,1.0,1.0
2024,1.0,2.0
3563,0.0,1.0
2803,0.0,3.0
3556,0.0,2.0
3746,1.0,1.0
2334,1.0,3.0
3252,1.0,1.0
3478,0.0,3.0
3510,1.0,2.0
2919,3.0,0.0
3125,1.0,3.0
3759,2.0,0.0
2860,0.0,3.0
