,years_experience,degree,nr_commits,nr_languages,nr_stars
2544,3.0,0.0,35.0,0.0,8.0
2485,1.0,1.0,13.0,6.0,5.0
3092,2.0,1.0,24.0,1.0,5.0
3416,4.0,0.0,45.0,6.0,7.0
2983,1.0,0.0,13.0,4.0,11.0
3615,1.0,0.0,16.0,2.0,3.0
3503,1.0,1.0,14.0,0.0,3.0
2686,1.0,0.0,15.0,1.0,3.0
3296,2.0,0.0,23.0,1.0,2.0
2213,3.0,0.0,34.0,16.0,6.0
3081,0.0,3.0,1.0,4.0,2.0
2016,0.0,0.0,8.0,9.0,11.0
3748,0.0,0.0,2.0,0.0,7.0
3163,2.0,1.0,28.0,26.0,3.0
3498,0.0,0.0,2.0,2.0,2.0
2237,1.0,0.0,18.0,0.0,3.0
3792,0.0,1.0,5.0,1.0,4.0
2974,0.0,0.0,2.0,4.0,5.0
3924,1.0,1.0,13.0,5.0,9.0
2381,2.0,0.0,22.0,13.0,3.0
2155,1.0,0.0,12.0,0.0,4.0
3286,3.0,0.0,32.0,5.0,2.0
3271,0.0,2.0,4.0,0.0,2.0
3056,3.0,0.0,31.0,6.0,1.0
3307,2.0,0.0,23.0,1.0,5.0
3857,1.0,0.0,12.0,1.0,0.0
3201,2.0,0.0,24.0,0.0,7.0
3871,3.0,0.0,34.0,3.0,3.0
2535,2.0,0.0,23.0,2.0,4.0
3572,2.0,0.0,26.0,3.0,3.0
2317,3.0,0.0,32.0,0.0,2.0
3930,0.0,0.0,5.0,5.0,3.0
2731,2.0,0.0,26.0,3.0,3.0
2061,3.0,0.0,34.0,9.0,4.0
2752,3.0,0.0,34.0,2.0,4.0
3071,0.0,2.0,1.0,3.0,3.0
2517,0.0,0.0,2.0,1.0,2.0
2726,1.0,0.0,15.0,0.0,6.0
3175,2.0,0.0,23.0,7.0,5.0
2413,3.0,0.0,34.0,0.0,7.0
3247,1.0,2.0,12.0,6.0,4.0
3721,3.0,0.0,34.0,1.0,3.0
3777,2.0,0.0,25.0,6.0,3.0
3009,1.0,1.0,16.0,2.0,3.0
2504,3.0,0.0,37.0,11.0,10.0
3316,2.0,0.0,25.0,7.0,3.0
3796,1.0,2.0,19.0,2.0,3.0
3099,0.0,1.0,5.0,1.0,3.0
2100,0.0,2.0,1.0,4.0,2.0
2800,2.0,0.0,21.0,4.0,5.0
2853,3.0,0.0,33.0,1.0,3.0
3944,1.0,0.0,16.0,11.0,5.0
3256,1.0,1.0,17.0,0.0,5.0
2725,0.0,1.0,7.0,4.0,6.0
2669,1.0,0.0,18.0,6.0,8.0
2928,4.0,0.0,45.0,10.0,4.0
3890,1.0,0.0,13.0,5.0,1.0
2588,0.0,2.0,5.0,3.0,7.0
2072,3.0,0.0,34.0,2.0,3.0
2681,1.0,0.0,11.0,6.0,6.0
3020,3.0,0.0,31.0,5.0,3.0
