,senior-level_skill
2544,0.0
2485,0.0
3092,0.0
3416,0.0
2983,0.0
3615,0.0
3503,0.0
2686,0.0
3296,0.0
2213,0.0
3081,0.0
2016,0.0
3748,0.0
3163,0.0
3498,0.0
2237,0.0
3792,0.0
2974,0.0
3924,0.0
2381,0.0
2155,0.0
3286,0.0
3271,0.0
3056,0.0
3307,0.0
3857,0.0
3201,0.0
3871,0.0
2535,0.0
3572,0.0
2317,0.0
3930,0.0
2731,0.0
2061,0.0
2752,0.0
3071,0.0
2517,0.0
2726,0.0
3175,0.0
2413,0.0
3247,0.0
3721,0.0
3777,0.0
3009,0.0
2504,0.0
3316,0.0
3796,0.0
3099,0.0
2100,0.0
2800,0.0
2853,0.0
3944,0.0
3256,0.0
2725,0.0
2669,0.0
2928,0.0
3890,0.0
2588,0.0
2072,0.0
2681,0.0
3020,0.0
2077,0.0
2840,0.0
2815,0.0
2330,0.0
2924,0.0
3819,0.0
3778,0.0
2620,0.0
2599,0.0
3773,0.0
3272,0.0
3584,0.0
2147,0.0
3230,0.0
2110,0.0
2801,0.0
2747,0.0
3816,0.0
2190,0.0
3454,0.0
3014,0.0
2988,0.0
2212,0.0
3972,0.0
2171,0.0
2852,0.0
3046,0.0
2691,0.0
3186,0.0
2276,0.0
3133,0.0
3564,0.0
3529,0.0
3084,0.0
2740,0.0
2052,0.0
3628,0.0
3079,0.0
2784,0.0
3646,0.0
3389,0.0
2810,0.0
3524,0.0
2754,0.0
2741,0.0
2363,0.0
3776,0.0
3049,0.0
3538,0.0
3575,0.0
3350,0.0
3896,0.0
2931,0.0
2685,0.0
2818,0.0
3699,0.0
3344,0.0
3127,0.0
3911,0.0
2891,0.0
2887,0.0
3408,0.0
3083,0.0
2938,0.0
3535,0.0
2141,0.0
3037,0.0
2369,0.0
2281,0.0
2998,0.0
2587,0.0
3686,0.0
3728,0.0
2770,0.0
2584,0.0
2109,0.0
3512,0.0
3260,0.0
3865,0.0
3183,0.0
2624,0.0
2288,0.0
2598,0.0
3064,0.0
2258,0.0
3068,0.0
3645,0.0
3620,0.0
3484,0.0
3415,0.0
3757,0.0
3952,0.0
3394,0.0
3280,0.0
2854,0.0
3417,0.0
3585,0.0
3769,0.0
2802,0.0
3091,0.0
3904,0.0
2009,0.0
2525,0.0
2889,0.0
2341,0.0
2619,0.0
3986,0.0
3824,0.0
2165,0.0
3770,0.0
2300,0.0
2519,0.0
3885,0.0
2102,0.0
2871,0.0
2579,0.0
2427,0.0
3142,0.0
3621,0.0
3737,0.0
2614,0.0
3238,0.0
3388,0.0
2003,0.0
3639,0.0
3169,0.0
2024,0.0
3563,0.0
2803,0.0
3556,0.0
3746,0.0
2334,0.0
3252,0.0
3478,0.0
3510,0.0
2919,0.0
3125,0.0
3759,0.0
2860,0.0
