,y_hat
10004,False
16688,False
14827,False
19653,False
13003,False
19502,False
14179,False
19281,False
10307,False
12214,False
16299,False
19619,False
15281,False
10487,False
15760,False
14369,False
19519,False
12721,False
10684,False
14913,False
13429,False
17244,False
18597,False
14037,False
16745,False
16680,False
18509,False
18734,False
19465,False
16919,False
18710,False
11656,False
12445,False
13178,False
15881,False
15824,False
10286,False
18150,False
14774,False
19539,False
17094,False
15377,False
10140,False
13773,False
11351,False
18862,False
11547,False
13653,False
10562,False
10257,False
12566,False
16626,False
19113,False
12373,False
18685,False
14560,False
13744,False
15605,False
10968,False
18037,False
12798,False
11187,False
19019,False
10703,False
16572,False
14865,False
13040,False
18327,False
11769,False
18819,False
12588,False
18469,False
18855,False
18683,False
16758,False
17856,False
11494,False
18571,False
12286,False
16183,False
18349,False
15148,False
10043,False
19129,False
15836,False
16831,False
14834,False
16571,False
11357,False
16774,False
13406,False
18116,False
17263,False
17669,False
14609,False
15608,False
11535,False
12599,False
17742,False
18459,False
11109,False
16194,False
13544,False
18902,False
19375,False
10846,False
15662,False
16413,False
12183,False
16603,False
17735,False
15924,False
19098,False
14695,False
10080,False
15729,False
10987,False
12658,False
13523,False
15986,False
18580,False
17252,False
13035,False
11497,False
12369,False
19548,False
13027,False
12667,False
12171,False
11273,False
10418,False
18991,False
13218,False
13031,False
11355,False
17704,False
11342,False
10749,False
17104,False
18857,False
17492,False
12000,False
19955,False
14703,False
10849,False
12781,False
18200,False
14644,False
14297,False
12084,False
19718,False
15478,False
13150,False
10799,False
14602,False
13475,False
16239,False
19358,False
10853,False
11616,False
15571,False
17602,False
11333,False
16062,False
15299,False
14332,False
12288,False
15434,False
11672,False
14147,False
10732,False
12958,False
19651,False
12382,False
17292,False
10348,False
15689,False
14089,False
17843,False
18845,False
16717,False
13932,False
11527,False
17775,False
11321,False
15435,False
18248,False
18331,False
10973,False
15652,False
10374,False
11414,False
11198,False
11074,False
15969,False
13590,False
10888,False
13755,False
14312,False
16000,False
