,y_hat
18765,False
14166,False
11763,False
11126,False
19443,False
12282,False
10516,False
16993,False
17835,False
12529,False
10856,False
11722,False
14814,False
14811,False
12784,False
17284,False
16124,False
19974,False
13155,False
10295,False
19943,False
11074,False
17938,False
16422,False
11499,False
16733,False
19841,False
18161,False
11872,False
11954,False
11577,False
17755,False
18670,False
16184,False
12226,False
17075,False
19917,False
16823,False
15410,False
17640,False
12691,False
13544,False
18470,False
12787,False
18310,False
16625,False
12578,False
17437,False
11031,False
15433,False
12948,False
14344,False
13653,False
14716,False
17983,False
10434,False
18999,False
10889,False
13242,False
13621,False
11674,False
10743,False
19920,False
10753,False
17276,False
11349,False
12972,False
12629,False
14732,False
16085,False
12633,False
17714,False
13358,False
14745,False
10406,False
18052,False
11156,False
17064,False
11768,False
11102,False
17623,False
14798,False
18731,False
11891,False
18533,False
10822,False
11328,False
16834,False
16351,False
16116,False
13377,False
11311,False
17982,False
15030,False
10400,False
10171,False
14797,False
16699,False
10767,False
19362,False
13712,False
13354,False
19442,False
16863,False
10015,False
19591,False
11511,False
11453,False
19619,False
14893,False
15469,False
17715,False
14300,False
10130,False
13443,False
16419,False
10192,False
13021,False
12764,False
12380,False
14768,False
14515,False
17008,False
19141,False
15790,False
17520,False
14551,False
13455,False
19241,False
19910,False
19072,False
14869,False
19507,False
17371,False
17132,False
16984,False
11238,False
13009,False
15257,False
19938,False
14736,False
18914,False
10893,False
10212,False
11862,False
17977,False
13087,False
15085,False
18258,False
18687,False
18028,False
19063,False
19321,False
18385,False
17092,False
19296,False
15861,False
11378,False
11967,False
19971,False
16345,False
16773,False
13784,False
14725,False
10303,False
15246,False
10431,False
12439,False
18101,False
10103,False
14102,False
13775,False
17624,False
15052,False
11035,False
18414,False
18219,False
11559,False
10096,False
13200,False
19722,False
11411,False
12467,False
17042,False
19294,False
17641,False
16412,False
12954,False
10570,False
18239,False
19864,False
10926,False
15272,False
15100,False
18643,False
12130,False
10211,False
13236,False
18818,False
12663,False
