,years_experience,degree,nr_commits,nr_languages,nr_stars
2951,3.0,1.0,3033.0,2.0,13.0
2092,0.0,3.0,2.0,3.0,11.0
3206,0.0,3.0,2.0,5.0,14.0
2779,1.0,3.0,1019.0,4.0,10.0
2403,4.0,0.0,4042.0,3.0,13.0
2066,2.0,2.0,2030.0,3.0,16.0
3981,3.0,2.0,3033.0,2.0,14.0
2252,1.0,3.0,1013.0,2.0,13.0
2222,0.0,3.0,7.0,4.0,13.0
2911,1.0,3.0,1013.0,6.0,14.0
2905,0.0,3.0,0.0,6.0,15.0
2121,1.0,3.0,1012.0,6.0,16.0
3182,3.0,1.0,3032.0,4.0,14.0
3811,0.0,3.0,4.0,1.0,11.0
3162,0.0,3.0,4.0,3.0,11.0
2881,3.0,1.0,3033.0,5.0,12.0
2693,2.0,2.0,2025.0,2.0,10.0
2950,1.0,3.0,1018.0,1.0,11.0
3943,0.0,3.0,3.0,10.0,11.0
3268,2.0,2.0,2022.0,5.0,12.0
3114,3.0,1.0,3032.0,7.0,18.0
2127,1.0,3.0,1014.0,7.0,12.0
3067,1.0,3.0,1010.0,1.0,16.0
2011,3.0,1.0,3034.0,7.0,14.0
3664,1.0,3.0,1019.0,2.0,13.0
2993,3.0,1.0,3033.0,5.0,11.0
2984,3.0,1.0,3032.0,6.0,15.0
3156,2.0,2.0,2026.0,5.0,14.0
3918,3.0,1.0,3036.0,4.0,13.0
2072,3.0,1.0,3035.0,6.0,13.0
3564,3.0,2.0,3032.0,6.0,11.0
3587,3.0,1.0,3038.0,5.0,14.0
3597,4.0,0.0,4043.0,7.0,11.0
2175,3.0,1.0,3034.0,10.0,13.0
2957,2.0,2.0,2023.0,1.0,18.0
3959,3.0,1.0,3037.0,3.0,11.0
3347,2.0,2.0,2020.0,3.0,13.0
2975,1.0,3.0,1011.0,4.0,14.0
2916,1.0,3.0,1014.0,4.0,12.0
2882,3.0,1.0,3039.0,5.0,13.0
2190,3.0,1.0,3033.0,7.0,11.0
3613,0.0,3.0,2.0,3.0,1.0
3395,1.0,3.0,1014.0,9.0,11.0
2709,3.0,1.0,3041.0,5.0,16.0
2112,3.0,1.0,3033.0,2.0,16.0
2694,3.0,1.0,3033.0,1.0,30.0
2005,3.0,1.0,3034.0,4.0,12.0
2651,3.0,1.0,3034.0,2.0,11.0
3070,0.0,3.0,6.0,6.0,3.0
3744,1.0,3.0,1010.0,5.0,12.0
3775,3.0,1.0,3034.0,5.0,18.0
3517,4.0,0.0,4044.0,2.0,12.0
2858,1.0,3.0,1013.0,4.0,13.0
3029,3.0,1.0,3031.0,10.0,16.0
3344,3.0,1.0,3032.0,7.0,14.0
3498,0.0,3.0,8.0,2.0,0.0
2426,4.0,0.0,4045.0,2.0,16.0
2991,3.0,1.0,3035.0,3.0,12.0
3754,1.0,3.0,1018.0,1.0,12.0
2871,0.0,3.0,3.0,7.0,11.0
3286,3.0,1.0,3032.0,3.0,16.0
2323,0.0,3.0,3.0,5.0,13.0
2896,3.0,1.0,3031.0,1.0,11.0
2221,3.0,1.0,3030.0,2.0,13.0
3448,2.0,2.0,2027.0,7.0,16.0
2958,3.0,1.0,3037.0,5.0,17.0
3618,1.0,3.0,1014.0,1.0,13.0
3690,3.0,1.0,3037.0,4.0,16.0
3742,3.0,1.0,3034.0,9.0,12.0
3179,3.0,1.0,3033.0,1.0,13.0
3124,3.0,1.0,3035.0,12.0,16.0
2406,3.0,1.0,32.0,1.0,5.0
3556,3.0,1.0,3032.0,2.0,11.0
3246,0.0,3.0,5.0,7.0,15.0
3197,0.0,3.0,6.0,10.0,18.0
2944,1.0,3.0,1017.0,11.0,13.0
2343,1.0,3.0,1013.0,4.0,13.0
3816,3.0,1.0,3034.0,16.0,10.0
3144,1.0,3.0,1016.0,4.0,16.0
2007,4.0,0.0,4044.0,9.0,14.0
2326,4.0,0.0,4044.0,3.0,20.0
2401,1.0,3.0,1014.0,2.0,13.0
3536,3.0,1.0,3037.0,1.0,12.0
3515,3.0,1.0,3034.0,12.0,12.0
3841,1.0,3.0,1010.0,3.0,10.0
2814,1.0,3.0,1018.0,1.0,13.0
3391,1.0,3.0,1013.0,1.0,10.0
3734,0.0,3.0,12.0,3.0,11.0
3635,3.0,1.0,3033.0,10.0,13.0
3171,0.0,3.0,4.0,1.0,17.0
2857,0.0,3.0,5.0,16.0,10.0
3352,3.0,1.0,3036.0,4.0,12.0
3519,4.0,0.0,4044.0,5.0,11.0
2643,3.0,1.0,3031.0,4.0,11.0
2328,1.0,3.0,1011.0,1.0,10.0
2079,0.0,3.0,8.0,7.0,13.0
2299,3.0,1.0,3038.0,3.0,15.0
3271,2.0,2.0,2026.0,3.0,12.0
3728,1.0,3.0,1015.0,4.0,12.0
3695,3.0,1.0,3033.0,8.0,12.0
2021,4.0,0.0,4043.0,5.0,11.0
3809,3.0,1.0,3033.0,6.0,14.0
3755,4.0,0.0,4045.0,5.0,13.0
3509,0.0,3.0,4.0,3.0,14.0
3386,3.0,1.0,3035.0,10.0,13.0
3359,2.0,2.0,2021.0,5.0,12.0
3900,4.0,0.0,4041.0,4.0,16.0
2470,4.0,0.0,4042.0,3.0,20.0
3444,0.0,3.0,7.0,3.0,18.0
3158,3.0,1.0,3038.0,9.0,15.0
2818,4.0,0.0,4044.0,5.0,16.0
3139,1.0,3.0,1014.0,3.0,13.0
2331,2.0,2.0,2026.0,2.0,12.0
3873,1.0,3.0,1015.0,8.0,16.0
3989,1.0,3.0,1014.0,3.0,12.0
3193,2.0,2.0,2026.0,2.0,13.0
2965,4.0,0.0,4043.0,12.0,13.0
2089,3.0,1.0,3033.0,3.0,13.0
2334,0.0,3.0,6.0,1.0,12.0
3882,3.0,1.0,3032.0,7.0,12.0
2461,3.0,1.0,3033.0,7.0,13.0
2797,2.0,2.0,2031.0,9.0,18.0
3769,3.0,1.0,3036.0,4.0,16.0
3819,0.0,3.0,3.0,3.0,13.0
2128,0.0,3.0,7.0,1.0,14.0
2819,4.0,1.0,4044.0,1.0,16.0
2716,0.0,3.0,1.0,6.0,14.0
2535,3.0,1.0,3032.0,1.0,18.0
2293,4.0,0.0,4046.0,4.0,12.0
2116,2.0,2.0,2022.0,6.0,19.0
2246,4.0,0.0,4043.0,5.0,16.0
2713,4.0,1.0,4045.0,7.0,15.0
3097,4.0,1.0,4042.0,12.0,15.0
2277,4.0,0.0,4045.0,4.0,17.0
2870,3.0,1.0,3033.0,2.0,16.0
3319,3.0,1.0,3032.0,2.0,12.0
3110,3.0,1.0,3034.0,7.0,23.0
3192,3.0,1.0,3034.0,9.0,14.0
3638,3.0,1.0,3033.0,4.0,13.0
3636,3.0,1.0,3034.0,7.0,13.0
2561,1.0,3.0,1013.0,11.0,15.0
3807,3.0,1.0,3034.0,1.0,14.0
3869,3.0,1.0,3035.0,2.0,16.0
3920,3.0,1.0,3034.0,3.0,16.0
3717,4.0,1.0,4049.0,12.0,19.0
3330,3.0,1.0,3031.0,5.0,12.0
3375,2.0,2.0,2027.0,5.0,17.0
2029,1.0,3.0,1016.0,11.0,13.0
2506,1.0,3.0,1015.0,7.0,17.0
3030,0.0,3.0,4.0,3.0,13.0
3567,2.0,2.0,2024.0,2.0,13.0
2102,1.0,3.0,1014.0,5.0,16.0
2730,3.0,1.0,33.0,9.0,3.0
