,u_x1,u_x2,u_y,u_x3
2000,-1.737782,-0.02555573,0.9266281,0.15197144
2001,-0.5189135,-0.9763821,0.58196104,1.7829806
2002,1.9284083,-3.4581532,0.25526023,1.9540071
2003,0.11368209,1.5324935,0.7131641,-1.364641
2004,-3.0316837,-1.4074503,0.9747895,0.8108221
2005,-1.2235435,1.2005488,0.94843256,-1.0984004
2006,-0.7458016,0.78868663,0.24186313,-0.6791513
2007,-0.42816338,1.5698766,0.26587808,1.6638113
2008,0.6083789,0.15464267,0.59353805,2.6838758
2009,0.29830495,-0.3109098,0.53267205,-1.7357433
2010,0.68751836,0.23408231,0.21731675,-1.286128
2011,1.1840851,1.1933315,0.4972751,0.20980538
2012,0.6008399,0.91960394,0.20083416,2.2834902
2013,-1.2461698,-1.6256955,0.68293595,-1.433741
2014,-1.6728365,-0.19091572,0.24772799,-0.8855386
2015,-0.35173294,-0.49455437,0.8948734,-0.8643607
2016,-0.16506086,-0.7322441,0.35923088,-0.11168217
2017,0.46854898,0.9291992,0.6630039,-0.26646078
2018,-0.98613966,-2.025868,0.47589934,-1.2201887
2019,0.83503175,1.4778843,0.95706856,-0.20337372
2020,-1.2472377,0.69178975,0.6802895,-0.5628376
2021,0.5882387,0.8008032,0.7251015,-0.096108004
2022,-1.2084533,0.26661572,0.97117364,0.2734213
2023,0.2135445,-0.1069209,0.16215098,0.57501405
2024,-2.0035222,-0.24314651,0.6947696,0.235938
2025,-0.06058612,0.78322256,0.439834,-1.8721685
2026,1.1160228,-0.08811465,0.54758,-0.43253797
2027,0.714412,1.5518459,0.61110294,-1.1488767
2028,-0.6944255,-0.1689118,0.94230735,0.53014034
2029,1.5875754,-0.77167094,0.98470986,-0.814072
2030,-0.71223056,-0.61457044,0.08125293,0.78995115
2031,-0.967308,0.79780036,0.5964135,0.9558056
2032,1.5736481,0.91007143,0.422387,-0.26439372
2033,-0.05160488,0.26660335,0.27453494,0.98013085
2034,0.6867109,-0.9777499,0.4545238,-0.084275
2035,2.1718104,-0.62805444,0.61628497,0.4712412
2036,1.788655,0.9634787,0.95233166,-1.5899522
2037,-0.10425891,-1.0374738,0.3897791,1.2646112
2038,-1.3913014,1.3867103,0.25782263,0.67109424
2039,1.9696492,1.0036567,0.27613652,-0.20396832
2040,-0.9196266,0.27995956,0.9202273,-1.2591686
2041,-0.58504957,0.25768766,0.85089266,0.58604115
2042,-0.7007741,1.4022745,0.9788848,-1.0730954
2043,-1.7796564,1.2406309,0.29747093,-0.531209
2044,0.7799537,1.0848966,0.62882364,-0.6043149
2045,0.112974755,-0.20259131,0.061947346,0.76024485
2046,-0.69913936,-0.49683568,0.80391836,0.9843348
2047,0.34721607,0.22795483,0.40653682,0.33743122
2048,1.990398,-0.34845713,0.037368417,-0.5824506
2049,-0.2734376,-0.22337253,0.95315266,0.15637599
2050,1.2165259,1.1949561,0.8942443,1.8396964
2051,-1.2829288,-0.59381235,0.95935667,0.15567909
2052,0.020296574,-0.7499596,0.039325237,0.41337168
2053,-0.23476799,2.3760386,0.25853992,-0.5981925
2054,2.490568,-0.12956151,0.4227239,-2.0130997
2055,0.060793724,-0.9720107,0.21339929,0.7818516
2056,0.9939378,0.45362476,0.58098793,-0.27794752
2057,-1.1308154,-0.82541484,0.77315474,-0.3508395
2058,1.5148259,-1.1595278,0.12608087,1.0722518
2059,1.1241508,-0.46647254,0.94991684,0.038831063
2060,-0.04096046,1.385916,0.9714347,2.4235678
2061,0.880545,0.44261497,0.34279776,0.71978486
2062,-0.37127745,1.4844314,0.60765815,-0.45561796
2063,-0.072369,0.9383114,0.5667441,0.30702636
2064,-1.6077794,0.20983106,0.3668356,-0.71497315
2065,-0.14787146,-1.3132312,0.88371456,1.6097188
2066,0.85082954,-0.41528732,0.31738865,0.600292
2067,-0.6438401,0.24734445,0.22173631,1.0669318
