,senior-level_skill
2603,1.0
3942,1.0
3621,1.0
3368,1.0
2967,1.0
2670,1.0
2470,1.0
3231,1.0
2051,1.0
3099,1.0
2043,1.0
3991,1.0
3552,1.0
3493,1.0
3330,1.0
3945,1.0
2012,1.0
2086,1.0
3297,1.0
2661,1.0
2542,1.0
2572,1.0
2447,1.0
2956,1.0
3394,1.0
3561,1.0
2486,1.0
2138,1.0
3191,1.0
2058,1.0
2197,1.0
2338,1.0
3129,1.0
2438,1.0
3321,1.0
2886,1.0
2742,1.0
2785,1.0
2248,1.0
2651,1.0
2284,1.0
2190,1.0
3161,1.0
3922,1.0
3860,1.0
2090,1.0
2917,1.0
3525,1.0
2315,1.0
3701,1.0
3775,1.0
3544,1.0
3158,1.0
2681,1.0
2308,1.0
2351,1.0
2200,1.0
3157,1.0
3433,1.0
3288,1.0
3462,1.0
2671,0.0
3785,1.0
2725,1.0
3849,1.0
2152,1.0
2771,1.0
3386,1.0
3241,1.0
3163,1.0
3890,1.0
2539,1.0
3284,1.0
2984,1.0
3202,1.0
3140,1.0
3745,1.0
3676,1.0
3219,1.0
3136,1.0
2257,1.0
2727,1.0
2965,1.0
3043,1.0
3312,1.0
3640,1.0
3486,1.0
3214,1.0
3247,1.0
2070,1.0
2309,1.0
2085,1.0
3732,1.0
2552,1.0
3474,1.0
2576,1.0
3018,1.0
2617,1.0
2853,1.0
3444,1.0
3713,0.0
3698,1.0
2942,1.0
2625,1.0
2705,1.0
3979,1.0
2449,1.0
2110,1.0
2332,1.0
3496,1.0
3305,1.0
3387,1.0
3905,1.0
2207,1.0
3421,1.0
3606,1.0
3172,1.0
2571,1.0
3375,1.0
2035,1.0
3208,1.0
2177,1.0
2813,1.0
2741,1.0
3866,1.0
2410,1.0
2503,1.0
3105,1.0
3038,1.0
2923,1.0
2887,1.0
3735,1.0
3591,1.0
3090,1.0
3378,1.0
2963,1.0
2289,1.0
3817,1.0
3464,1.0
2282,1.0
2614,0.0
2868,1.0
3118,1.0
2916,1.0
3065,1.0
2831,1.0
3952,1.0
2119,1.0
3854,1.0
3400,1.0
3526,1.0
3536,1.0
3435,1.0
3124,1.0
3645,1.0
3000,1.0
3308,1.0
3622,1.0
2277,1.0
3597,1.0
3030,1.0
3448,1.0
3948,1.0
3696,1.0
2810,1.0
2305,1.0
3513,1.0
2737,1.0
2453,1.0
2930,1.0
2597,1.0
3767,1.0
3147,1.0
3804,1.0
2269,1.0
2204,1.0
2266,1.0
2906,1.0
2399,1.0
3695,1.0
2987,1.0
3298,1.0
2261,1.0
3249,1.0
3628,1.0
2628,1.0
2774,1.0
2247,1.0
3159,1.0
3103,1.0
2872,1.0
3944,1.0
3964,1.0
2798,1.0
2426,1.0
3170,1.0
3911,1.0
3006,1.0
3657,1.0
3543,1.0
