,senior-level_skill
2603,0.0
3942,0.0
3621,0.0
3368,0.0
2967,0.0
2670,0.0
2470,0.0
3231,0.0
2051,0.0
3099,0.0
2043,0.0
3991,0.0
3552,0.0
3493,0.0
3330,0.0
3945,0.0
2012,0.0
2086,0.0
3297,0.0
2661,0.0
2542,0.0
2572,0.0
2447,0.0
2956,0.0
3394,0.0
3561,0.0
2486,0.0
2138,0.0
3191,0.0
2058,0.0
2197,0.0
2338,0.0
3129,0.0
2438,0.0
3321,0.0
2886,0.0
2742,0.0
2785,0.0
2248,0.0
2651,0.0
2284,0.0
2190,0.0
3161,0.0
3922,0.0
3860,0.0
2090,0.0
2917,0.0
3525,0.0
2315,0.0
3701,0.0
3775,0.0
3544,0.0
3158,0.0
2681,0.0
2308,0.0
2351,0.0
2200,0.0
3157,0.0
3433,0.0
3288,0.0
3462,0.0
2671,0.0
3785,0.0
2725,0.0
3849,0.0
2152,0.0
2771,0.0
3386,0.0
3241,0.0
3163,0.0
3890,0.0
2539,0.0
3284,0.0
2984,0.0
3202,0.0
3140,0.0
3745,0.0
3676,0.0
3219,0.0
3136,0.0
2257,0.0
2727,0.0
2965,0.0
3043,0.0
3312,0.0
3640,0.0
3486,0.0
3214,0.0
3247,0.0
2070,0.0
2309,0.0
2085,0.0
3732,0.0
2552,0.0
3474,0.0
2576,0.0
3018,0.0
2617,0.0
2853,0.0
3444,0.0
3713,0.0
3698,0.0
2942,0.0
2625,0.0
2705,0.0
3979,0.0
2449,0.0
2110,0.0
2332,0.0
3496,0.0
3305,0.0
3387,0.0
3905,0.0
2207,0.0
3421,0.0
3606,0.0
3172,0.0
2571,0.0
3375,0.0
2035,0.0
3208,0.0
2177,0.0
2813,0.0
2741,0.0
3866,0.0
2410,0.0
2503,0.0
3105,0.0
3038,0.0
2923,0.0
2887,0.0
3735,0.0
3591,0.0
3090,0.0
3378,0.0
2963,0.0
2289,0.0
3817,0.0
3464,0.0
2282,0.0
2614,0.0
2868,0.0
3118,0.0
2916,0.0
3065,0.0
2831,0.0
3952,0.0
2119,0.0
3854,0.0
3400,0.0
3526,0.0
3536,0.0
3435,0.0
3124,0.0
3645,0.0
3000,0.0
3308,0.0
3622,0.0
2277,0.0
3597,0.0
3030,0.0
3448,0.0
3948,0.0
3696,0.0
2810,0.0
2305,0.0
3513,0.0
2737,0.0
2453,0.0
2930,0.0
2597,0.0
3767,0.0
3147,0.0
3804,0.0
2269,0.0
2204,0.0
2266,0.0
2906,0.0
2399,0.0
3695,0.0
2987,0.0
3298,0.0
2261,0.0
3249,0.0
3628,0.0
2628,0.0
2774,0.0
2247,0.0
3159,0.0
3103,0.0
2872,0.0
3944,0.0
3964,0.0
2798,0.0
2426,0.0
3170,0.0
3911,0.0
3006,0.0
3657,0.0
3543,0.0
