,y
3764,1.0
3019,0.0
2634,0.0
2105,1.0
2086,0.0
2384,0.0
3592,0.0
3629,0.0
3471,1.0
2360,0.0
2460,0.0
2580,0.0
3891,1.0
3376,0.0
2847,0.0
2890,1.0
2927,0.0
3252,1.0
2334,0.0
3274,0.0
2939,1.0
3554,0.0
3637,0.0
2117,0.0
2632,0.0
3845,0.0
3676,0.0
3617,0.0
3926,0.0
3485,0.0
2590,1.0
3999,0.0
2545,0.0
2099,1.0
2540,0.0
2140,0.0
3924,0.0
2311,1.0
2613,0.0
3349,0.0
2669,0.0
3734,0.0
2012,0.0
3938,0.0
3049,0.0
3275,0.0
2024,0.0
2875,0.0
3762,0.0
3359,0.0
3873,0.0
2550,1.0
3048,0.0
3348,0.0
2956,0.0
3001,0.0
2850,0.0
2167,1.0
3319,1.0
3095,1.0
2144,0.0
3439,1.0
3419,0.0
2343,0.0
3381,0.0
3829,1.0
3816,0.0
2614,0.0
2806,0.0
2173,0.0
3739,0.0
3383,0.0
3140,0.0
3638,0.0
2440,0.0
2162,0.0
2618,0.0
2876,0.0
3667,1.0
2341,0.0
3424,0.0
3704,0.0
3884,0.0
2385,0.0
3409,0.0
2843,0.0
3492,0.0
2908,1.0
3785,0.0
3494,0.0
3291,0.0
3051,0.0
2238,0.0
3669,1.0
2533,0.0
3446,0.0
3707,1.0
3838,0.0
3552,1.0
2859,1.0
2644,0.0
3317,1.0
3584,0.0
2231,0.0
3296,0.0
2983,1.0
2617,1.0
3326,0.0
3189,0.0
2298,1.0
3824,1.0
2068,0.0
3196,1.0
2259,1.0
2139,0.0
3825,0.0
2530,0.0
3172,0.0
3854,1.0
3559,0.0
3802,0.0
2949,0.0
2704,1.0
2585,0.0
2292,0.0
3361,0.0
2914,0.0
2299,0.0
3350,0.0
3686,1.0
2792,0.0
3649,1.0
3594,1.0
3123,0.0
2740,0.0
3566,0.0
2015,0.0
2645,1.0
3972,1.0
2770,0.0
2424,0.0
2520,0.0
3997,0.0
3198,0.0
2392,0.0
3362,0.0
3084,0.0
2945,0.0
2730,0.0
3876,1.0
3423,0.0
3698,0.0
3372,0.0
3719,1.0
3055,0.0
2819,1.0
2721,0.0
2535,1.0
2690,0.0
2081,0.0
3524,0.0
3645,1.0
2536,0.0
3937,0.0
3431,0.0
2621,1.0
3697,1.0
3911,0.0
2156,0.0
2705,0.0
3888,0.0
3878,1.0
3974,0.0
2093,1.0
3119,1.0
2069,0.0
2116,0.0
2218,1.0
3387,0.0
2262,0.0
2272,0.0
3804,0.0
2159,1.0
2791,0.0
2724,0.0
2267,1.0
2616,0.0
3096,0.0
3239,0.0
3611,0.0
3732,0.0
2096,0.0
3347,0.0
2978,1.0
3109,0.0
3420,1.0
2131,0.0
2129,0.0
2782,1.0
3246,0.0
