ix,goal_cost,intv_cost
3764,1.0,1.7
3019,1.0,5.0
2634,1.0,1.0
2105,1.0,1.1
2086,1.0,2.0
2384,1.0,4.6
3592,1.0,4.2
3629,0.798,0.1
3471,1.0,0.2
2360,0.768,1.9
2460,1.0,3.2
2580,1.0,2.8
3891,1.0,0.4
3376,1.0,2.6
2847,1.0,2.4
2890,0.786,0.1
2927,1.0,0.1
3252,0.754,0.6
2334,1.0,5.4
3274,1.0,2.2
2939,1.0,0.3
3554,1.0,2.5
3637,1.0,0.5
2117,1.0,4.1
2632,1.0,0.5
3845,1.0,2.4
3676,1.0,1.7
3617,0.836,0.1
3926,1.0,3.0
3485,1.0,2.1
2590,0.852,1.9000000000000001
3999,1.0,2.0
2545,1.0,3.0
2099,0.79,2.2
2540,1.0,3.8
2140,0.776,0.1
3924,0.91,3.3000000000000003
2311,0.752,2.8
2613,1.0,4.6
3349,1.0,0.8
2669,1.0,2.7
3734,0.918,0.1
2012,0.828,3.9
3938,1.0,1.6
3049,1.0,4.6
3275,1.0,1.2000000000000002
2024,1.0,3.2
2875,1.0,2.0
3762,1.0,3.7
3359,1.0,3.1
3873,1.0,1.3000000000000003
2550,0.87,2.7
3048,1.0,3.1
3348,1.0,7.4
2956,1.0,3.4
3001,1.0,4.1
2850,1.0,1.1
2167,0.828,2.0
3319,1.0,0.1
3095,0.86,3.4
2144,1.0,1.4
3439,1.0,0.9
3419,1.0,4.7
2343,0.846,0.1
3381,1.0,1.2
3829,1.0,0.7
3816,1.0,0.9
2614,1.0,3.9
2806,1.0,5.199999999999999
2173,1.0,0.5
3739,1.0,3.0
3383,1.0,1.3000000000000003
3140,1.0,2.1
3638,1.0,3.8000000000000003
2440,1.0,1.9
2162,1.0,2.0
2618,1.0,2.4
2876,1.0,3.4
3667,1.0,0.30000000000000004
2341,1.0,5.8
3424,1.0,4.8
3704,1.0,0.5
3884,1.0,1.6
2385,1.0,0.2
3409,1.0,1.9
2843,1.0,1.9
3492,1.0,4.7
2908,0.976,2.9
3785,1.0,3.1
3494,0.81,0.5
3291,0.904,5.3999999999999995
3051,1.0,0.4
2238,1.0,0.2
3669,1.0,0.4
2533,1.0,0.7
3446,1.0,4.1
3707,1.0,2.0
3838,1.0,6.699999999999999
3552,1.0,0.1
2859,1.0,0.8
2644,1.0,4.4
3317,1.0,2.1
3584,1.0,1.1
2231,1.0,0.5
3296,1.0,3.1
2983,1.0,0.1
2617,1.0,1.3
3326,1.0,1.4
3189,1.0,0.7999999999999999
2298,1.0,0.3
3824,1.0,2.2
2068,1.0,1.7
3196,1.0,2.8
2259,1.0,0.1
2139,1.0,2.1
3825,1.0,1.4
2530,1.0,2.9
3172,1.0,6.0
3854,1.0,2.1
3559,1.0,0.5
3802,1.0,1.0
2949,1.0,1.8
2704,1.0,0.9
2585,0.804,1.4
2292,1.0,3.1
3361,1.0,3.9
2914,1.0,2.8
2299,1.0,5.8
3350,1.0,2.4
3686,0.93,0.1
2792,1.0,4.2
3649,1.0,0.5
3594,0.796,0.4
3123,1.0,1.8
2740,1.0,3.5
3566,1.0,0.6
2015,1.0,0.8999999999999999
2645,1.0,3.0
3972,1.0,1.8
2770,1.0,0.2
2424,1.0,2.6
2520,1.0,2.8
3997,1.0,1.8
3198,0.758,0.5
2392,1.0,2.8
3362,1.0,2.4
3084,1.0,2.1
2945,1.0,3.7
2730,0.786,1.2
3876,1.0,0.4
3423,1.0,0.6
3698,1.0,2.4
3372,1.0,2.0
3719,0.878,0.1
3055,1.0,3.2
2819,1.0,0.6
2721,1.0,2.8
2535,0.774,1.2
2690,1.0,2.5
2081,1.0,0.1
3524,0.97,2.0
3645,1.0,0.1
2536,1.0,1.8
3937,0.99,0.1
3431,1.0,0.1
2621,0.792,1.7
3697,0.768,4.699999999999999
3911,1.0,2.4
2156,0.762,5.8999999999999995
2705,1.0,2.7
3888,1.0,0.3
3878,0.808,0.1
3974,0.78,0.5
2093,1.0,0.5
3119,1.0,0.2
2069,1.0,4.9
2116,1.0,0.7
2218,0.78,1.3
3387,1.0,2.6999999999999997
2262,1.0,2.4
2272,1.0,0.8
3804,1.0,3.6
2159,1.0,0.7
2791,1.0,2.7
2724,1.0,2.8
2267,1.0,0.8999999999999999
2616,0.936,5.8999999999999995
3096,1.0,2.0
3239,1.0,3.6
3611,1.0,2.9
3732,1.0,3.2
2096,1.0,1.8
3347,1.0,2.9
2978,1.0,0.1
3109,1.0,2.5
3420,0.764,0.7
2131,1.0,3.2
2129,1.0,0.8
2782,1.0,1.1
3246,0.806,2.0
