,y_hat
3361,False
2745,False
3399,False
3246,False
2416,False
2557,False
2682,False
2703,False
2716,False
3571,False
3508,False
3798,False
3942,False
2510,False
2077,False
3264,False
2280,False
2434,False
3802,False
3739,False
2356,False
3392,False
2170,False
2348,False
2733,False
2962,False
3833,False
3342,False
3375,False
3134,False
2477,False
3796,False
3162,False
2767,False
3352,False
3100,False
2929,False
3855,False
2165,False
2243,False
3373,False
2719,False
2809,False
2859,False
2020,False
3082,False
3120,False
2556,False
2689,False
3644,False
3804,False
2454,False
2095,False
2914,False
2464,False
3232,False
2536,False
2649,False
3018,False
3822,False
3469,False
2086,False
3365,False
2440,False
3746,False
2305,False
3123,False
2172,False
2132,False
2345,False
3677,False
2290,False
3667,False
3283,False
2196,False
3150,False
3284,False
2606,False
3372,False
2021,False
2611,False
2212,False
2069,False
2330,False
2333,False
3965,False
3648,False
3265,False
3213,False
3865,False
2714,False
2722,False
2698,False
2054,False
3642,False
3976,False
3795,False
2671,False
2881,False
3136,False
2124,False
3545,False
2400,False
3621,False
3655,False
3475,False
2625,False
2485,False
3906,False
2219,False
3010,False
3002,False
2007,False
3286,False
3698,False
3613,False
2942,False
2387,False
2852,False
3464,False
2677,False
3053,False
3210,False
2017,False
2735,False
3544,False
2223,False
2410,False
2376,False
3296,False
3428,False
3160,False
2738,False
3396,False
2523,False
3177,False
3774,False
2174,False
2430,False
3725,False
3089,False
3940,False
2394,False
2627,False
3538,False
2068,False
3877,False
3460,False
2429,False
2928,False
3297,False
3465,False
2378,False
3675,False
3791,False
3364,False
2279,False
2684,False
2195,False
2329,False
3850,False
2622,False
3412,False
3116,False
3103,False
2301,False
2431,False
3435,False
2555,False
3164,False
2619,False
3021,False
3005,False
2113,False
3039,False
3692,False
2270,False
2183,False
2602,False
2686,False
2878,False
3641,False
3394,False
3493,False
2801,False
3671,False
3821,False
3532,False
2657,False
2795,False
3952,False
3242,False
3779,False
3509,False
2470,False
3740,False
3495,False
3110,False
3011,False
3062,False
