,years_experience,degree,nr_commits,nr_languages,nr_stars
3163,2.0,0.0,849.0,4.0,3.0
3559,0.0,0.0,845.0,2.0,2.0
2925,1.0,1.0,851.0,5.0,4.0
3018,2.0,1.0,1858.0,7.0,4.0
3085,2.0,1.0,851.0,10.0,7.0
3940,3.0,0.0,1865.0,5.0,4.0
2139,1.0,2.0,842.0,0.0,1.0
2757,1.0,0.0,848.0,1.0,2.0
2702,1.0,2.0,849.0,2.0,10.0
2457,2.0,0.0,849.0,1.0,0.0
3544,2.0,1.0,1859.0,11.0,1.0
2070,0.0,1.0,846.0,3.0,7.0
2176,4.0,0.0,2870.0,4.0,6.0
3612,1.0,2.0,852.0,3.0,3.0
3211,1.0,0.0,849.0,1.0,5.0
2353,3.0,0.0,846.0,6.0,5.0
2788,2.0,0.0,1861.0,4.0,11.0
2974,2.0,0.0,849.0,14.0,3.0
3578,1.0,1.0,849.0,1.0,7.0
3890,0.0,2.0,852.0,9.0,4.0
2852,2.0,0.0,851.0,1.0,6.0
3511,1.0,1.0,852.0,6.0,2.0
3979,3.0,0.0,1859.0,5.0,9.0
2942,0.0,2.0,848.0,4.0,0.0
2466,2.0,0.0,1859.0,9.0,6.0
3584,3.0,0.0,850.0,1.0,2.0
2725,0.0,2.0,847.0,3.0,3.0
2673,3.0,0.0,1857.0,0.0,3.0
3639,2.0,0.0,849.0,3.0,12.0
3696,2.0,0.0,848.0,4.0,2.0
3400,1.0,0.0,846.0,15.0,1.0
2441,3.0,0.0,1859.0,4.0,7.0
2190,3.0,0.0,1860.0,6.0,5.0
3140,1.0,0.0,845.0,1.0,4.0
3462,2.0,1.0,851.0,8.0,3.0
2277,2.0,0.0,842.0,1.0,8.0
3086,0.0,0.0,848.0,9.0,6.0
3705,2.0,0.0,858.0,14.0,6.0
3159,0.0,1.0,848.0,2.0,0.0
3656,3.0,0.0,854.0,9.0,1.0
3512,0.0,0.0,841.0,4.0,3.0
2243,1.0,0.0,847.0,2.0,7.0
3768,1.0,2.0,848.0,4.0,2.0
3089,3.0,0.0,854.0,2.0,7.0
3590,1.0,0.0,847.0,2.0,1.0
3194,1.0,1.0,845.0,4.0,1.0
3375,3.0,0.0,845.0,2.0,2.0
2657,2.0,0.0,853.0,2.0,2.0
3202,0.0,2.0,2.0,1.0,10.0
2792,1.0,0.0,846.0,6.0,2.0
2479,3.0,0.0,856.0,0.0,2.0
2012,0.0,2.0,847.0,6.0,0.0
3873,2.0,1.0,851.0,5.0,3.0
3376,2.0,0.0,846.0,2.0,4.0
3055,1.0,1.0,851.0,3.0,8.0
3723,1.0,0.0,847.0,2.0,4.0
2444,3.0,0.0,858.0,1.0,5.0
3775,1.0,0.0,847.0,3.0,2.0
2923,2.0,0.0,847.0,3.0,1.0
2651,1.0,2.0,848.0,0.0,4.0
3958,0.0,0.0,850.0,4.0,1.0
3127,1.0,1.0,852.0,5.0,5.0
2214,1.0,0.0,843.0,3.0,1.0
3662,1.0,2.0,847.0,2.0,4.0
2189,2.0,0.0,850.0,3.0,1.0
3533,0.0,0.0,845.0,0.0,1.0
3474,4.0,0.0,1861.0,3.0,12.0
2769,0.0,2.0,843.0,3.0,3.0
2380,1.0,0.0,848.0,2.0,2.0
3783,3.0,1.0,1862.0,0.0,2.0
2363,1.0,0.0,853.0,1.0,6.0
2267,3.0,0.0,853.0,5.0,4.0
2521,3.0,0.0,1858.0,2.0,3.0
3438,0.0,1.0,849.0,6.0,5.0
3647,1.0,0.0,849.0,9.0,3.0
2010,1.0,0.0,851.0,7.0,9.0
3895,1.0,0.0,848.0,5.0,8.0
2636,3.0,0.0,1858.0,4.0,0.0
2338,1.0,0.0,845.0,7.0,4.0
2138,1.0,0.0,847.0,3.0,4.0
2454,3.0,0.0,847.0,0.0,4.0
3026,1.0,0.0,849.0,1.0,3.0
2248,0.0,0.0,845.0,2.0,2.0
2727,1.0,0.0,846.0,1.0,8.0
2235,0.0,2.0,849.0,2.0,5.0
3903,2.0,0.0,849.0,3.0,5.0
3397,4.0,0.0,2874.0,3.0,1.0
3552,2.0,0.0,851.0,11.0,0.0
3735,0.0,2.0,855.0,4.0,4.0
2480,1.0,1.0,843.0,8.0,2.0
2782,2.0,0.0,847.0,4.0,2.0
2084,2.0,0.0,1859.0,6.0,3.0
2581,1.0,0.0,850.0,2.0,1.0
2842,0.0,0.0,849.0,2.0,6.0
3189,0.0,2.0,851.0,4.0,4.0
2785,1.0,1.0,846.0,2.0,4.0
3627,1.0,0.0,846.0,4.0,5.0
3945,1.0,0.0,849.0,11.0,3.0
3029,1.0,0.0,848.0,0.0,8.0
2839,1.0,1.0,854.0,6.0,6.0
2259,0.0,0.0,846.0,1.0,4.0
3223,1.0,0.0,848.0,3.0,4.0
3061,0.0,0.0,851.0,0.0,5.0
3272,2.0,0.0,848.0,10.0,5.0
2611,1.0,0.0,850.0,0.0,4.0
2975,0.0,0.0,848.0,5.0,7.0
2489,2.0,0.0,852.0,7.0,4.0
2728,2.0,0.0,1861.0,3.0,1.0
2240,3.0,0.0,1847.0,10.0,6.0
3713,3.0,0.0,1859.0,6.0,0.0
3219,2.0,0.0,846.0,1.0,3.0
2424,1.0,0.0,844.0,6.0,1.0
2653,2.0,0.0,844.0,2.0,4.0
3772,1.0,0.0,845.0,2.0,10.0
3773,0.0,1.0,847.0,0.0,6.0
3802,2.0,1.0,846.0,4.0,6.0
3561,3.0,0.0,848.0,2.0,2.0
3468,4.0,0.0,851.0,8.0,15.0
2537,2.0,1.0,1855.0,4.0,4.0
2127,2.0,0.0,846.0,10.0,8.0
3492,0.0,3.0,853.0,5.0,4.0
2737,2.0,0.0,1859.0,1.0,4.0
3128,1.0,0.0,846.0,1.0,1.0
2896,0.0,0.0,851.0,7.0,3.0
3355,2.0,0.0,846.0,4.0,4.0
3918,2.0,0.0,849.0,2.0,10.0
2625,3.0,0.0,848.0,2.0,7.0
2301,2.0,0.0,847.0,10.0,5.0
2688,1.0,0.0,851.0,9.0,5.0
3944,1.0,0.0,850.0,3.0,5.0
2042,3.0,0.0,1858.0,5.0,4.0
3297,1.0,1.0,850.0,3.0,3.0
3043,2.0,1.0,1862.0,0.0,5.0
2181,2.0,0.0,850.0,4.0,7.0
3330,3.0,0.0,848.0,14.0,3.0
2101,1.0,0.0,852.0,4.0,2.0
2850,1.0,1.0,852.0,5.0,7.0
2885,2.0,1.0,847.0,6.0,1.0
2255,3.0,0.0,1864.0,5.0,0.0
2557,1.0,2.0,846.0,3.0,1.0
3548,0.0,0.0,848.0,7.0,7.0
3092,1.0,1.0,847.0,7.0,4.0
2902,3.0,0.0,1863.0,12.0,5.0
3125,1.0,0.0,850.0,1.0,4.0
3922,1.0,2.0,846.0,1.0,3.0
2689,0.0,1.0,846.0,4.0,1.0
3835,3.0,0.0,847.0,6.0,2.0
2704,1.0,0.0,848.0,5.0,3.0
2795,4.0,0.0,3877.0,3.0,1.0
2197,1.0,1.0,852.0,5.0,5.0
2539,2.0,0.0,853.0,2.0,5.0
2678,2.0,1.0,851.0,2.0,4.0
